Gene stable ID,Gene name,Drosophila melanogaster gene stable ID,Drosophila melanogaster gene name,Last common ancestor with Drosophila melanogaster,Drosophila melanogaster homology type,%id. target Drosophila melanogaster gene identical to query gene,%id. query gene identical to target Drosophila melanogaster gene,"Drosophila melanogaster orthology confidence [0 low, 1 high]"
ENSG00000104879,CKM,FBgn0050274,CG30274,Bilateria,ortholog_many2many,25.1968,20.5128,0
ENSG00000104879,CKM,FBgn0038373,CG4546,Bilateria,ortholog_many2many,32.2835,26.9147,1
ENSG00000104879,CKM,FBgn0000116,Argk,Bilateria,ortholog_many2many,39.3701,26.6904,1
ENSG00000104879,CKM,FBgn0035957,CG5144,Bilateria,ortholog_many2many,36.2205,35.567,1
ENSG00000169621,APLF,FBgn0026737,CG6171,Bilateria,ortholog_one2one,12.5245,25.098,0
ENSG00000140287,HDC,FBgn0005619,Hdc,Bilateria,ortholog_one2one,48.6405,38.0165,1
ENSG00000083845,RPS5,FBgn0038277,RpS5b,Bilateria,ortholog_one2many,84.3137,74.7826,1
ENSG00000083845,RPS5,FBgn0002590,RpS5a,Bilateria,ortholog_one2many,87.2549,78.0702,1
ENSG00000139908,TSSK4,FBgn0031784,CG9222,Bilateria,ortholog_one2one,34.6154,34.7181,1
ENSG00000108671,PSMD11,FBgn0028689,Rpn6,Bilateria,ortholog_one2one,68.2464,65.6036,1
ENSG00000165091,TMC1,FBgn0267796,Tmc,Bilateria,ortholog_one2many,32.8947,12.279,0
ENSG00000101892,ATP1B4,FBgn0053310,CG33310,Bilateria,ortholog_one2many,22.409,9.13242,0
ENSG00000142273,CBLC,FBgn0020224,Cbl,Bilateria,ortholog_one2many,41.7722,22.5513,0
ENSG00000185267,CDNF,FBgn0027095,Manf,Bilateria,ortholog_one2many,42.7808,46.2428,1
ENSG00000139629,GALNT6,FBgn0030930,Pgant7,Bilateria,ortholog_many2many,32.4759,34.1794,0
ENSG00000139629,GALNT6,FBgn0035375,Pgant6,Bilateria,ortholog_many2many,31.5113,29.4294,0
ENSG00000139629,GALNT6,FBgn0051956,Pgant4,Bilateria,ortholog_many2many,29.9035,28.882,0
ENSG00000139629,GALNT6,FBgn0051776,CG31776,Bilateria,ortholog_many2many,26.045,25.7143,0
ENSG00000139629,GALNT6,FBgn0036528,CG7579,Bilateria,ortholog_many2many,23.6334,29.5181,0
ENSG00000139629,GALNT6,FBgn0036527,CG7304,Bilateria,ortholog_many2many,24.5981,27.1758,0
ENSG00000139629,GALNT6,FBgn0036529,Pgant8,Bilateria,ortholog_many2many,27.8135,29.322,0
ENSG00000139629,GALNT6,FBgn0031681,Pgant5,Bilateria,ortholog_many2many,38.4244,37.9365,0
ENSG00000139629,GALNT6,FBgn0050463,Pgant9,Bilateria,ortholog_many2many,34.8875,33.3846,0
ENSG00000162869,PPP1R21,FBgn0039204,CG6607,Bilateria,ortholog_one2one,15.8974,30.5419,0
ENSG00000187522,HSPA14,FBgn0035878,CG7182,Bilateria,ortholog_one2one,29.0766,28.8499,1
ENSG00000114021,NIT2,FBgn0037687,CG8132,Bilateria,ortholog_one2one,50.7246,49.47,1
ENSG00000109943,CRTAM,FBgn0000636,Fas3,Bilateria,ortholog_one2many,15.0127,10.2253,0
ENSG00000103740,ACSBG1,FBgn0038730,CG6300,Opisthokonta,ortholog_many2many,13.8122,18.622,0
ENSG00000103740,ACSBG1,FBgn0038731,CG11659,Opisthokonta,ortholog_many2many,13.9503,18.4982,0
ENSG00000103740,ACSBG1,FBgn0038733,CG11407,Opisthokonta,ortholog_many2many,13.674,18.4015,0
ENSG00000103740,ACSBG1,FBgn0035642,CG18586,Opisthokonta,ortholog_many2many,12.7072,16.8807,0
ENSG00000103740,ACSBG1,FBgn0035641,CG5568,Opisthokonta,ortholog_many2many,12.9834,17.2477,0
ENSG00000103740,ACSBG1,FBgn0038732,CG11391,Opisthokonta,ortholog_many2many,12.7072,16.9742,0
ENSG00000103740,ACSBG1,FBgn0038734,CG11453,Opisthokonta,ortholog_many2many,13.674,18.3673,0
ENSG00000103740,ACSBG1,FBgn0033733,CG8834,Opisthokonta,ortholog_many2many,12.4309,16.8224,0
ENSG00000103740,ACSBG1,FBgn0037996,CG4830,Opisthokonta,ortholog_many2many,13.8122,18.7266,0
ENSG00000103740,ACSBG1,FBgn0035006,CG4563,Opisthokonta,ortholog_many2many,12.4309,16.7598,0
ENSG00000103740,ACSBG1,FBgn0034553,CG9993,Opisthokonta,ortholog_many2many,15.3315,20.442,0
ENSG00000103740,ACSBG1,FBgn0034552,CG17999,Opisthokonta,ortholog_many2many,15.884,21.1009,0
ENSG00000103740,ACSBG1,FBgn0027601,pdgy,Opisthokonta,ortholog_many2many,16.0221,19.4305,0
ENSG00000103740,ACSBG1,FBgn0267828,Fatp1,Opisthokonta,ortholog_many2many,12.9834,12.6005,0
ENSG00000103740,ACSBG1,FBgn0265187,Fatp2,Opisthokonta,ortholog_many2many,12.9834,13.1653,0
ENSG00000103740,ACSBG1,FBgn0027348,bgm,Opisthokonta,ortholog_many2many,36.326,39.4895,0
ENSG00000103740,ACSBG1,FBgn0286723,hll,Opisthokonta,ortholog_many2many,35.3591,37.5918,0
ENSG00000103740,ACSBG1,FBgn0034999,Fatp3,Opisthokonta,ortholog_many2many,13.3978,14.1194,0
ENSG00000109971,HSPA8,FBgn0026418,Hsc70Cb,Opisthokonta,ortholog_many2many,28.7926,22.2488,0
ENSG00000148842,CNNM2,FBgn0262124,uex,Bilateria,ortholog_one2many,38.8571,40.7674,0
ENSG00000126261,UBA2,FBgn0029113,Uba2,Bilateria,ortholog_one2one,50.7812,46.4286,1
ENSG00000129559,NEDD8,FBgn0032725,Nedd8,Bilateria,ortholog_one2one,85.1852,82.1429,1
ENSG00000232119,MCTS1,FBgn0029833,MCTS1,Bilateria,ortholog_one2many,59.6685,59.3407,1
ENSG00000109066,TMEM104,FBgn0036988,CG5262,Bilateria,ortholog_one2one,42.7419,41.6503,1
ENSG00000136895,GARNL3,FBgn0264895,RapGAP1,Bilateria,ortholog_one2many,16.1895,17.1011,0
ENSG00000235376,RPEL1,FBgn0050499,Rpe,Bilateria,ortholog_one2many,56.5789,58.371,1
ENSG00000156374,PCGF6,FBgn0005624,Psc,Bilateria,ortholog_many2many,22,4.80949,0
ENSG00000156374,PCGF6,FBgn0265623,Su(z)2,Bilateria,ortholog_many2many,12.5714,3.15186,0
ENSG00000171155,C1GALT1C1,FBgn0054057,CG34057,Bilateria,ortholog_many2many,22.6415,20.2817,0
ENSG00000171155,C1GALT1C1,FBgn0031472,CG2983,Bilateria,ortholog_many2many,22.0126,20.3488,0
ENSG00000171155,C1GALT1C1,FBgn0030984,tgy,Bilateria,ortholog_many2many,22.327,19.0349,0
ENSG00000171155,C1GALT1C1,FBgn0031469,CG18558,Bilateria,ortholog_many2many,21.6981,11.7347,0
ENSG00000092295,TGM1,FBgn0031975,Tg,Bilateria,ortholog_one2many,31.8237,33.5052,1
ENSG00000158290,CUL4B,FBgn0039632,Cul5,Opisthokonta,ortholog_many2many,21.8994,23.0047,0
ENSG00000183655,KLHL25,FBgn0024232,gprs,Bilateria,ortholog_one2many,16.2988,7.37327,0
ENSG00000111605,CPSF6,FBgn0035872,Cpsf6,Bilateria,ortholog_one2many,44.6461,37.7301,1
ENSG00000108924,HLF,FBgn0016694,Pdp1,Bilateria,ortholog_many2many,41.6949,19.0108,0
ENSG00000108924,HLF,FBgn0034096,CG7786,Bilateria,ortholog_many2many,21.0169,32.2917,0
ENSG00000156795,NTAQ1,FBgn0034046,tun,Bilateria,ortholog_one2one,44.878,44.878,1
ENSG00000157379,DHRS1,FBgn0051548,CG31548,Opisthokonta,ortholog_many2many,22.0447,26.9531,0
ENSG00000157379,DHRS1,FBgn0051546,CG31546,Opisthokonta,ortholog_many2many,21.0863,25,0
ENSG00000118985,ELL2,FBgn0014037,Su(Tpl),Bilateria,ortholog_one2many,23.125,13.9754,0
ENSG00000172216,CEBPB,FBgn0005638,slbo,Bilateria,ortholog_one2many,21.4493,16.4811,0
ENSG00000283039,KLF18,FBgn0025679,Klf15,Bilateria,ortholog_many2many,7.69962,26.045,0
ENSG00000283039,KLF18,FBgn0034946,CG3065,Bilateria,ortholog_many2many,5.70342,15,0
ENSG00000283039,KLF18,FBgn0261705,CG42741,Bilateria,ortholog_many2many,6.36882,18.5083,0
ENSG00000283039,KLF18,FBgn0040765,luna,Bilateria,ortholog_many2many,6.65399,12.2807,0
ENSG00000283039,KLF18,FBgn0263239,dar1,Bilateria,ortholog_many2many,7.31939,10.253,0
ENSG00000131459,GFPT2,FBgn0287209,Gfat1,Bilateria,ortholog_one2many,60.4106,59.366,1
ENSG00000131459,GFPT2,FBgn0039580,Gfat2,Bilateria,ortholog_one2many,62.61,62.5183,1
ENSG00000162385,MAGOH,FBgn0002736,mago,Bilateria,ortholog_one2many,90.411,89.7959,1
ENSG00000181026,AEN,FBgn0039544,CG12877,Opisthokonta,ortholog_many2many,16.9231,5.54995,0
ENSG00000181026,AEN,FBgn0283741,prage,Opisthokonta,ortholog_many2many,21.8462,8.33333,0
ENSG00000176273,SLC35G1,FBgn0037902,CG5281,Bilateria,ortholog_one2many,33.9726,35.7349,1
ENSG00000100280,AP1B1,FBgn0010380,AP-1-2beta,Bilateria,ortholog_one2one,72.4974,74.7014,1
ENSG00000196943,NOP9,FBgn0033169,CG11123,Bilateria,ortholog_one2one,22.327,21.3534,0
ENSG00000185787,MORF4L1,FBgn0027378,MRG15,Bilateria,ortholog_one2many,52.322,39.3939,1
ENSG00000173145,NOC3L,FBgn0037489,CG1234,Bilateria,ortholog_one2one,34.25,33.3333,1
ENSG00000077549,CAPZB,FBgn0011570,cpb,Bilateria,ortholog_one2one,80.8824,79.7101,1
ENSG00000213906,LTB4R2,FBgn0036260,Rh7,Bilateria,ortholog_many2many,20.3911,15.1139,0
ENSG00000185608,MRPL40,FBgn0037892,mRpL40,Bilateria,ortholog_one2one,32.0388,33.6735,1
ENSG00000213903,LTB4R,FBgn0036260,Rh7,Bilateria,ortholog_many2many,22.7273,16.5631,0
ENSG00000132661,NXT1,FBgn0028411,Nxt1,Opisthokonta,ortholog_many2many,38.5714,40.6015,0
ENSG00000140632,GLYR1,FBgn0043456,Ndf,Bilateria,ortholog_one2one,34.7197,31.8408,1
ENSG00000100033,PRODH,FBgn0003423,slgA,Bilateria,ortholog_one2many,47.6667,41.9971,1
ENSG00000104332,SFRP1,FBgn0027343,fz3,Bilateria,ortholog_many2many,20.0637,9.75232,0
ENSG00000159069,FBXW5,FBgn0031773,Fbw5,Bilateria,ortholog_one2one,40.9894,35.3659,1
ENSG00000197050,ZNF420,FBgn0263490,mld,Bilateria,ortholog_many2many,20.7849,7.27735,0
ENSG00000125814,NAPB,FBgn0250791,alphaSnap,Bilateria,ortholog_one2many,60.7383,61.9863,1
ENSG00000249471,ZNF324B,FBgn0000520,dwg,Bilateria,ortholog_many2many,20.2206,18.5811,0
ENSG00000249471,ZNF324B,FBgn0038301,CG6654,Bilateria,ortholog_many2many,19.6691,16.7449,0
ENSG00000187773,DIPK1C,FBgn0035179,CG12038,Bilateria,ortholog_one2many,17.8998,18.4275,0
ENSG00000075336,TIMM21,FBgn0031708,CG7382,Bilateria,ortholog_one2one,30.2419,31.7797,1
ENSG00000043039,BARX2,FBgn0011758,B-H1,Bilateria,ortholog_many2many,23.2975,11.9485,0
ENSG00000043039,BARX2,FBgn0004854,B-H2,Bilateria,ortholog_many2many,24.0143,10.3876,0
ENSG00000004838,ZMYND10,FBgn0266709,Zmynd10,Bilateria,ortholog_one2many,32.9545,32.1508,1
ENSG00000101333,PLCB4,FBgn0262738,norpA,Bilateria,ortholog_one2one,48.9221,53.8813,1
ENSG00000166347,CYB5A,FBgn0032652,CG6870,Bilateria,ortholog_many2many,28.3582,27.7372,0
ENSG00000149557,FEZ1,FBgn0040395,Unc-76,Bilateria,ortholog_one2many,31.1224,25.7384,1
ENSG00000173334,TRIB1,FBgn0028978,trbl,Bilateria,ortholog_one2many,34.4086,26.4463,1
ENSG00000089486,CDIP1,FBgn0034758,CG13510,Bilateria,ortholog_many2many,15.8654,25.5814,0
ENSG00000089486,CDIP1,FBgn0034761,CG4250,Bilateria,ortholog_many2many,20.1923,31.3433,0
ENSG00000089486,CDIP1,FBgn0030181,CG12645,Bilateria,ortholog_many2many,15.3846,15.534,0
ENSG00000089486,CDIP1,FBgn0050273,CG30273,Bilateria,ortholog_many2many,12.0192,19.5312,0
ENSG00000089486,CDIP1,FBgn0040658,CG13516,Bilateria,ortholog_many2many,18.2692,22.619,0
ENSG00000089486,CDIP1,FBgn0050269,CG30269,Bilateria,ortholog_many2many,17.3077,25,0
ENSG00000138472,GUCA1C,FBgn0036926,CG7646,Opisthokonta,ortholog_many2many,26.3158,29.5699,0
ENSG00000138472,GUCA1C,FBgn0039380,CG5890,Opisthokonta,ortholog_many2many,20.0957,18.3406,0
ENSG00000138472,GUCA1C,FBgn0037461,CG15177,Opisthokonta,ortholog_many2many,14.3541,13.3333,0
ENSG00000138472,GUCA1C,FBgn0037460,sowi,Opisthokonta,ortholog_many2many,13.8756,13.3641,0
ENSG00000138472,GUCA1C,FBgn0037462,sunz,Opisthokonta,ortholog_many2many,13.8756,13.1818,0
ENSG00000138472,GUCA1C,FBgn0038089,d-cup,Opisthokonta,ortholog_many2many,15.7895,15.0685,0
ENSG00000138472,GUCA1C,FBgn0035034,CG3565,Opisthokonta,ortholog_many2many,14.8325,12.7049,0
ENSG00000138472,GUCA1C,FBgn0029995,CG2256,Opisthokonta,ortholog_many2many,13.8756,8.95062,0
ENSG00000169583,CLIC3,FBgn0001149,GstD1,Opisthokonta,ortholog_many2many,12.7119,14.3541,0
ENSG00000169583,CLIC3,FBgn0042206,GstD10,Opisthokonta,ortholog_many2many,14.4068,16.1905,0
ENSG00000169583,CLIC3,FBgn0038020,GstD9,Opisthokonta,ortholog_many2many,14.4068,15.5963,0
ENSG00000169583,CLIC3,FBgn0010044,GstD8,Opisthokonta,ortholog_many2many,15.2542,16.9811,0
ENSG00000169583,CLIC3,FBgn0010039,GstD3,Opisthokonta,ortholog_many2many,11.4407,13.5678,0
ENSG00000169583,CLIC3,FBgn0010038,GstD2,Opisthokonta,ortholog_many2many,13.1356,14.4186,0
ENSG00000169583,CLIC3,FBgn0010041,GstD5,Opisthokonta,ortholog_many2many,13.9831,15.2778,0
ENSG00000169583,CLIC3,FBgn0010040,GstD4,Opisthokonta,ortholog_many2many,12.7119,13.9535,0
ENSG00000169583,CLIC3,FBgn0010043,GstD7,Opisthokonta,ortholog_many2many,12.2881,12.9464,0
ENSG00000169583,CLIC3,FBgn0010042,GstD6,Opisthokonta,ortholog_many2many,14.8305,16.2791,0
ENSG00000169583,CLIC3,FBgn0030529,Clic,Opisthokonta,ortholog_many2many,26.2712,23.8462,0
ENSG00000169583,CLIC3,FBgn0027590,GstE12,Opisthokonta,ortholog_many2many,13.1356,13.9013,0
ENSG00000169583,CLIC3,FBgn0034354,GstE11,Opisthokonta,ortholog_many2many,15.2542,16,0
ENSG00000169583,CLIC3,FBgn0033381,GstE13,Opisthokonta,ortholog_many2many,14.4068,15.0442,0
ENSG00000169583,CLIC3,FBgn0063495,GstE5,Opisthokonta,ortholog_many2many,14.8305,15.7658,0
ENSG00000169583,CLIC3,FBgn0063494,GstE6,Opisthokonta,ortholog_many2many,13.5593,14.4144,0
ENSG00000169583,CLIC3,FBgn0063493,GstE7,Opisthokonta,ortholog_many2many,15.678,16.5919,0
ENSG00000169583,CLIC3,FBgn0063492,GstE8,Opisthokonta,ortholog_many2many,14.4068,15.3153,0
ENSG00000169583,CLIC3,FBgn0063496,GstE4,Opisthokonta,ortholog_many2many,16.5254,17.5676,0
ENSG00000169583,CLIC3,FBgn0063491,GstE9,Opisthokonta,ortholog_many2many,13.5593,14.4796,0
ENSG00000169583,CLIC3,FBgn0034335,GstE1,Opisthokonta,ortholog_many2many,15.678,16.5179,0
ENSG00000169583,CLIC3,FBgn0063498,GstE2,Opisthokonta,ortholog_many2many,13.9831,14.9321,0
ENSG00000169583,CLIC3,FBgn0063499,GstE10,Opisthokonta,ortholog_many2many,15.2542,15,0
ENSG00000169583,CLIC3,FBgn0063497,GstE3,Opisthokonta,ortholog_many2many,16.5254,17.7273,0
ENSG00000169583,CLIC3,FBgn0050000,GstT1,Opisthokonta,ortholog_many2many,15.2542,15.7895,0
ENSG00000169583,CLIC3,FBgn0031117,GstT3,Opisthokonta,ortholog_many2many,14.4068,12.6866,0
ENSG00000169583,CLIC3,FBgn0050005,GstT2,Opisthokonta,ortholog_many2many,13.5593,14.0351,0
ENSG00000134769,DTNA,FBgn0033739,Dyb,Bilateria,ortholog_one2one,39.0909,36.8873,1
ENSG00000156113,KCNMA1,FBgn0261698,SLO2,Bilateria,ortholog_many2many,18.7702,12.3536,0
ENSG00000115665,SLC5A7,FBgn0029950,CG9657,Bilateria,ortholog_many2many,15.5172,14.975,0
ENSG00000115665,SLC5A7,FBgn0250757,CG42235,Bilateria,ortholog_many2many,13.6207,11.3181,0
ENSG00000115665,SLC5A7,FBgn0037895,CG6723,Bilateria,ortholog_many2many,15.8621,15.6729,0
ENSG00000115665,SLC5A7,FBgn0053124,CG33124,Bilateria,ortholog_many2many,14.4828,14.2857,0
ENSG00000115665,SLC5A7,FBgn0051668,CG31668,Bilateria,ortholog_many2many,16.0345,15.7627,0
ENSG00000115665,SLC5A7,FBgn0031998,SLC5A11,Bilateria,ortholog_many2many,15.1724,14.6667,0
ENSG00000115665,SLC5A7,FBgn0051262,CG31262,Bilateria,ortholog_many2many,15.1724,15.1986,0
ENSG00000115665,SLC5A7,FBgn0039872,salt,Bilateria,ortholog_many2many,13.6207,12.701,0
ENSG00000115665,SLC5A7,FBgn0039873,Smvt,Bilateria,ortholog_many2many,12.7586,12.5212,0
ENSG00000115665,SLC5A7,FBgn0017448,CG2187,Bilateria,ortholog_many2many,14.1379,13.1621,0
ENSG00000180549,FUT7,FBgn0035217,FucTD,Bilateria,ortholog_many2many,21.0526,16.1074,0
ENSG00000107281,NPDC1,FBgn0265182,CG44247,Bilateria,ortholog_one2one,27.0769,16.4179,0
ENSG00000105507,CABP5,FBgn0050378,CG30378,Opisthokonta,ortholog_many2many,30.6358,35.8108,0
ENSG00000105507,CABP5,FBgn0034774,CG13526,Opisthokonta,ortholog_many2many,24.8555,27.9221,0
ENSG00000105507,CABP5,FBgn0039374,CG17770,Opisthokonta,ortholog_many2many,27.1676,28.6585,0
ENSG00000105507,CABP5,FBgn0039373,CG5024,Opisthokonta,ortholog_many2many,26.5896,27.8788,0
ENSG00000105507,CABP5,FBgn0033027,TpnC4,Opisthokonta,ortholog_many2many,23.6994,26.7974,0
ENSG00000091664,SLC17A6,FBgn0028513,CG9254,Opisthokonta,ortholog_many2many,24.2268,29.3139,0
ENSG00000091664,SLC17A6,FBgn0010497,dmGlut,Opisthokonta,ortholog_many2many,25.7732,30.2419,0
ENSG00000091664,SLC17A6,FBgn0024315,Picot,Opisthokonta,ortholog_many2many,27.8351,30.6238,0
ENSG00000091664,SLC17A6,FBgn0029727,CG6978,Opisthokonta,ortholog_many2many,26.2887,31.9415,0
ENSG00000091664,SLC17A6,FBgn0031424,VGlut,Opisthokonta,ortholog_many2many,46.5636,42.8797,0
ENSG00000103489,XYLT1,FBgn0030634,CG9164,Bilateria,ortholog_many2many,3.54536,10.7256,0
ENSG00000103489,XYLT1,FBgn0015360,oxt,Bilateria,ortholog_many2many,32.8467,35.9589,0
ENSG00000167434,CA4,FBgn0039235,CAH4,Bilateria,ortholog_many2many,25.641,28.6738,0
ENSG00000167434,CA4,FBgn0037788,CAH7,Bilateria,ortholog_many2many,25.9615,26.6447,0
ENSG00000167434,CA4,FBgn0052698,CARPB,Bilateria,ortholog_many2many,22.7564,21.7125,0
ENSG00000167434,CA4,FBgn0034560,CAH15,Bilateria,ortholog_many2many,19.2308,18.0723,0
ENSG00000167434,CA4,FBgn0034554,CAH14,Bilateria,ortholog_many2many,18.9103,20,0
ENSG00000167434,CA4,FBgn0033542,CAH13,Bilateria,ortholog_many2many,21.4744,12.7135,0
ENSG00000162104,ADCY9,FBgn0022710,Ac13E,Bilateria,ortholog_one2one,36.2158,28.7728,1
ENSG00000197355,UAP1L1,FBgn0259749,mmy,Bilateria,ortholog_one2many,48.3235,47.1154,1
ENSG00000157193,LRP8,FBgn0000119,arr,Bilateria,ortholog_many2many,15.0571,8.64124,0
ENSG00000106546,AHR,FBgn0003513,ss,Bilateria,ortholog_one2many,28.8915,24.1379,0
ENSG00000099940,SNAP29,FBgn0034913,Snap29,Bilateria,ortholog_one2one,29.4574,26.7606,1
ENSG00000284321,MIR124-1,FBgn0262398,mir-124,Bilateria,ortholog_one2many,60,51,0
ENSG00000164284,GRPEL2,FBgn0014877,Roe1,Bilateria,ortholog_one2many,30.6667,32.3944,1
ENSG00000176978,DPP7,FBgn0038701,CG18493,Bilateria,ortholog_many2many,20.3252,20.8333,0
ENSG00000176978,DPP7,FBgn0038702,CG3739,Bilateria,ortholog_many2many,20.3252,20.6186,0
ENSG00000176978,DPP7,FBgn0038700,CG3734,Bilateria,ortholog_many2many,20.3252,21.1416,0
ENSG00000176978,DPP7,FBgn0038705,CG11626,Bilateria,ortholog_many2many,20.3252,20.5761,0
ENSG00000099942,CRKL,FBgn0024811,Crk,Bilateria,ortholog_one2many,43.2343,48.3395,1
ENSG00000149256,TENM4,FBgn0267001,Ten-a,Bilateria,ortholog_many2many,30.0831,24.594,0
ENSG00000149256,TENM4,FBgn0004449,Ten-m,Bilateria,ortholog_many2many,30.8053,25.4703,1
ENSG00000184436,THAP7,FBgn0035157,CG13894,Bilateria,ortholog_one2many,8.09062,4.73485,0
ENSG00000163541,SUCLG1,FBgn0038708,Scsalpha2,Bilateria,ortholog_one2many,56.6474,57.3099,1
ENSG00000163541,SUCLG1,FBgn0004888,Scsalpha1,Bilateria,ortholog_one2many,64.7399,68.2927,1
ENSG00000207816,MIR124-2,FBgn0262398,mir-124,Bilateria,ortholog_one2many,52.2936,57,0
ENSG00000120149,MSX2,FBgn0000492,Dr,Bilateria,ortholog_one2many,40.4494,20.9709,0
ENSG00000198719,DLL1,FBgn0000463,Dl,Bilateria,ortholog_many2many,41.2172,35.7743,0
ENSG00000198719,DLL1,FBgn0004197,Ser,Bilateria,ortholog_many2many,32.0885,16.489,0
ENSG00000122691,TWIST1,FBgn0037937,Fer3,Bilateria,ortholog_many2many,18.8119,19.4872,0
ENSG00000122691,TWIST1,FBgn0003900,twi,Bilateria,ortholog_many2many,44.0594,18.1633,0
ENSG00000122691,TWIST1,FBgn0022740,HLH54F,Bilateria,ortholog_many2many,14.8515,12.3967,0
ENSG00000122691,TWIST1,FBgn0032209,Hand,Bilateria,ortholog_many2many,22.2772,25.8621,0
ENSG00000122691,TWIST1,FBgn0053557,CG33557,Bilateria,ortholog_many2many,15.8416,21.3333,0
ENSG00000156928,MALSU1,FBgn0029514,312,Bilateria,ortholog_one2one,24.359,23.6515,0
ENSG00000176884,GRIN1,FBgn0259188,Ir7f,Bilateria,ortholog_one2many,15.8849,23.9936,0
ENSG00000176884,GRIN1,FBgn0010399,Nmdar1,Bilateria,ortholog_one2many,46.2687,43.5306,1
ENSG00000099960,SLC7A4,FBgn0037203,slif,Opisthokonta,ortholog_many2many,34.9606,36.755,0
ENSG00000099960,SLC7A4,FBgn0036764,CG5535,Opisthokonta,ortholog_many2many,35.1181,35.3968,0
ENSG00000099960,SLC7A4,FBgn0036493,CG7255,Opisthokonta,ortholog_many2many,36.8504,22.0132,0
ENSG00000099960,SLC7A4,FBgn0002778,mnd,Opisthokonta,ortholog_many2many,16.378,20.8417,0
ENSG00000099960,SLC7A4,FBgn0039844,CG1607,Opisthokonta,ortholog_many2many,16.063,20.1183,0
ENSG00000288611,NPBWR1,FBgn0036260,Rh7,Bilateria,ortholog_many2many,20.122,13.6646,0
ENSG00000147535,PLPP5,FBgn0037341,CG12746,Opisthokonta,ortholog_many2many,42.0455,30.5785,0
ENSG00000147535,PLPP5,FBgn0037166,CG11426,Opisthokonta,ortholog_many2many,21.2121,16.4706,0
ENSG00000147535,PLPP5,FBgn0037163,laza,Opisthokonta,ortholog_many2many,18.5606,14.6707,0
ENSG00000147535,PLPP5,FBgn0016078,wun,Opisthokonta,ortholog_many2many,22.7273,15.8311,0
ENSG00000147535,PLPP5,FBgn0041087,wun2,Opisthokonta,ortholog_many2many,22.3485,16.8571,0
ENSG00000147535,PLPP5,FBgn0037167,CG11425,Opisthokonta,ortholog_many2many,19.3182,16.7213,0
ENSG00000147535,PLPP5,FBgn0037164,CG11438,Opisthokonta,ortholog_many2many,21.2121,16.4223,0
ENSG00000147535,PLPP5,FBgn0037165,CG11437,Opisthokonta,ortholog_many2many,19.3182,16.7213,0
ENSG00000182601,HS3ST4,FBgn0020251,sfl,Bilateria,ortholog_many2many,21.9298,9.54198,0
ENSG00000100207,TCF20,FBgn0034300,CG5098,Bilateria,ortholog_one2many,11.0714,16.2061,0
ENSG00000164609,SLU7,FBgn0039626,Slu7,Bilateria,ortholog_one2one,50.5119,51.5679,1
ENSG00000137845,ADAM10,FBgn0259984,kuz,Bilateria,ortholog_many2many,45.0535,27.2213,0
ENSG00000137845,ADAM10,FBgn0259110,mmd,Bilateria,ortholog_many2many,27.0053,13.6119,0
ENSG00000154127,UBASH3B,FBgn0039137,CG13604,Opisthokonta,ortholog_one2many,39.1371,33.2896,0
ENSG00000085511,MAP3K4,FBgn0261524,lic,Opisthokonta,ortholog_many2many,5.53483,26.6467,0
ENSG00000151746,BICD1,FBgn0000183,BicD,Bilateria,ortholog_one2many,32.3077,39.2768,1
ENSG00000114439,BBX,FBgn0024251,bbx,Bilateria,ortholog_one2one,13.1775,16.1248,0
ENSG00000147548,NSD3,FBgn0040372,G9a,Opisthokonta,ortholog_many2many,7.09812,6.1557,0
ENSG00000147548,NSD3,FBgn0037841,CG4565,Opisthokonta,ortholog_many2many,5.42798,28.9963,0
ENSG00000147548,NSD3,FBgn0030486,Set2,Opisthokonta,ortholog_many2many,8.76827,5.33446,0
ENSG00000008256,CYTH3,FBgn0026179,siz,Opisthokonta,ortholog_many2many,26.0652,7.84906,0
ENSG00000008256,CYTH3,FBgn0028538,Sec71,Opisthokonta,ortholog_many2many,41.3534,9.98185,0
ENSG00000008256,CYTH3,FBgn0264560,garz,Opisthokonta,ortholog_many2many,28.8221,5.79929,0
ENSG00000172819,RARG,FBgn0015240,Hr96,Bilateria,ortholog_many2many,22.2467,13.9696,0
ENSG00000134910,STT3A,FBgn0031149,Stt3A,Bilateria,ortholog_one2one,73.3333,72.5105,1
ENSG00000099954,CECR2,FBgn0027620,Acf,Opisthokonta,ortholog_many2many,6.14754,6.09756,0
ENSG00000140600,SH3GL3,FBgn0038659,EndoA,Bilateria,ortholog_one2one,53.6023,50.4065,1
ENSG00000046653,GPM6B,FBgn0037092,M6,Bilateria,ortholog_one2many,22.561,20.1087,0
ENSG00000172985,SH3RF3,FBgn0034433,EndoB,Bilateria,ortholog_many2many,5.66893,12.8205,0
ENSG00000172985,SH3RF3,FBgn0034264,Dlish,Bilateria,ortholog_many2many,7.25624,18.0282,0
ENSG00000181523,SGSH,FBgn0038660,Sgsh,Bilateria,ortholog_one2one,53.5857,51.3359,1
ENSG00000144021,CIAO1,FBgn0033972,Ciao1,Bilateria,ortholog_one2one,57.8171,58.5075,1
ENSG00000171606,ZNF274,FBgn0001180,hb,Bilateria,ortholog_many2many,6.43185,5.5409,0
ENSG00000171606,ZNF274,FBgn0033581,CG12391,Bilateria,ortholog_many2many,6.27871,6.98467,0
ENSG00000259494,MRPL46,FBgn0035272,mRpL46,Bilateria,ortholog_one2one,34.0502,36.8217,1
