1762	260	1052	1654	44	860	95	162	
3475	817	204	1027	384	975	22	1013	
842	2012	277	1785	51	261	19	693	
123	936	431	1501	35	474	69	710	
1872	2427	159	1731	205	601	24	745	
1213	656	707	1005	59	717	5	552	
8808	963	64	3387	8	932	1496	890	
66407	5474	45	945	36	200	23	385	
8253	938	292	20606	54	970	88	799	
20616	925	3794	1721	8	554	665	432	
1597	4349	1771	861	95	2219	30	9	
26616	744	655	1227	4723	964	22	843	
4108	871	1715	1194	13	654	141	36	
320	2587	984	2521	4	694	612	407	
243	1499	3317	878	74	725	103	141	
43990	857	3100	947	9	956	99	1021	
503	941	73	881	935	323	557	103	
55076	39790	5240	1394	5	921	115	844	
36726	1706	17729	970	9875	719	60	897	
5215	973	57	978	18	391	90	880	
1690	1252	4414	979	81	926	42	769	
10140	1884	1496	536	3	785	1148	184	
1756	44307	68	1582	7	144	149	1142	
15327	1227	29	1057	65	18	305	732	
20897	849	5239	988	13	732	83	990	
1450	2142	80	1272	7	377	504	858	
13498	1719	1819	888	1118	961	214	329	
69906	936	495	737	5	433	633	390	
8532	909	5311	764	201	209	89	294	
466	2167	513	1360	72	707	49	876	
25	1312	3642	1159	13	936	910	851	
4686	683	2	1175	13	702	107	907	
383	1449	1464	1632	159	739	24	759	
2042	681	1829	1082	715	287	23	496	
46	1750	11013	676	36	1127	71	736	
111	783	351	799	206	34	99	1004	
33886	521	128	918	208	2573	91	1068	
12	4628	12061	987	40	511	9	44	
2705	202	9708	822	512	758	3	908	
1399	937	3322	846	63	641	45	739	
1706	2389	3313	700	5	959	69	934	
9764	775	416	6345	122	31	31	939	
14767	1091	1531	1400	100	796	37	500	
9320	1925	6057	1166	46	77	66	50	
28	1460	56	881	45	404	443	645	
7843	1427	2328	1718	83	325	49	121	
3167	963	8	940	75	369	41	1291	
720	1228	219	914	229	513	35	476	
25261	2691	247	62150	47	756	1772	813	
10166	470	1058	14	205	217	24	987	
12617	662	3062	803	49	454	207	630	
530	801	2246	851	166	926	52	33	
1265	1163	584	898	29	712	398	267	
798	952	2758	918	9	798	21	1018	
489	852	58	97	263	668	414	167	
16293	794	2441	1175	117	791	279	935	
6928	1072	2450	937	8	777	236	1124	
14138	524	1446	979	61	97	442	769	
2838	9673	105	798	328	760	379	255	
1538	1917	1261	607	57	105	828	899	
1661	955	77	3526	60	215	36	921	
36948	2730	500	1518	552	619	600	811	
6552	829	4316	3264	4029	494	21	252	
1649	2449	207	32	12	741	1583	988	
11323	2734	3942	895	609	706	572	650	
11689	5673	58	968	247	903	34	199	
2510	518	31009	676	125	499	447	669	
3403	886	6582	833	134	595	12	406	
123	706	893	981	20	537	19	904	
9409	9279	269	812	83	688	45	561	
14971	1167	110	1406	21	715	26	976	
29	206	2	1249	3	883	86	364	
2237	1949	975	13376	212	706	356	944	
12599	1503	108	965	1	1448	48	464	
18	273	81	968	1434	211	52	958	
2950	924	1429	838	15	918	164	920	
28957	1463	227	745	361	482	38	236	
200	693	1581	1315	1	952	40	563	
3317	894	4212	862	257	663	866	1155	
66222	867	1876	974	80	411	478	1215	
4800	749	5106	876	132	759	965	168	
3679	600	2063	248	13	934	36	648	
24302	1675	975	2205	944	894	12	830	
32696	693	2140	933	401	730	224	799	
1158	1273	1	806	118	672	693	935	
18729	10617	1448	895	238	359	43	192	
25495	81	401	960	197	879	378	815	
3459	1734	11632	778	104	937	28	618	
386	95	1547	1520	124	956	414	84	
6487	1686	6045	7005	103	891	6	547	
29239	1838	21101	742	15	913	926	780	
9997	1233	8691	867	3	250	53	803	
10219	4863	51	934	101	349	763	956	
12662	1449	42681	720	31	636	147	78	
7760	9959	756	822	5	429	425	110	
25467	965	1268	969	129	417	413	969	
98	1248	7324	694	76	773	513	592	
578	945	48	1926	27	7404	192	280	
9540	14183	464	915	410	469	61	290	
10304	272	13566	1613	92	818	51	565	
17828	2949	5273	2953	88	1568	50	801	
23993	1261	224	1204	90	321	426	919	
18687	1456	24972	1813	1085	1462	3784	1349	
13406	3259	5157	944	19	695	100	532	
34260	2079	1402	1289	637	770	30	910	
1892	878	1801	850	185	742	99	723	
1616	839	14	770	1	395	224	810	
14917	848	1437	698	78	521	59	924	
64688	1256	246	988	27	2847	89	174	
879	2503	135	3754	132	757	65	587	
6314	39145	9	948	233	959	102	864	
1092	1918	49	952	1026	364	36	253	
4645	1385	474	1196	324	499	190	865	
1482	843	1465	1272	874	759	241	935	
7307	1766	45	938	124	923	102	301	
4261	1415	399	978	169	49	44	55	
7677	1741	2428	680	27	958	55	426	
2560	707	1143	972	517	744	65	539	
726	855	27741	1516	110	745	49	879	
5931	1111	174	746	112	191	5	960	
43	966	54243	986	401	89	589	1002	
306	961		10342	1016	445	5	663	
1442	959		881	758	850	81	1066	
2540	414		967	85	930	23	494	
7657	7924		799	81	636	8	608	
7650	916		958	181	799	70	455	
1155	1772		763	212	293	374	835	
3538	1640		27110	7	961	66	1170	
73516	26987		902	103	492	231	814	
35747	1156		792	46	903	41	150	
32593	1661		1841	2	155	12	384	
18786	2035		954	4	92	66	696	
21987	948		890	212	887	105	804	
97	662		658	74	741	330	577	
12376	723		851	62	906	23	804	
6105	30925		880	5	490	33	428	
3585	930		1614	19	943	94	1002	
2931	820		952	50	758	24	880	
4788	1336		865	114	870	35	731	
74	1165		1489	43	913	42	795	
2525	7665		1185	161	546	29	369	
37018	1138		699	55	872	26	204	
1090	719		884	13	720	7	1018	
1763	971		992	6	930	39	1058	
1466	1341		734	52	270	281	1621	
338	933		1636	65	246	115	349	
3298	846		1452	116	769	2	196	
6345	839		3827	114	763	57	158	
62	1051		958	315	919	146	813	
3743	828		912	88	985	24	460	
6343	937		1758	76	765	118	648	
9365	4332		906	53	925	52	35	
173	981		929	7	686	3	753	
30	984		2003	105	641	297	347	
1106	780		858	1508	345	91	1208	
2693	911		1421	544	876	8	779	
2946	809		967	11	958	32	247	
82	2014		779	9	564	2	971	
34412	823		897	20	622	15	73	
15550	764		759	306	807	314	175	
23905	1594		884	662	769	32	1212	
11242	1366		1201	25	718	20	839	
1630	629		877	63	778	628	383	
205	802		896	135	956	16	842	
68	845		537	271	473	57	455	
92	10058		1140	54	970	60	179	
2823	918		917	1	973	257	251	
15	1586		902	70	395	70	212	
9	917		689	111	2259	56	507	
492	983		870	74	340	41	604	
5725	1011		1602	23	381	157	38	
6748	1167		935	56	729	373	1205	
12	1280		1762	37	603	82	189	
2282	1624		1578	263	427	2057	773	
53	1420		535	4	895	350	17	
12432	10777		3198	5	563	369	369	
5300	977		918	68	565	936	524	
16	1239		446	101	3653	84	690	
1200	64643		698	53	431	60	380	
5829	1191		939	77	636	14	345	
76	925		299	27	918	50	328	
40086	972		1753	153	679	31	852	
15208	820		994	680	19880	39	490	
1399	971		893	117	481	90	467	
119	2090		1457	58	1195	149	599	
32479	23		4823	16	875	69	533	
2842	1528		844	83	757	468	37	
59357	772		961	24	9	7	346	
5333	1892		769	24	980	80	295	
4052	934		971	75	934	107	684	
19929	2882		902	4	928	173	885	
12022	935		22638	296	512	29	498	
24027	1024		1251	95	946	34	928	
65691	1147		843	21	490	39	1307	
64517	3698		938	20	175	184	179	
1247	830		901	902	410	46	626	
10336	1938		626	107	297	26	73	
146327	23620		945	223	1063	89	259	
9590	5602		4539	234	734	8	163	
44446	899		1046	58	870	45	1639	
10367	4406		1608	251	1027	50	175	
2852	1689		18745	81	904	591	72	
155	2962		1206	289	706	543	593	
578	946		867	15	41	4	258	
7933	860		872	24	589	58	39	
1590	1488		1633	312	711	27	1160	
615	969		1278	10	979	25	847	
2459	748		945	4	218	77	636	
809	913		1661	304	422	28	422	
47396	2075		923	196	779	87	447	
123	146		1283	53	602	128	92	
1001	963		854	82	896	25	905	
1588	1404		79	2	912	111	871	
5232	4533		2409	251	764	78	606	
941	828		1844	134	872	18	1363	
1521	2470		162	143	727	308	4	
15987	1031		570	744	565	2	29	
13992	864		735	12	293	488	1124	
42258	1711		329	185	961	37	2	
4276	1218		973	6	910	50	301	
71530	583		1309	71	1179	3	642	
388	1084		830	84	107	94	1010	
5956	5909		1099	121	861	246	605	
4407	2179		885	7	740	228	60	
25	737		780	101	1195	48	1451	
18783	2690		191	35	682	185	641	
178	3982		818	83	1471	26	458	
25687	979		1491	5	748	35	167	
32816	947		709	458	699	37	923	
834	792		986	207	652	62	917	
18792	2065		758	783	1257	97	157	
23392	1323		829	55	428	76	284	
29774	967		1778	22	745	212	900	
1008	892		815	1100	525	45	698	
3470	672		1202	188	733	71	619	
1525	806		1325	84	596	7	284	
588	910		1326	5	1151	511	1156	
41	859		376	86	927	112	1005	
17223	804		1122	87	700	550	654	
17617	907		675	884	776	21	361	
4316	2104		802	268	515	47	950	
2558	1454		339	80	902	171	906	
1151	945		974	768	937	387	1044	
7932	1239		2719	105	750	1062	741	
5321	925		949	5	811	66	222	
916	929		3638	16	363	59	183	
228	956		1272	22	911	62	799	
55601	752		1089	4	2036	43	889	
12188	895		2065	18	563	51	86	
6721	746		1249	169	469	83	690	
3464	1450		1282	100	968	486	278	
823	810		4253	86	746	61	249	
2380	2455		7929	66	464	681	306	
2216	932		939	406	741	72	1021	
2541	1411		3546	777	977	332	964	
8185	3015		1932	1604	902	8	627	
5634	656		6607	842	85	771	601	
277	747		774	97	1283	48	521	
547	1055		962	34	249	71	10	
377	1384		1253	119	670	100	539	
936	1201		91368	775	516	22	317	
3017	643		662	71	726	9	400	
1629	1285		708	22	707	16	630	
1377	25831		1413	183	650	133	43	
5855	1081		969	28	713	23	98	
9313	530		949	5	588	25	951	
1090	8421		5890	34	2070	35	179	
56928	1549		915	47	651	44	521	
23268	1460		840	17	770	10	955	
44023	2063		7106	6	523	24	928	
3111	15012		868	54	958	26	894	
10164	994		330	30	765	479	891	
7522	563		778	192	620	18	900	
3374	881		694	9	405	2436	868	
923	927		609	69	559	77	303	
3373	1272		5347	62	889	67	977	
1977	3381		1075	496	667	115	144	
11874	479		1892	84	750	6	221	
4381	1663		8074	1453	852	44	1	
2219	681		1456	1367	704	457	1015	
3530	12239		785	2	693	3	7	
6389	1083		8747	450	756	41	611	
134	5003		969	53	243	240	776	
29865	856		1361	82	954	27	916	
5948	805		1794	17	2164	8	1275	
15	13969		916	1290	693	82	784	
137	1512		400	126	921	90	245	
14	810		1503	1090	525	26	1077	
791	929		5027	44	531	135	1317	
2785	2306		1053	8	723	499	956	
6468	8123		1438	361	766	144	883	
9569	782		804	68	628	23	227	
34084	1145		1089	43	765	138	613	
6069	1690		945	652	553	29	114	
26726	1426		1132	2140	117	9	1035	
1888	2487		893	331	194	114	844	
52045	899		1876	115	150	454	752	
15621	1945		1384	11	463	127	267	
748	177		4084	67	835	33	912	
144	5452		1406	90	202	259	633	
68	3345		20	67	350	107	531	
60	1535		1185	83	917	129	434	
2637	1200		579	60	777	93	684	
134	2835		1070	161	694	7	778	
1688	1787		829	75	966	9	99	
39828	964		1256	88	699	42	844	
7347	2876		1608	78	182	478	380	
1096	1255		1690	6	771	62	230	
1664	560		1740	61	918	19	303	
13803	3591		6866	173	731	198	890	
99	2030		1195	85	190	11	231	
8176	1932		1320	7	217	93	1102	
28123	349		1279	128	857	69	939	
2752	2042		1678	160	793	662	784	
3135	5762		1621	39	959	333	496	
8658	2078		1342	256	798	43	329	
671	19624		849	63	319	144	832	
11	852		952	2	262	10	910	
5680	881		893	500	396	138	43	
67	1714		8936	125	308	267	1279	
2674	927		705	56	710	863	918	
10965	865		769	1	761	46	887	
10	1410		1204	124	19	67	784	
47	558		980	144	554	14	32	
3014	940		1022	586	633	42	1693	
61	883		839	65	732	197	361	
1532	1338		942	116	379	10	1057	
6	268		585	7	700	351	782	
38	51762		1095	7	744	135	284	
4362	868		717	13	618	56	949	
126	1357		1000	67	683	155	40	
124	897		203	145	840	786	1037	
43	71		1874	55	25	157	135	
15692	1240		5065	71	914	411	8	
5436	858		913	387	763	75	816	
7017	1550		7405	590	391	20	588	
41425	1434		1389	62	629	262	891	
61964	2387		922	84	362	851	761	
4889	45		807	197	581	103	779	
5237	1800		1419	65	724	590	562	
13942	2018		958	6	546	94	877	
1663	921		1886	165	793	1086	890	
6	1463		1590	172	1075	6	206	
8	178		1016	209	722	47	985	
27711	14388		1529	43	703	79	771	
19206	1354		922	192	418	1040	29	
223	1566		444	98	861	191	409	
434	1292		1241	90	492	28	901	
83	1716		972	6	684	18	507	
2579	697		1233	69	748	740	1155	
3	1117		1221	62	749	14	558	
882	941		991	11	605	36	911	
69339	2915		34	496	724	361	474	
723	50		553	28	1057	44	950	
1032	4141		921	374	691	28	942	
4006	906		779	26	592	101	725	
62280	2442		912	13	815	5	823	
2747	968		2596	51	781	50	599	
45	951		1888	10	626	72	473	
46762	1064		1181	17	2955	7	598	
7933	921		1567	7	776	2	953	
5	13549		1171	224	903	40	771	
	943		963	26	822	125	277	
	947		738	78	1975	1888	943	
	1751		834	121	456	25	576	
	987		1061	238	761	340	1902	
	899		1038	16922	623	5	1067	
	7444		667	143	271	372	1300	
	487		949	288	874	292	844	
	909		962	158	493	62	832	
	678		925	5	531	172	810	
	836		111	181	678	164	535	
	904		932	26	949	4	839	
	2103		1826	290	702	27	807	
	5584		955	3689	419	553	918	
	1018		1556	223	613	67	619	
	780		620	28	1173	986	952	
	888		6087	424	252	2	883	
	2931		1000	98	546	285	647	
	928		813	170	720	352	186	
	1137		970	83	382	48	319	
	859		1188	58	806	45	371	
	1526		926	308	627	21	641	
	875		726	66	846	57	663	
	885		949	67	322	25	827	
	1819		922	9	937	7	778	
	1013		824	67	670	21	689	
	21497		932	96	795	407	170	
	873		1154	101	749	127	547	
	1483		890	434	510	135	236	
	924		845	13	36	24	585	
	1311		1088	3	697	70	709	
	866		820	83	964	41	1257	
	959		639	5	750	156	675	
	923		927	61	928	270	565	
	2212		299	11	1518	125	636	
	2140		392	110	903	286	532	
	1396		866	6	265	464	736	
	919		1203	318	504	25	977	
	899		1235	15	817	140	801	
	1729		910	73	772	3	975	
	1284		2890	2349	711	30	473	
	2106		1107	217	922	24	1207	
	794		1086	17	950	788	672	
	12540		829	23	335	55	1009	
	1288		857	68	839	120	820	
	1941		891	92	286	631	724	
	1989		1117	109	101	783	818	
	41735		941	100	857	69	56	
	1000		934	127	985	329	501	
	938		1115	5	539	705	997	
	580		1462	202	953	22	961	
	937		938	66	497	70	807	
	1396		23086	74	654	49	741	
	6268		1415	72	339	41	351	
	904		871	31	620	111	857	
	731		1355	2	775	22	789	
	918		903	678	348	122	848	
	960		1144	58	816	33	881	
	865		1777	175	937	324	555	
	966		1502	64	869	31	828	
	969		17194	9	809	17	850	
	910		694	28	798	54	406	
	4313		1209	454	981	107	960	
	899		932	92	534	159	970	
	706		459	7	1238	6	701	
	36178		647	70	590	845	926	
	897		56036	115	331	169	1096	
	972		1308	90	685	359	349	
	3324		815	166	719	53	289	
	933		834	3195	829	413	5	
	1972		730	2068	770	6	398	
	1831		871	2543	312	57	840	
	1721		977	444	425	28	1148	
	2351		1661	90	235	171	660	
	1225		874	567	487	476	798	
	2402		852	135	761	9	699	
	1157		4398	33929	416	576	815	
	1383		1239	88	740	101	816	
	1554		868	13071	717	307	611	
	908		758	9	579	248	718	
	952		1133	12	314	68	837	
	1332		1220	115	597	104	269	
	1366		1987	256	3427	80	74	
	4024		968	361	799	28	709	
	1241		3911	63	603	109	452	
	936		1032	255	757	22	77	
	950		2055	756	1028	46	662	
	990		1095	12	729	79	907	
	1821		1123	499	135	70	873	
	1246		737	56	667	151	18	
	122173		6285	9	938	651	989	
	1922		1244	181	726	6	1005	
	1255		863	59	773	23	511	
	1487		761	120	215	49	649	
	1235		9173	82	766	173	324	
	7421		381	153	953	48	280	
	20806		955	46	886	459	768	
	1336		991	826	283	158	966	
	1714		1447	105	602	1512	474	
	1108		926	96	337	527	210	
	900		1640	113	664	21	491	
	12414		913	104	611	110	531	
	842		1117	18	183	54	18	
	1549		919	99	561	183	273	
	525		855	188	514	278	598	
	1609		579	169	484	6	62	
	12944		870	79	859	72	500	
	2488		8900	145	362	245	18	
	978		1426	72	614	25	827	
	2700		983	49	417	51	1278	
	937		1217	67	170	580	794	
	17087		957	17	754	286	885	
	948		661	155	1257	24	172	
	857		884	3754	865	133	819	
	2982		1936	27	307	173	455	
	900		1832	545	314	327	461	
	939		783	9	643	69	982	
	938		24745	41	477	104	617	
	946		947	130	599	74	542	
	14380		1735	75	22	71	810	
	2975		834	55	817	33	344	
	1555		822	102	622	124	234	
	5938		274	28	716	96	348	
	1328		2640	61	583	270	606	
	907		868	144	705	5	652	
	950		784	64	463	554	312	
	826		1131	999	192	18	459	
	749			140	639	14	119	
	1339			75	738	3607	470	
	896			652	316	191	611	
	786			13	192	6	784	
	782			77	726	45	1294	
	768			134	718	390	433	
	22			13	763	75	475	
	753			93	735	76	234	
	750			1072	768	4	867	
	757			221	149	588	937	
	756			237	574	12	569	
	831			340	432	2265	480	
	682			1577	536	370	971	
	761			74	702	30	1079	
	7325			32	669	796	230	
	3335			49	735	362	906	
	917			6	580	112	565	
	210			13	544	860	338	
	1773			139	413	2362	996	
	1013			251	76	24	719	
	692			18	939	595	828	
	2558			54	660	524	723	
	1290			134	776	218	994	
	2057			7	415	69	1070	
	741			353	605	920	965	
	914			584	638	1586	775	
	923			32	955	32	139	
	2200			11	716	138	608	
	692			336	621	73	96	
	1544			99	271	79	539	
	1501			55	671	15	902	
	5786			127	53	23	679	
	1361			345	961	743	717	
	973			137	631	43	960	
	946			70	107	174	632	
	938			831	706	40	381	
	1139			14	901	3	228	
	1088			1024	834	63	710	
	3934			21	714	26	773	
	25814			28	592	29	807	
	845			112	629	69	1060	
	146			15	637	100	538	
	3766			109	3738	65	957	
	14167			229	606	26	769	
	1645			21	354	13	453	
	854			336	3868	499	268	
	725			35	645	22	260	
	1539			32	414	60	631	
	50797			85	778	109	857	
	916			104	741	1167	23	
	884			41	831	203	893	
	10834			194	113	1507	1262	
	724			151	615	3	207	
	1681			76	781	91	520	
	1306			1008	302	107	1031	
	1580			162	802	375	759	
	7696			191	664	8	1112	
	962			2	502	69	953	
	1753			1141	586	91	614	
	921			36	670	53	975	
	833			237	571	65	90	
	737			59	761	301	593	
	1448			86	438	21	540	
	1609			643	614	73	1020	
	864			78	653	83	341	
	939			39	681	58	723	
	903			277	505	503	390	
	17672			91	807	95	283	
	891			461	419	307	975	
	409			219	961	110	272	
	801			8	559	10	599	
	961			23	652	695	907	
	891			56	711	2	758	
	1223			347	14	291	94	
	901			1	722	160	210	
	931			442	286	101	456	
	1485			7	563	80	528	
	892			64	272	384	1212	
	1644			1345	734	8	870	
	966			466	738	148	563	
	16863			78	740	16	493	
	6			87	871	78	428	
	1952			69	751	18	442	
	1233			628	668	103	241	
	876			192	883	41	554	
	78897			732	745	271	885	
	4756			1696	628	67	860	
	687			240	717	1	843	
	2730			841	635	11	1172	
	1368			72	2817	84	258	
	299			282	900	252	630	
	3145			3	889	78	559	
	858			815	794	546	351	
	849			3	635	133	291	
	1305			47	940	54	844	
	618			164	916	104	540	
	976			6	792	110	762	
	26447			114	766	32	879	
	920			21	776	32	570	
	1521			232	334	100	995	
	922			79	1043	21	897	
	1429			5	1637	675	641	
	954			344	3732	91	550	
	13180			94	588	65	679	
	662			733	527	174	65	
	86776			81	655	255	639	
	1145			768	681	41	1551	
	748			67	894	167	403	
	1248			46	960	442	569	
	854			4	98	85	572	
	957			54	941	71	396	
	1196			42	258	315	513	
	1392			119	3840	59	818	
	1208			108	764	64	699	
	819			39	599	93	691	
	3148			82	915	72	25	
	1704			68	980	53	66	
	1256			151	466	17	978	
	908			356	731	180	553	
	959			626	604	544	425	
	17261			19	958	116	749	
	804			166	590	23	25	
	800			148	861	12	719	
	713			386	817	34	837	
	37033			577	520	27	378	
	3203				536	55	515	
	2427				669	82	113	
	763				714	220	4	
	2609				78	32	1093	
	1948				1023	449	642	
	1376				963	276	97	
	2049				870	37	281	
	909				939	56	314	
	1463				864	85	772	
	1958				129	187	991	
	1688				962	22	764	
	1479				247	79	825	
	23054				684	339	696	
	948				713	43	731	
	1172				691	553	337	
	13584				687	200	406	
	278				582	38	465	
	1062				54	69	932	
	791				586	113	225	
	1705				723	73	793	
	848				754	147	813	
	928				842	386	610	
	1198				142	432	576	
	1071				706	99	756	
	1772				875	307	951	
	1345				389	28	523	
	994				1720	175	416	
	962				480	26	710	
	639				592	27	996	
	22367				890	215	1326	
	847				553	111	357	
	2188				298	373	172	
	871				531	447	493	
	1928				866	92	71	
	1456				730	329	290	
	835				850	37	515	
	6579				679	961	85	
	923				596	3	16	
	2824				1003	58	825	
	892				1032	41	410	
	2146				896	160	858	
	709				4532	240	670	
	879				296	249	465	
	896				393	25	177	
	798				387	10	699	
	1421				920	96	964	
	1003				931	29	332	
	1335				943	138	455	
	625				876	45	205	
	1358				675	4	881	
	1141				22	489	588	
	12661				1653	130	243	
	2711				872	127	702	
	5096				227	42	7	
	1493				667	69	761	
	1399				645	3010	126	
	848				656	178	295	
	3526				941	28	162	
	625				324	751	360	
	854				711	17	837	
	932				7212	27	1432	
	1204				233	51	874	
	858				951	231	621	
	842				695	97	936	
	763				508	44	1009	
	2157				697	6	131	
	712				704	34	630	
	2939				755	55	686	
	598				652	107	159	
	942				619	668	899	
	684				674	125	707	
	704				723	71	765	
	819				278	174	844	
	684				622	126	352	
	2897				580	24	233	
	701				608	648	528	
	879				967	7	834	
	810				315	127	515	
	768				892	310	267	
	685				613	12	678	
	929				469	17	1196	
	989				918	422	837	
	915				727	112	922	
	931				801	38	195	
	1622				324	115	887	
	2014				2570	347	869	
	1536				862	571	454	
	16221				41	66	73	
	872				589	681	651	
	1238				171	100	945	
	852				561	79	673	
	918				27	65	553	
	620				736	121	962	
	9795				594	114	90	
	1006				485	44	408	
	13729				638	376	254	
	1648				572	64	1037	
	904				602	4	90	
	799				680	769	202	
	905				880	6	836	
	1240				944	145	349	
	2166				639	27	790	
	1367				778	10	709	
	1751				489	1442	1020	
	3875				822	29	132	
	914				555	89	4	
	1127				483	96	497	
	801				689	24	754	
	4739				1031	189	161	
	2751				440	44	842	
	3314				869	23	418	
	974				470	229	1002	
	554				748	51	514	
	901				898	308	1134	
	964				411	847	248	
	862				1380	24	303	
	927				709	208	133	
	1922				753	795	876	
	869				482	141	627	
	893				339	12	866	
	835				539	214	848	
	30319				950	21	1153	
	933				944	84	935	
	1246				848	66	987	
	654				117	118	224	
	1685				729	558	159	
	1039				92	492	1094	
	926				921	18	704	
	1411				713	411	269	
	1333				1096	81	609	
	1345				3817	114	616	
	832				699	56	247	
	812				3214	143	931	
	921				608	54	393	
	566				878	29	1022	
	791				257	367	279	
	823				481	57	515	
	3444				767	66	425	
	882				598	186	817	
	660				697	58	952	
	82471				634	194	299	
	761				771	10	62	
	902				464	154	644	
	11065				870	167	165	
	1838				1712	86	846	
	314				2911	8	417	
	5240				896	795	86	
	1189				221	142	737	
	964				538	123	867	
	979				886	540	677	
	964				545	180	198	
	791				732	517	866	
	1537				746	76	911	
	2085				741	424	845	
	710				902	28	1041	
	1997				773	308	833	
	65				624	5	205	
	1059				766	40	412	
	1589				750	28	338	
	7374				692	236	364	
	1961				694	34	782	
	717				610	642	736	
	107527				211	26	326	
	2067				430	25	385	
					121	149	128	
					717	96	284	
					896	88	244	
					81	265	747	
					870	48	179	
					1020	103	608	
					501	113	1052	
					2151	367	607	
					299	230	1033	
					718	126	934	
					739	382	22	
					747	999	523	
					627	28	874	
					626	940	995	
					969	24	267	
					599	16	875	
					538	94	99	
					628	17	684	
					517	716	11	
					817	268	862	
					36	217	469	
					727	522	922	
					773	442	689	
					569	875	1315	
					890	223	728	
					723	69	874	
					710	32	1332	
					703	210	229	
					760	8	1032	
					951	76	607	
					935	67	63	
					344	422	191	
					462	50	876	
					224	85	784	
					880	45	519	
					603	673	671	
					753	2171	465	
					746	362	484	
					968	347	638	
					874	12	670	
					809	132	193	
					698	748	140	
					829	192	858	
					784	13	17	
					602	136	656	
					845	3	1009	
					854	153	741	
					14745	28	352	
					920	44	901	
					817	45	205	
					750	188	882	
					736	457	801	
					948	46	333	
					894	128	955	
					697	192	622	
					839	294	1477	
					981	776	27	
					745	814	864	
					450	1061	334	
					682	365	920	
					984	103	683	
					663	65	783	
					876	126	282	
					718	116	966	
					78	27	379	
					356	2338	974	
					497	481	213	
					932	646	1156	
					662	19	786	
					340	60	960	
					723	314	161	
					725	77	819	
					881	94	272	
					799	337	174	
					726	130	718	
					1365	22	460	
					714	9	585	
					472	18	299	
					528	457	645	
					662	12	13	
					747	198	872	
					1721	5	796	
					209	20	976	
					162	24	564	
					698	14	901	
					2973	44	861	
					275	434	770	
					934	50	940	
					704	27	823	
					306	71	137	
					301	325	143	
					221	95	831	
					1133	37	245	
					4290	439	822	
					1274	40	717	
					290	25	431	
					687	32	626	
					767	24	524	
					758	63	203	
					1032	439	230	
					501	251	958	
					743	247	639	
					875	341	996	
					120	34	209	
					395	54	927	
					949	103	940	
					748	125	531	
					738	73	912	
					791	644	926	
					975	39	64	
					171	96	137	
					634	4	221	
					857	162	351	
					613	101	1810	
					559	120	927	
					685	392	785	
					619	37	763	
					754	44	386	
					744	31	429	
					550	829	528	
					44	42	978	
					907	10	347	
					877	82	961	
					720	43	590	
					890	399	25	
					1188	437	768	
					692	2	868	
					314	423	303	
					541	1304	912	
					868	22	944	
					972	311	223	
					771	330	298	
					696	23	452	
					966	99	1187	
					1256	34	887	
					347	39	799	
					892	374	969	
					778	198	987	
					699	105	838	
					888	8	638	
					984	57	707	
					906	170	778	
					616	73	510	
					752	186	1170	
					534	527	885	
					827	27	843	
					3566	71	261	
					713	36	881	
					845	48	188	
					964	510	830	
					671	22	114	
					823	8	794	
					801	197	589	
					330	39	2105	
					565	180	1072	
					83	25	1131	
					480	42	256	
					400	53	498	
					626	30	1002	
					481	37	860	
					522	12	994	
					573	9	122	
					944	196	787	
					702	973	56	
					813	23	177	
					537	41	446	
					746	23	238	
					772	130	234	
					744	44	1796	
					834	63	460	
					773	91	889	
					543	527	875	
					700	85	234	
					625	116	904	
					847	7	1016	
					819	10	524	
					287	132	680	
					416	28	383	
					594	20	85	
					737	263	2297	
					1218	690	659	
					636	328	44	
					739	45	854	
					1174	536	167	
					687	1	105	
					629	25	989	
					782	175	102	
					869	576	696	
					651	26	227	
					525	3006	284	
					245	21	780	
					3175	251	801	
					691	310	328	
					692	55	544	
					815	44	730	
					722	3	899	
					672	28	900	
					47	614	1405	
					464	428	107	
					1330	72	228	
					626	214	687	
					939	330	434	
					927	290	905	
					769	20	300	
					271	14	605	
					906	167	574	
					880	114	625	
					814	410	791	
					699	149	766	
					361	78	1001	
					924	492	762	
					682	90	708	
					898	49	534	
					778	31	755	
					705	13	20	
					333	97	692	
					566	24	891	
					633	62	938	
					635	301	884	
					983	25	501	
					487	5	805	
					539	84	461	
					743	1	48	
					738	302	659	
					416	603	954	
					958	449	686	
					736	2	219	
					646	70	717	
					533	78	965	
					19	144	871	
					253	128	886	
					668	272	749	
					454	76	926	
					231	196	12	
					313	295	83	
					520	83	833	
					527	256	680	
					913	238	747	
					502	335	833	
					620	22	197	
					715	223	941	
					881	127	952	
					950	29	668	
					6	150	400	
					703	4	897	
					917	151	771	
					1317	212	276	
					1327	26	817	
					809	264	805	
					772	22	141	
					323	308	452	
					394	225	883	
					838	148	1073	
					935	52	642	
					615	16	769	
					908	92	998	
					165	55	1437	
					600	306	636	
					646	46	909	
					611	213	744	
					946	4	848	
					971	70	766	
					580	37	976	
					662	63	745	
					774	116	262	
					1078	81	368	
					448	86	851	
					942	108	913	
					962	601	373	
					697	87	460	
					812	39	753	
					532	66	244	
					915	630	871	
					723	230	1432	
					656	65	357	
					787	373	2068	
					1621	33	743	
					532	12	916	
					734	53	884	
					1139	116	381	
