ensembl_id,gene_age,gene_Interval
ENSTNIG00000001325,680,676-684
ENSTNIG00000007066,645,615-676
ENSTNIG00000007067,411,386-435
ENSTNIG00000014828,544,473-615
ENSTNIG00000014827,544,473-615
ENSTNIG00000014826,645,615-676
ENSTNIG00000014825,645,615-676
ENSTNIG00000014824,680,676-684
ENSTNIG00000014823,248,230-267
ENSTNIG00000014822,454,435-473
ENSTNIG00000014821,680,676-684
ENSTNIG00000014820,680,676-684
ENSTNIG00000014818,680,676-684
ENSTNIG00000014817,454,435-473
ENSTNIG00000017258,454,435-473
ENSTNIG00000014816,454,435-473
ENSTNIG00000014814,680,676-684
ENSTNIG00000014813,680,676-684
ENSTNIG00000014812,645,615-676
ENSTNIG00000014808,454,435-473
ENSTNIG00000014807,680,676-684
ENSTNIG00000014811,680,676-684
ENSTNIG00000014810,680,676-684
ENSTNIG00000014806,248,230-267
ENSTNIG00000014809,645,615-676
ENSTNIG00000014805,680,676-684
ENSTNIG00000014804,680,676-684
ENSTNIG00000014803,645,615-676
ENSTNIG00000001495,645,615-676
ENSTNIG00000014800,411,386-435
ENSTNIG00000014801,680,676-684
ENSTNIG00000014798,680,676-684
ENSTNIG00000014797,645,615-676
ENSTNIG00000006736,680,676-684
ENSTNIG00000014796,680,676-684
ENSTNIG00000014795,680,676-684
ENSTNIG00000006735,680,676-684
ENSTNIG00000014794,544,473-615
ENSTNIG00000014792,680,676-684
ENSTNIG00000014791,680,676-684
ENSTNIG00000014790,645,615-676
ENSTNIG00000014789,544,473-615
ENSTNIG00000014788,544,473-615
ENSTNIG00000014787,645,615-676
ENSTNIG00000014786,645,615-676
ENSTNIG00000014785,645,615-676
ENSTNIG00000014784,645,615-676
ENSTNIG00000014783,680,676-684
ENSTNIG00000014782,680,676-684
ENSTNIG00000014781,26,0-52
ENSTNIG00000014780,544,473-615
ENSTNIG00000014778,680,676-684
ENSTNIG00000014779,680,676-684
ENSTNIG00000014777,680,676-684
ENSTNIG00000014776,248,230-267
ENSTNIG00000014775,248,230-267
ENSTNIG00000014774,680,676-684
ENSTNIG00000014773,680,676-684
ENSTNIG00000014772,680,676-684
ENSTNIG00000014771,680,676-684
ENSTNIG00000014770,680,676-684
ENSTNIG00000014768,645,615-676
ENSTNIG00000014769,645,615-676
ENSTNIG00000008426,645,615-676
ENSTNIG00000008425,680,676-684
ENSTNIG00000008424,680,676-684
ENSTNIG00000008423,680,676-684
ENSTNIG00000008422,680,676-684
ENSTNIG00000008421,680,676-684
ENSTNIG00000008420,680,676-684
ENSTNIG00000008419,680,676-684
ENSTNIG00000008418,645,615-676
ENSTNIG00000008417,680,676-684
ENSTNIG00000008415,680,676-684
ENSTNIG00000008414,680,676-684
ENSTNIG00000008413,544,473-615
ENSTNIG00000008412,454,435-473
ENSTNIG00000008411,680,676-684
ENSTNIG00000008410,645,615-676
ENSTNIG00000008409,645,615-676
ENSTNIG00000008408,350,315-386
ENSTNIG00000008407,248,230-267
ENSTNIG00000008406,645,615-676
ENSTNIG00000008405,680,676-684
ENSTNIG00000008404,680,676-684
ENSTNIG00000008403,680,676-684
ENSTNIG00000008401,645,615-676
ENSTNIG00000008399,248,230-267
ENSTNIG00000008398,680,676-684
ENSTNIG00000008397,680,676-684
ENSTNIG00000008396,544,473-615
ENSTNIG00000008394,680,676-684
ENSTNIG00000008393,544,473-615
ENSTNIG00000008392,645,615-676
ENSTNIG00000008391,645,615-676
ENSTNIG00000008390,680,676-684
ENSTNIG00000008389,645,615-676
ENSTNIG00000008387,680,676-684
ENSTNIG00000008385,680,676-684
ENSTNIG00000008384,680,676-684
ENSTNIG00000008383,680,676-684
ENSTNIG00000008382,680,676-684
ENSTNIG00000008381,680,676-684
ENSTNIG00000001567,680,676-684
ENSTNIG00000008380,680,676-684
ENSTNIG00000008379,645,615-676
ENSTNIG00000019253,645,615-676
ENSTNIG00000019252,645,615-676
ENSTNIG00000019251,454,435-473
ENSTNIG00000005707,454,435-473
ENSTNIG00000019250,680,676-684
ENSTNIG00000019249,645,615-676
ENSTNIG00000019248,680,676-684
ENSTNIG00000019247,680,676-684
ENSTNIG00000019246,680,676-684
ENSTNIG00000019245,680,676-684
ENSTNIG00000019244,645,615-676
ENSTNIG00000019243,645,615-676
ENSTNIG00000019241,680,676-684
ENSTNIG00000019240,680,676-684
ENSTNIG00000019239,544,473-615
ENSTNIG00000001294,680,676-684
ENSTNIG00000019238,680,676-684
ENSTNIG00000019237,680,676-684
ENSTNIG00000019236,680,676-684
ENSTNIG00000019235,645,615-676
ENSTNIG00000019234,454,435-473
ENSTNIG00000012694,645,615-676
ENSTNIG00000012693,645,615-676
ENSTNIG00000018616,645,615-676
ENSTNIG00000012692,680,676-684
ENSTNIG00000010760,680,676-684
ENSTNIG00000000195,680,676-684
ENSTNIG00000001957,680,676-684
ENSTNIG00000001318,680,676-684
ENSTNIG00000001282,680,676-684
ENSTNIG00000012691,680,676-684
ENSTNIG00000000555,680,676-684
ENSTNIG00000001545,680,676-684
ENSTNIG00000000166,454,435-473
ENSTNIG00000001348,454,435-473
ENSTNIG00000019232,680,676-684
ENSTNIG00000019231,645,615-676
ENSTNIG00000019229,645,615-676
ENSTNIG00000019228,544,473-615
ENSTNIG00000019227,645,615-676
ENSTNIG00000009641,680,676-684
ENSTNIG00000001175,680,676-684
ENSTNIG00000019226,680,676-684
ENSTNIG00000019225,645,615-676
ENSTNIG00000019224,680,676-684
ENSTNIG00000019223,645,615-676
ENSTNIG00000019222,645,615-676
ENSTNIG00000019220,680,676-684
ENSTNIG00000019218,248,230-267
ENSTNIG00000019217,248,230-267
ENSTNIG00000019216,680,676-684
ENSTNIG00000019215,680,676-684
ENSTNIG00000019214,680,676-684
ENSTNIG00000019213,680,676-684
ENSTNIG00000019212,680,676-684
ENSTNIG00000000994,544,473-615
ENSTNIG00000010761,680,676-684
ENSTNIG00000006753,454,435-473
ENSTNIG00000019211,454,435-473
ENSTNIG00000019210,645,615-676
ENSTNIG00000019209,680,676-684
ENSTNIG00000019208,680,676-684
ENSTNIG00000019207,680,676-684
ENSTNIG00000019206,680,676-684
ENSTNIG00000004116,248,230-267
ENSTNIG00000004304,350,315-386
ENSTNIG00000019203,218,206-230
ENSTNIG00000019202,680,676-684
ENSTNIG00000019201,680,676-684
ENSTNIG00000019200,680,676-684
ENSTNIG00000019199,680,676-684
ENSTNIG00000019198,645,615-676
ENSTNIG00000019197,680,676-684
ENSTNIG00000019196,645,615-676
ENSTNIG00000017962,680,676-684
ENSTNIG00000017961,645,615-676
ENSTNIG00000017960,680,676-684
ENSTNIG00000017959,680,676-684
ENSTNIG00000017958,138,128-148
ENSTNIG00000017957,680,676-684
ENSTNIG00000017955,645,615-676
ENSTNIG00000017954,680,676-684
ENSTNIG00000017953,680,676-684
ENSTNIG00000017951,680,676-684
ENSTNIG00000017950,544,473-615
ENSTNIG00000017949,680,676-684
ENSTNIG00000017948,454,435-473
ENSTNIG00000017947,645,615-676
ENSTNIG00000017946,680,676-684
ENSTNIG00000017945,454,435-473
ENSTNIG00000017944,680,676-684
ENSTNIG00000017943,680,676-684
ENSTNIG00000000911,680,676-684
ENSTNIG00000017942,680,676-684
ENSTNIG00000017941,680,676-684
ENSTNIG00000012107,680,676-684
ENSTNIG00000012108,645,615-676
ENSTNIG00000000274,645,615-676
ENSTNIG00000012109,454,435-473
ENSTNIG00000012110,680,676-684
ENSTNIG00000012112,248,230-267
ENSTNIG00000012114,680,676-684
ENSTNIG00000012116,680,676-684
ENSTNIG00000012117,645,615-676
ENSTNIG00000012118,680,676-684
ENSTNIG00000012119,680,676-684
ENSTNIG00000012120,544,473-615
ENSTNIG00000012121,544,473-615
ENSTNIG00000000403,680,676-684
ENSTNIG00000012122,544,473-615
ENSTNIG00000012123,544,473-615
ENSTNIG00000012125,680,676-684
ENSTNIG00000002410,645,615-676
ENSTNIG00000012126,645,615-676
ENSTNIG00000012127,680,676-684
ENSTNIG00000012128,645,615-676
ENSTNIG00000012129,291,267-315
ENSTNIG00000011401,291,267-315
ENSTNIG00000012130,544,473-615
ENSTNIG00000002295,680,676-684
ENSTNIG00000012131,680,676-684
ENSTNIG00000019577,680,676-684
ENSTNIG00000012132,218,206-230
ENSTNIG00000012133,680,676-684
ENSTNIG00000012134,544,473-615
ENSTNIG00000004789,645,615-676
ENSTNIG00000012135,544,473-615
ENSTNIG00000012136,680,676-684
ENSTNIG00000012137,680,676-684
ENSTNIG00000012138,680,676-684
ENSTNIG00000012124,26,0-52
ENSTNIG00000012139,645,615-676
ENSTNIG00000012140,680,676-684
ENSTNIG00000012142,680,676-684
ENSTNIG00000012143,680,676-684
ENSTNIG00000012144,680,676-684
ENSTNIG00000012145,680,676-684
ENSTNIG00000012146,680,676-684
ENSTNIG00000012147,645,615-676
ENSTNIG00000012148,645,615-676
ENSTNIG00000012149,680,676-684
ENSTNIG00000012150,680,676-684
ENSTNIG00000012151,680,676-684
ENSTNIG00000012152,680,676-684
ENSTNIG00000012153,680,676-684
ENSTNIG00000012154,645,615-676
ENSTNIG00000012156,645,615-676
ENSTNIG00000012158,645,615-676
ENSTNIG00000012157,544,473-615
ENSTNIG00000012159,544,473-615
ENSTNIG00000012160,544,473-615
ENSTNIG00000012161,680,676-684
ENSTNIG00000012162,680,676-684
ENSTNIG00000000322,138,128-148
ENSTNIG00000012163,680,676-684
ENSTNIG00000012164,680,676-684
ENSTNIG00000012165,680,676-684
ENSTNIG00000012166,645,615-676
ENSTNIG00000012167,110,110-110
ENSTNIG00000012168,110,110-110
ENSTNIG00000012169,110,110-110
ENSTNIG00000011373,645,615-676
ENSTNIG00000017952,110,110-110
ENSTNIG00000011374,680,676-684
ENSTNIG00000001093,680,676-684
ENSTNIG00000011375,645,615-676
ENSTNIG00000011376,680,676-684
ENSTNIG00000011377,680,676-684
ENSTNIG00000011378,544,473-615
ENSTNIG00000011380,544,473-615
ENSTNIG00000011381,454,435-473
ENSTNIG00000011382,680,676-684
ENSTNIG00000011383,680,676-684
ENSTNIG00000011384,680,676-684
ENSTNIG00000011385,645,615-676
ENSTNIG00000011386,680,676-684
ENSTNIG00000006609,680,676-684
ENSTNIG00000011387,544,473-615
ENSTNIG00000011388,680,676-684
ENSTNIG00000001158,680,676-684
ENSTNIG00000010454,680,676-684
ENSTNIG00000010457,680,676-684
ENSTNIG00000010458,645,615-676
ENSTNIG00000010460,544,473-615
ENSTNIG00000010461,680,676-684
ENSTNIG00000010462,680,676-684
ENSTNIG00000010463,680,676-684
ENSTNIG00000013909,645,615-676
ENSTNIG00000013910,291,267-315
ENSTNIG00000013911,680,676-684
ENSTNIG00000013912,645,615-676
ENSTNIG00000013913,680,676-684
ENSTNIG00000013914,680,676-684
ENSTNIG00000013915,680,676-684
ENSTNIG00000013916,680,676-684
ENSTNIG00000013917,680,676-684
ENSTNIG00000013918,680,676-684
ENSTNIG00000013919,680,676-684
ENSTNIG00000013920,645,615-676
ENSTNIG00000013921,218,206-230
ENSTNIG00000013923,645,615-676
ENSTNIG00000013924,680,676-684
ENSTNIG00000013925,645,615-676
ENSTNIG00000013926,645,615-676
ENSTNIG00000013927,680,676-684
ENSTNIG00000013928,680,676-684
ENSTNIG00000010137,680,676-684
ENSTNIG00000013929,680,676-684
ENSTNIG00000013930,680,676-684
ENSTNIG00000000098,680,676-684
ENSTNIG00000013931,680,676-684
ENSTNIG00000013932,680,676-684
ENSTNIG00000006380,680,676-684
ENSTNIG00000013933,680,676-684
ENSTNIG00000001394,544,473-615
ENSTNIG00000013935,645,615-676
ENSTNIG00000002251,645,615-676
ENSTNIG00000013936,680,676-684
ENSTNIG00000013937,645,615-676
ENSTNIG00000002166,645,615-676
ENSTNIG00000013938,680,676-684
ENSTNIG00000013939,680,676-684
ENSTNIG00000013940,680,676-684
ENSTNIG00000013941,454,435-473
ENSTNIG00000013942,680,676-684
ENSTNIG00000013943,680,676-684
ENSTNIG00000013944,680,676-684
ENSTNIG00000013945,680,676-684
ENSTNIG00000013946,645,615-676
ENSTNIG00000013947,645,615-676
ENSTNIG00000001298,544,473-615
ENSTNIG00000013948,544,473-615
ENSTNIG00000013949,544,473-615
ENSTNIG00000013950,248,230-267
ENSTNIG00000013951,544,473-615
ENSTNIG00000013952,680,676-684
ENSTNIG00000013953,680,676-684
ENSTNIG00000013954,291,267-315
ENSTNIG00000013955,291,267-315
ENSTNIG00000013956,291,267-315
ENSTNIG00000013957,680,676-684
ENSTNIG00000013958,680,676-684
ENSTNIG00000001195,544,473-615
ENSTNIG00000013959,680,676-684
ENSTNIG00000013960,645,615-676
ENSTNIG00000013961,544,473-615
ENSTNIG00000013962,645,615-676
ENSTNIG00000013963,645,615-676
ENSTNIG00000013964,645,615-676
ENSTNIG00000013965,645,615-676
ENSTNIG00000013966,645,615-676
ENSTNIG00000013967,411,386-435
ENSTNIG00000013968,544,473-615
ENSTNIG00000013969,248,230-267
ENSTNIG00000000673,645,615-676
ENSTNIG00000013970,544,473-615
ENSTNIG00000013971,680,676-684
ENSTNIG00000019489,680,676-684
ENSTNIG00000013973,680,676-684
ENSTNIG00000019488,544,473-615
ENSTNIG00000019487,350,315-386
ENSTNIG00000013974,680,676-684
ENSTNIG00000013975,680,676-684
ENSTNIG00000013976,680,676-684
ENSTNIG00000013977,645,615-676
ENSTNIG00000013978,544,473-615
ENSTNIG00000004460,645,615-676
ENSTNIG00000016919,645,615-676
ENSTNIG00000016920,645,615-676
ENSTNIG00000016921,544,473-615
ENSTNIG00000016922,645,615-676
ENSTNIG00000016923,680,676-684
ENSTNIG00000016924,645,615-676
ENSTNIG00000000915,645,615-676
ENSTNIG00000019592,645,615-676
ENSTNIG00000016926,680,676-684
ENSTNIG00000016925,680,676-684
ENSTNIG00000016927,544,473-615
ENSTNIG00000016928,680,676-684
ENSTNIG00000002389,680,676-684
ENSTNIG00000016929,680,676-684
ENSTNIG00000002340,680,676-684
ENSTNIG00000016930,177,148-206
ENSTNIG00000016931,680,676-684
ENSTNIG00000016932,544,473-615
ENSTNIG00000016933,544,473-615
ENSTNIG00000016934,680,676-684
ENSTNIG00000016935,645,615-676
ENSTNIG00000016936,645,615-676
ENSTNIG00000016937,645,615-676
ENSTNIG00000016938,454,435-473
ENSTNIG00000016939,544,473-615
ENSTNIG00000016940,680,676-684
ENSTNIG00000016941,680,676-684
ENSTNIG00000016942,454,435-473
ENSTNIG00000016943,680,676-684
ENSTNIG00000016944,645,615-676
ENSTNIG00000016945,680,676-684
ENSTNIG00000016946,645,615-676
ENSTNIG00000016947,544,473-615
ENSTNIG00000016948,138,128-148
ENSTNIG00000016949,680,676-684
ENSTNIG00000016950,544,473-615
ENSTNIG00000016951,680,676-684
ENSTNIG00000016953,680,676-684
ENSTNIG00000016954,680,676-684
ENSTNIG00000016955,680,676-684
ENSTNIG00000016956,680,676-684
ENSTNIG00000001817,645,615-676
ENSTNIG00000001777,544,473-615
ENSTNIG00000001776,645,615-676
ENSTNIG00000001775,680,676-684
ENSTNIG00000016957,291,267-315
ENSTNIG00000001764,645,615-676
ENSTNIG00000001765,645,615-676
ENSTNIG00000016958,680,676-684
ENSTNIG00000016959,645,615-676
ENSTNIG00000016960,680,676-684
ENSTNIG00000016961,680,676-684
ENSTNIG00000000282,680,676-684
ENSTNIG00000016962,680,676-684
ENSTNIG00000016963,680,676-684
ENSTNIG00000016964,454,435-473
ENSTNIG00000003428,680,676-684
ENSTNIG00000006545,680,676-684
ENSTNIG00000013984,680,676-684
ENSTNIG00000013983,680,676-684
ENSTNIG00000013981,680,676-684
ENSTNIG00000013979,680,676-684
ENSTNIG00000013980,680,676-684
ENSTNIG00000004461,544,473-615
ENSTNIG00000005719,680,676-684
ENSTNIG00000005749,680,676-684
ENSTNIG00000018705,680,676-684
ENSTNIG00000018704,680,676-684
ENSTNIG00000018703,645,615-676
ENSTNIG00000018702,544,473-615
ENSTNIG00000018701,544,473-615
ENSTNIG00000016510,680,676-684
ENSTNIG00000016509,680,676-684
ENSTNIG00000016508,680,676-684
ENSTNIG00000016507,645,615-676
ENSTNIG00000016506,680,676-684
ENSTNIG00000016505,350,315-386
ENSTNIG00000016504,350,315-386
ENSTNIG00000016503,454,435-473
ENSTNIG00000016502,645,615-676
ENSTNIG00000016501,680,676-684
ENSTNIG00000016500,680,676-684
ENSTNIG00000016499,680,676-684
ENSTNIG00000000614,645,615-676
ENSTNIG00000016498,680,676-684
ENSTNIG00000016497,680,676-684
ENSTNIG00000001404,680,676-684
ENSTNIG00000016496,544,473-615
ENSTNIG00000016495,350,315-386
ENSTNIG00000016494,138,128-148
ENSTNIG00000016493,645,615-676
ENSTNIG00000001021,645,615-676
ENSTNIG00000016492,645,615-676
ENSTNIG00000016491,544,473-615
ENSTNIG00000016490,544,473-615
ENSTNIG00000016489,177,148-206
ENSTNIG00000016488,680,676-684
ENSTNIG00000016487,645,615-676
ENSTNIG00000001555,680,676-684
ENSTNIG00000016484,680,676-684
ENSTNIG00000016483,680,676-684
ENSTNIG00000016482,680,676-684
ENSTNIG00000016481,680,676-684
ENSTNIG00000016480,680,676-684
ENSTNIG00000016478,645,615-676
ENSTNIG00000016477,218,206-230
ENSTNIG00000000645,218,206-230
ENSTNIG00000016476,645,615-676
ENSTNIG00000016475,645,615-676
ENSTNIG00000016473,645,615-676
ENSTNIG00000000790,645,615-676
ENSTNIG00000016472,680,676-684
ENSTNIG00000016471,291,267-315
ENSTNIG00000016470,454,435-473
ENSTNIG00000016469,454,435-473
ENSTNIG00000016468,680,676-684
ENSTNIG00000016467,680,676-684
ENSTNIG00000016465,645,615-676
ENSTNIG00000016464,680,676-684
ENSTNIG00000016463,680,676-684
ENSTNIG00000016462,544,473-615
ENSTNIG00000016461,645,615-676
ENSTNIG00000016460,680,676-684
ENSTNIG00000016459,680,676-684
ENSTNIG00000016458,454,435-473
ENSTNIG00000016457,680,676-684
ENSTNIG00000016456,544,473-615
ENSTNIG00000016455,350,315-386
ENSTNIG00000016454,350,315-386
ENSTNIG00000016453,218,206-230
ENSTNIG00000016452,291,267-315
ENSTNIG00000016451,680,676-684
ENSTNIG00000002458,680,676-684
ENSTNIG00000016450,680,676-684
ENSTNIG00000019499,680,676-684
ENSTNIG00000016449,544,473-615
ENSTNIG00000016448,680,676-684
ENSTNIG00000016447,680,676-684
ENSTNIG00000016446,645,615-676
ENSTNIG00000000710,645,615-676
ENSTNIG00000016445,291,267-315
ENSTNIG00000001232,26,0-52
ENSTNIG00000016443,645,615-676
ENSTNIG00000016441,645,615-676
ENSTNIG00000016440,680,676-684
ENSTNIG00000016439,680,676-684
ENSTNIG00000016438,680,676-684
ENSTNIG00000016437,544,473-615
ENSTNIG00000016436,645,615-676
ENSTNIG00000003034,544,473-615
ENSTNIG00000017105,680,676-684
ENSTNIG00000008006,680,676-684
ENSTNIG00000008005,454,435-473
ENSTNIG00000008004,454,435-473
ENSTNIG00000006052,680,676-684
ENSTNIG00000003521,680,676-684
ENSTNIG00000003520,291,267-315
ENSTNIG00000003519,680,676-684
ENSTNIG00000003518,291,267-315
ENSTNIG00000005311,680,676-684
ENSTNIG00000001432,218,206-230
ENSTNIG00000008207,248,230-267
ENSTNIG00000008206,645,615-676
ENSTNIG00000008205,645,615-676
ENSTNIG00000008204,454,435-473
ENSTNIG00000008201,645,615-676
ENSTNIG00000008198,680,676-684
ENSTNIG00000008197,680,676-684
ENSTNIG00000019546,680,676-684
ENSTNIG00000008196,680,676-684
ENSTNIG00000008195,680,676-684
ENSTNIG00000006679,454,435-473
ENSTNIG00000005965,411,386-435
ENSTNIG00000019566,350,315-386
ENSTNIG00000005044,411,386-435
ENSTNIG00000006409,680,676-684
ENSTNIG00000006408,26,0-52
ENSTNIG00000004079,454,435-473
ENSTNIG00000003536,544,473-615
ENSTNIG00000005019,680,676-684
ENSTNIG00000005018,680,676-684
ENSTNIG00000004341,119,110-128
ENSTNIG00000004342,680,676-684
ENSTNIG00000012094,645,615-676
ENSTNIG00000012095,138,128-148
ENSTNIG00000012096,138,128-148
ENSTNIG00000019443,645,615-676
ENSTNIG00000012097,454,435-473
ENSTNIG00000012098,645,615-676
ENSTNIG00000012100,645,615-676
ENSTNIG00000005822,411,386-435
ENSTNIG00000012102,544,473-615
ENSTNIG00000012103,544,473-615
ENSTNIG00000012104,680,676-684
ENSTNIG00000012106,680,676-684
ENSTNIG00000005215,454,435-473
ENSTNIG00000017005,454,435-473
ENSTNIG00000005585,680,676-684
ENSTNIG00000002424,645,615-676
ENSTNIG00000004059,454,435-473
ENSTNIG00000019785,544,473-615
ENSTNIG00000005432,680,676-684
ENSTNIG00000006131,680,676-684
ENSTNIG00000005012,680,676-684
ENSTNIG00000006813,680,676-684
ENSTNIG00000006814,680,676-684
ENSTNIG00000003733,680,676-684
ENSTNIG00000003732,680,676-684
ENSTNIG00000003325,680,676-684
ENSTNIG00000012195,645,615-676
ENSTNIG00000012194,645,615-676
ENSTNIG00000012193,680,676-684
ENSTNIG00000012192,680,676-684
ENSTNIG00000012191,680,676-684
ENSTNIG00000012190,680,676-684
ENSTNIG00000001409,454,435-473
ENSTNIG00000012189,680,676-684
ENSTNIG00000005355,26,0-52
ENSTNIG00000005336,680,676-684
ENSTNIG00000005334,680,676-684
ENSTNIG00000003608,26,0-52
ENSTNIG00000003609,645,615-676
ENSTNIG00000002968,680,676-684
ENSTNIG00000005871,680,676-684
ENSTNIG00000003331,411,386-435
ENSTNIG00000001566,680,676-684
ENSTNIG00000005685,680,676-684
ENSTNIG00000005684,411,386-435
ENSTNIG00000004325,454,435-473
ENSTNIG00000000620,454,435-473
ENSTNIG00000006403,411,386-435
ENSTNIG00000006405,411,386-435
ENSTNIG00000006407,454,435-473
ENSTNIG00000002440,291,267-315
ENSTNIG00000002352,680,676-684
ENSTNIG00000011666,680,676-684
ENSTNIG00000011665,645,615-676
ENSTNIG00000001684,680,676-684
ENSTNIG00000011664,680,676-684
ENSTNIG00000011663,248,230-267
ENSTNIG00000001442,248,230-267
ENSTNIG00000011661,454,435-473
ENSTNIG00000011660,248,230-267
ENSTNIG00000019752,411,386-435
ENSTNIG00000011657,680,676-684
ENSTNIG00000011656,680,676-684
ENSTNIG00000005185,291,267-315
ENSTNIG00000000520,291,267-315
ENSTNIG00000011654,291,267-315
ENSTNIG00000011653,680,676-684
ENSTNIG00000011652,248,230-267
ENSTNIG00000011651,645,615-676
ENSTNIG00000017172,680,676-684
ENSTNIG00000000601,645,615-676
ENSTNIG00000011650,645,615-676
ENSTNIG00000005000,680,676-684
ENSTNIG00000001407,680,676-684
ENSTNIG00000011646,680,676-684
ENSTNIG00000003674,680,676-684
ENSTNIG00000005154,680,676-684
ENSTNIG00000005155,680,676-684
ENSTNIG00000003672,138,128-148
ENSTNIG00000002419,645,615-676
ENSTNIG00000004131,645,615-676
ENSTNIG00000004132,680,676-684
ENSTNIG00000006163,680,676-684
ENSTNIG00000006164,680,676-684
ENSTNIG00000006166,544,473-615
ENSTNIG00000006167,454,435-473
ENSTNIG00000006168,454,435-473
ENSTNIG00000006169,680,676-684
ENSTNIG00000006171,544,473-615
ENSTNIG00000006172,680,676-684
ENSTNIG00000006173,680,676-684
ENSTNIG00000019595,454,435-473
ENSTNIG00000006174,454,435-473
ENSTNIG00000006175,454,435-473
ENSTNIG00000001850,454,435-473
ENSTNIG00000006176,645,615-676
ENSTNIG00000006177,454,435-473
ENSTNIG00000006178,645,615-676
ENSTNIG00000003926,680,676-684
ENSTNIG00000005260,680,676-684
ENSTNIG00000005259,680,676-684
ENSTNIG00000005257,680,676-684
ENSTNIG00000006511,680,676-684
ENSTNIG00000012990,680,676-684
ENSTNIG00000012989,680,676-684
ENSTNIG00000012988,680,676-684
ENSTNIG00000012987,680,676-684
ENSTNIG00000012986,680,676-684
ENSTNIG00000012985,218,206-230
ENSTNIG00000012984,454,435-473
ENSTNIG00000012983,680,676-684
ENSTNIG00000012982,454,435-473
ENSTNIG00000012981,454,435-473
ENSTNIG00000012980,454,435-473
ENSTNIG00000012979,680,676-684
ENSTNIG00000001254,680,676-684
ENSTNIG00000006464,138,128-148
ENSTNIG00000012977,680,676-684
ENSTNIG00000010509,645,615-676
ENSTNIG00000012975,680,676-684
ENSTNIG00000001194,680,676-684
ENSTNIG00000012974,138,128-148
ENSTNIG00000012973,645,615-676
ENSTNIG00000012972,680,676-684
ENSTNIG00000012971,680,676-684
ENSTNIG00000001853,544,473-615
ENSTNIG00000012970,544,473-615
ENSTNIG00000003902,350,315-386
ENSTNIG00000003901,248,230-267
ENSTNIG00000003900,645,615-676
ENSTNIG00000003899,411,386-435
ENSTNIG00000000526,64,52-77
ENSTNIG00000002628,680,676-684
ENSTNIG00000010304,680,676-684
ENSTNIG00000010303,680,676-684
ENSTNIG00000010302,680,676-684
ENSTNIG00000001968,680,676-684
ENSTNIG00000010301,454,435-473
ENSTNIG00000006869,454,435-473
ENSTNIG00000006876,544,473-615
ENSTNIG00000006877,544,473-615
ENSTNIG00000006878,454,435-473
ENSTNIG00000010300,454,435-473
ENSTNIG00000010299,680,676-684
ENSTNIG00000010298,454,435-473
ENSTNIG00000010297,454,435-473
ENSTNIG00000000513,411,386-435
ENSTNIG00000019421,411,386-435
ENSTNIG00000005885,411,386-435
ENSTNIG00000002947,411,386-435
ENSTNIG00000004005,411,386-435
ENSTNIG00000004004,544,473-615
ENSTNIG00000004473,454,435-473
ENSTNIG00000004474,645,615-676
ENSTNIG00000004475,645,615-676
ENSTNIG00000005156,680,676-684
ENSTNIG00000002353,645,615-676
ENSTNIG00000002354,680,676-684
ENSTNIG00000005979,680,676-684
ENSTNIG00000011648,680,676-684
ENSTNIG00000000171,454,435-473
ENSTNIG00000019522,26,0-52
ENSTNIG00000002629,26,0-52
ENSTNIG00000011644,680,676-684
ENSTNIG00000011643,680,676-684
ENSTNIG00000002401,454,435-473
ENSTNIG00000011641,680,676-684
ENSTNIG00000006117,680,676-684
ENSTNIG00000004887,454,435-473
ENSTNIG00000004888,350,315-386
ENSTNIG00000019809,680,676-684
ENSTNIG00000004080,544,473-615
ENSTNIG00000006224,645,615-676
ENSTNIG00000005228,454,435-473
ENSTNIG00000005738,680,676-684
ENSTNIG00000005955,680,676-684
ENSTNIG00000004465,454,435-473
ENSTNIG00000009668,680,676-684
ENSTNIG00000009669,138,128-148
ENSTNIG00000009670,680,676-684
ENSTNIG00000009671,544,473-615
ENSTNIG00000008152,680,676-684
ENSTNIG00000009673,350,315-386
ENSTNIG00000008153,350,315-386
ENSTNIG00000013370,291,267-315
ENSTNIG00000009674,411,386-435
ENSTNIG00000003979,645,615-676
ENSTNIG00000009676,350,315-386
ENSTNIG00000009675,350,315-386
ENSTNIG00000005349,454,435-473
ENSTNIG00000005977,454,435-473
ENSTNIG00000003486,248,230-267
ENSTNIG00000003485,645,615-676
ENSTNIG00000001580,454,435-473
ENSTNIG00000005598,680,676-684
ENSTNIG00000005597,680,676-684
ENSTNIG00000018474,645,615-676
ENSTNIG00000003931,680,676-684
ENSTNIG00000004917,680,676-684
ENSTNIG00000004916,645,615-676
ENSTNIG00000014276,680,676-684
ENSTNIG00000004339,680,676-684
ENSTNIG00000014835,680,676-684
ENSTNIG00000018979,680,676-684
ENSTNIG00000001393,544,473-615
ENSTNIG00000005995,544,473-615
ENSTNIG00000013414,291,267-315
ENSTNIG00000013412,680,676-684
ENSTNIG00000013411,544,473-615
ENSTNIG00000013410,680,676-684
ENSTNIG00000013409,544,473-615
ENSTNIG00000013408,544,473-615
ENSTNIG00000013407,645,615-676
ENSTNIG00000013406,645,615-676
ENSTNIG00000019721,645,615-676
ENSTNIG00000005797,680,676-684
ENSTNIG00000003086,680,676-684
ENSTNIG00000003089,680,676-684
ENSTNIG00000003088,680,676-684
ENSTNIG00000004518,680,676-684
