ensembl_id,gene_age,gene_Interval
ENSPTRG00000012852,1578,1496-1660
ENSPTRG00000012965,645,615-676
ENSPTRG00000011258,>4290,>4290
ENSPTRG00000011259,424,413-435
ENSPTRG00000011274,645,615-676
ENSPTRG00000011264,544,473-615
ENSPTRG00000018164,1578,1496-1660
ENSPTRG00000011325,645,615-676
ENSPTRG00000011326,645,615-676
ENSPTRG00000011343,645,615-676
ENSPTRG00000011319,645,615-676
ENSPTRG00000011349,544,473-615
ENSPTRG00000011498,544,473-615
ENSPTRG00000007989,454,435-473
ENSPTRG00000031215,454,435-473
ENSPTRG00000005225,987,952-1023
ENSPTRG00000044189,987,952-1023
ENSPTRG00000008050,987,952-1023
ENSPTRG00000008011,544,473-615
ENSPTRG00000007995,544,473-615
ENSPTRG00000007996,>4290,>4290
ENSPTRG00000008025,>4290,>4290
ENSPTRG00000009522,>4290,>4290
ENSPTRG00000009515,>4290,>4290
ENSPTRG00000004909,987,952-1023
ENSPTRG00000009289,645,615-676
ENSPTRG00000009518,>4290,>4290
ENSPTRG00000009519,544,473-615
ENSPTRG00000009523,>4290,>4290
ENSPTRG00000009520,645,615-676
ENSPTRG00000005987,55,43-67
ENSPTRG00000022231,1714,1660-1768
ENSPTRG00000009381,>4290,>4290
ENSPTRG00000009101,680,676-684
ENSPTRG00000009269,454,435-473
ENSPTRG00000009266,680,676-684
ENSPTRG00000009265,544,473-615
ENSPTRG00000009264,544,473-615
ENSPTRG00000008996,544,473-615
ENSPTRG00000049547,810,797-824
ENSPTRG00000008993,810,797-824
ENSPTRG00000050133,55,43-67
ENSPTRG00000012130,680,676-684
ENSPTRG00000049378,645,615-676
ENSPTRG00000009085,950,948-952
ENSPTRG00000002330,645,615-676
ENSPTRG00000009287,>4290,>4290
ENSPTRG00000044551,544,473-615
ENSPTRG00000043048,544,473-615
ENSPTRG00000052092,55,43-67
ENSPTRG00000009376,1934,1768-2101
ENSPTRG00000048129,55,43-67
ENSPTRG00000047126,36,29-43
ENSPTRG00000050115,55,43-67
ENSPTRG00000015295,680,676-684
ENSPTRG00000009508,680,676-684
ENSPTRG00000009504,645,615-676
ENSPTRG00000046946,645,615-676
ENSPTRG00000019664,645,615-676
ENSPTRG00000047039,645,615-676
ENSPTRG00000052446,645,615-676
ENSPTRG00000009097,645,615-676
ENSPTRG00000009096,987,952-1023
ENSPTRG00000009093,645,615-676
ENSPTRG00000009090,1714,1660-1768
ENSPTRG00000039130,132,105-159
ENSPTRG00000011594,132,105-159
ENSPTRG00000009181,987,952-1023
ENSPTRG00000009187,987,952-1023
ENSPTRG00000030946,987,952-1023
ENSPTRG00000009189,645,615-676
ENSPTRG00000009191,680,676-684
ENSPTRG00000009192,544,473-615
ENSPTRG00000009196,544,473-615
ENSPTRG00000009200,645,615-676
ENSPTRG00000009204,454,435-473
ENSPTRG00000052042,454,435-473
ENSPTRG00000009282,454,435-473
ENSPTRG00000009219,544,473-615
ENSPTRG00000009217,454,435-473
ENSPTRG00000009214,454,435-473
ENSPTRG00000009211,1934,1768-2101
ENSPTRG00000009208,987,952-1023
ENSPTRG00000009209,987,952-1023
ENSPTRG00000009322,950,948-952
ENSPTRG00000050478,950,948-952
ENSPTRG00000040482,1714,1660-1768
ENSPTRG00000009323,1714,1660-1768
ENSPTRG00000009278,645,615-676
ENSPTRG00000011267,987,952-1023
ENSPTRG00000011299,>4290,>4290
ENSPTRG00000051821,810,797-824
ENSPTRG00000018864,810,797-824
ENSPTRG00000018859,1292,1105-1480
ENSPTRG00000018858,1578,1496-1660
ENSPTRG00000018857,1064,1023-1105
ENSPTRG00000051986,1064,1023-1105
ENSPTRG00000046342,810,797-824
ENSPTRG00000045619,680,676-684
ENSPTRG00000048504,680,676-684
ENSPTRG00000012944,1714,1660-1768
ENSPTRG00000045780,645,615-676
ENSPTRG00000002372,1578,1496-1660
ENSPTRG00000002371,645,615-676
ENSPTRG00000029284,680,676-684
ENSPTRG00000010099,>4290,>4290
ENSPTRG00000017679,>4290,>4290
ENSPTRG00000017683,1714,1660-1768
ENSPTRG00000014840,1714,1660-1768
ENSPTRG00000015401,1714,1660-1768
ENSPTRG00000015410,645,615-676
ENSPTRG00000015405,645,615-676
ENSPTRG00000048407,645,615-676
ENSPTRG00000015409,645,615-676
ENSPTRG00000020671,454,435-473
ENSPTRG00000050799,454,435-473
ENSPTRG00000020670,>4290,>4290
ENSPTRG00000043963,>4290,>4290
ENSPTRG00000043504,1578,1496-1660
ENSPTRG00000020669,1578,1496-1660
ENSPTRG00000048152,1714,1660-1768
ENSPTRG00000019880,1714,1660-1768
ENSPTRG00000049375,886,824-948
ENSPTRG00000019881,886,824-948
ENSPTRG00000019882,544,473-615
ENSPTRG00000050051,544,473-615
ENSPTRG00000020858,1714,1660-1768
ENSPTRG00000020587,645,615-676
ENSPTRG00000047542,18,16-20
ENSPTRG00000048890,18,16-20
ENSPTRG00000020581,645,615-676
ENSPTRG00000016739,645,615-676
ENSPTRG00000016738,645,615-676
ENSPTRG00000042980,332,312-352
ENSPTRG00000019106,332,312-352
ENSPTRG00000019105,950,948-952
ENSPTRG00000019104,950,948-952
ENSPTRG00000009908,1714,1660-1768
ENSPTRG00000020254,1714,1660-1768
ENSPTRG00000020253,1714,1660-1768
ENSPTRG00000039066,>4290,>4290
ENSPTRG00000043681,>4290,>4290
ENSPTRG00000052737,>4290,>4290
ENSPTRG00000016720,544,473-615
ENSPTRG00000009831,544,473-615
ENSPTRG00000009828,544,473-615
ENSPTRG00000009823,544,473-615
ENSPTRG00000009822,1934,1768-2101
ENSPTRG00000002331,>4290,>4290
ENSPTRG00000002338,886,824-948
ENSPTRG00000002339,950,948-952
ENSPTRG00000002340,1714,1660-1768
ENSPTRG00000002341,645,615-676
ENSPTRG00000020681,645,615-676
ENSPTRG00000020378,645,615-676
ENSPTRG00000020379,454,435-473
ENSPTRG00000002342,645,615-676
ENSPTRG00000039004,645,615-676
ENSPTRG00000049131,645,615-676
ENSPTRG00000030821,645,615-676
ENSPTRG00000044667,645,615-676
ENSPTRG00000014123,645,615-676
ENSPTRG00000020711,645,615-676
ENSPTRG00000041322,645,615-676
ENSPTRG00000030819,645,615-676
ENSPTRG00000030824,645,615-676
ENSPTRG00000030820,645,615-676
ENSPTRG00000031360,12,9-16
ENSPTRG00000052227,645,615-676
ENSPTRG00000029629,25,20-29
ENSPTRG00000030818,645,615-676
ENSPTRG00000030823,645,615-676
ENSPTRG00000020682,>4290,>4290
ENSPTRG00000048748,987,952-1023
ENSPTRG00000047803,987,952-1023
ENSPTRG00000019919,>4290,>4290
ENSPTRG00000019918,>4290,>4290
ENSPTRG00000019917,1714,1660-1768
ENSPTRG00000019915,987,952-1023
ENSPTRG00000019914,987,952-1023
ENSPTRG00000019912,645,615-676
ENSPTRG00000019911,645,615-676
ENSPTRG00000019905,645,615-676
ENSPTRG00000019904,886,824-948
ENSPTRG00000044242,886,824-948
ENSPTRG00000051641,886,824-948
ENSPTRG00000050670,886,824-948
ENSPTRG00000009838,886,824-948
ENSPTRG00000049721,78,74-82
ENSPTRG00000002362,950,948-952
ENSPTRG00000040799,950,948-952
ENSPTRG00000015404,1714,1660-1768
ENSPTRG00000015402,1714,1660-1768
ENSPTRG00000015489,1714,1660-1768
ENSPTRG00000015486,645,615-676
ENSPTRG00000015485,950,948-952
ENSPTRG00000043559,950,948-952
ENSPTRG00000015492,886,824-948
ENSPTRG00000015494,645,615-676
ENSPTRG00000041967,382,352-413
ENSPTRG00000015500,454,435-473
ENSPTRG00000044837,680,676-684
ENSPTRG00000013273,810,797-824
ENSPTRG00000013274,810,797-824
ENSPTRG00000012003,645,615-676
ENSPTRG00000002509,680,676-684
ENSPTRG00000002502,680,676-684
ENSPTRG00000023677,1934,1768-2101
ENSPTRG00000050684,12,9-16
ENSPTRG00000002730,645,615-676
ENSPTRG00000002924,645,615-676
ENSPTRG00000002922,645,615-676
ENSPTRG00000002920,645,615-676
ENSPTRG00000002937,1578,1496-1660
ENSPTRG00000003067,886,824-948
ENSPTRG00000003065,>4290,>4290
ENSPTRG00000003057,>4290,>4290
ENSPTRG00000047103,987,952-1023
ENSPTRG00000020091,454,435-473
ENSPTRG00000003047,544,473-615
ENSPTRG00000003040,544,473-615
ENSPTRG00000003034,544,473-615
ENSPTRG00000003033,987,952-1023
ENSPTRG00000032571,987,952-1023
ENSPTRG00000046548,454,435-473
ENSPTRG00000047334,454,435-473
ENSPTRG00000002096,544,473-615
ENSPTRG00000002095,544,473-615
ENSPTRG00000002094,544,473-615
ENSPTRG00000005927,544,473-615
ENSPTRG00000005926,>4290,>4290
ENSPTRG00000005925,>4290,>4290
ENSPTRG00000031166,645,615-676
ENSPTRG00000051669,645,615-676
ENSPTRG00000005994,1714,1660-1768
ENSPTRG00000002526,645,615-676
ENSPTRG00000002524,645,615-676
ENSPTRG00000002523,454,435-473
ENSPTRG00000002520,1292,1105-1480
ENSPTRG00000002518,1714,1660-1768
ENSPTRG00000002161,645,615-676
ENSPTRG00000049478,810,797-824
ENSPTRG00000002149,987,952-1023
ENSPTRG00000002144,1292,1105-1480
ENSPTRG00000002619,645,615-676
ENSPTRG00000050762,645,615-676
ENSPTRG00000002623,987,952-1023
ENSPTRG00000045669,987,952-1023
ENSPTRG00000047563,1714,1660-1768
ENSPTRG00000034219,1714,1660-1768
ENSPTRG00000018672,987,952-1023
ENSPTRG00000018676,987,952-1023
ENSPTRG00000018723,645,615-676
ENSPTRG00000029367,645,615-676
ENSPTRG00000002117,987,952-1023
ENSPTRG00000002119,645,615-676
ENSPTRG00000018641,544,473-615
ENSPTRG00000018643,810,797-824
ENSPTRG00000011846,886,824-948
ENSPTRG00000044720,4,3-7
ENSPTRG00000002178,>4290,>4290
ENSPTRG00000002175,645,615-676
ENSPTRG00000002174,544,473-615
ENSPTRG00000018644,645,615-676
ENSPTRG00000018646,680,676-684
ENSPTRG00000050751,680,676-684
ENSPTRG00000002530,680,676-684
ENSPTRG00000002536,645,615-676
ENSPTRG00000002172,680,676-684
ENSPTRG00000017207,680,676-684
ENSPTRG00000011877,680,676-684
ENSPTRG00000011878,544,473-615
ENSPTRG00000011879,454,435-473
ENSPTRG00000011880,454,435-473
ENSPTRG00000003865,454,435-473
ENSPTRG00000011883,645,615-676
ENSPTRG00000011884,645,615-676
ENSPTRG00000011886,645,615-676
ENSPTRG00000011888,950,948-952
ENSPTRG00000011889,950,948-952
ENSPTRG00000017316,950,948-952
ENSPTRG00000011932,950,948-952
ENSPTRG00000048068,1578,1496-1660
ENSPTRG00000011933,1578,1496-1660
ENSPTRG00000011934,645,615-676
ENSPTRG00000051411,645,615-676
ENSPTRG00000001945,886,824-948
ENSPTRG00000001946,645,615-676
ENSPTRG00000002180,810,797-824
ENSPTRG00000018722,645,615-676
ENSPTRG00000018721,645,615-676
ENSPTRG00000018720,645,615-676
ENSPTRG00000012356,1934,1768-2101
ENSPTRG00000049220,1,0-3
ENSPTRG00000002737,950,948-952
ENSPTRG00000002738,987,952-1023
ENSPTRG00000012346,987,952-1023
ENSPTRG00000012209,>4290,>4290
ENSPTRG00000048267,>4290,>4290
ENSPTRG00000011860,645,615-676
ENSPTRG00000011858,>4290,>4290
ENSPTRG00000018345,454,435-473
ENSPTRG00000012975,1934,1768-2101
ENSPTRG00000051856,810,797-824
ENSPTRG00000022371,18,16-20
ENSPTRG00000052656,810,797-824
ENSPTRG00000049392,810,797-824
ENSPTRG00000051338,55,43-67
ENSPTRG00000047411,810,797-824
ENSPTRG00000008734,810,797-824
ENSPTRG00000019499,645,615-676
ENSPTRG00000049338,645,615-676
ENSPTRG00000008717,454,435-473
ENSPTRG00000008609,454,435-473
ENSPTRG00000046579,544,473-615
ENSPTRG00000019507,544,473-615
ENSPTRG00000008614,1934,1768-2101
ENSPTRG00000008617,>4290,>4290
ENSPTRG00000049445,987,952-1023
ENSPTRG00000023129,454,435-473
ENSPTRG00000008713,454,435-473
ENSPTRG00000019524,454,435-473
ENSPTRG00000051360,454,435-473
ENSPTRG00000048537,1064,1023-1105
ENSPTRG00000019525,1064,1023-1105
ENSPTRG00000016034,1064,1023-1105
ENSPTRG00000008620,454,435-473
ENSPTRG00000022054,645,615-676
ENSPTRG00000042098,101,96-105
ENSPTRG00000040343,101,96-105
ENSPTRG00000031127,950,948-952
ENSPTRG00000017323,1934,1768-2101
ENSPTRG00000004348,1934,1768-2101
ENSPTRG00000016537,645,615-676
ENSPTRG00000016538,544,473-615
ENSPTRG00000016535,680,676-684
ENSPTRG00000016534,645,615-676
ENSPTRG00000016528,645,615-676
ENSPTRG00000016529,1064,1023-1105
ENSPTRG00000017903,544,473-615
ENSPTRG00000044594,1,0-3
ENSPTRG00000016041,645,615-676
ENSPTRG00000016480,1934,1768-2101
ENSPTRG00000048677,1934,1768-2101
ENSPTRG00000046014,>4290,>4290
ENSPTRG00000016481,>4290,>4290
ENSPTRG00000048862,>4290,>4290
ENSPTRG00000048125,>4290,>4290
ENSPTRG00000039070,987,952-1023
ENSPTRG00000016491,987,952-1023
ENSPTRG00000016493,987,952-1023
ENSPTRG00000047645,987,952-1023
ENSPTRG00000022192,950,948-952
ENSPTRG00000018177,950,948-952
ENSPTRG00000022073,886,824-948
ENSPTRG00000051911,1488,1480-1496
ENSPTRG00000022278,1488,1480-1496
ENSPTRG00000044919,544,473-615
ENSPTRG00000022277,544,473-615
ENSPTRG00000012049,987,952-1023
ENSPTRG00000012051,680,676-684
ENSPTRG00000012052,645,615-676
ENSPTRG00000003738,645,615-676
ENSPTRG00000004765,645,615-676
ENSPTRG00000003896,645,615-676
ENSPTRG00000008689,645,615-676
ENSPTRG00000008688,680,676-684
ENSPTRG00000051955,4,3-7
ENSPTRG00000030987,645,615-676
ENSPTRG00000008684,645,615-676
ENSPTRG00000006785,987,952-1023
ENSPTRG00000034379,950,948-952
ENSPTRG00000006784,950,948-952
ENSPTRG00000006432,950,948-952
ENSPTRG00000006429,544,473-615
ENSPTRG00000051405,950,948-952
ENSPTRG00000011733,950,948-952
ENSPTRG00000018268,987,952-1023
ENSPTRG00000018269,645,615-676
ENSPTRG00000024326,544,473-615
ENSPTRG00000018699,1714,1660-1768
ENSPTRG00000018697,1714,1660-1768
ENSPTRG00000018696,950,948-952
ENSPTRG00000050373,645,615-676
ENSPTRG00000011727,1714,1660-1768
ENSPTRG00000030151,8,7-9
ENSPTRG00000011723,645,615-676
ENSPTRG00000011741,645,615-676
ENSPTRG00000011742,>4290,>4290
ENSPTRG00000011743,>4290,>4290
ENSPTRG00000020109,>4290,>4290
ENSPTRG00000048929,4,3-7
ENSPTRG00000044983,>4290,>4290
ENSPTRG00000020110,1714,1660-1768
ENSPTRG00000020112,1714,1660-1768
ENSPTRG00000020113,645,615-676
ENSPTRG00000002107,1292,1105-1480
ENSPTRG00000002106,1292,1105-1480
ENSPTRG00000002104,645,615-676
ENSPTRG00000002108,645,615-676
ENSPTRG00000002109,645,615-676
ENSPTRG00000002103,645,615-676
ENSPTRG00000017936,454,435-473
ENSPTRG00000017923,544,473-615
ENSPTRG00000030327,544,473-615
ENSPTRG00000006795,544,473-615
ENSPTRG00000001638,544,473-615
ENSPTRG00000000316,544,473-615
ENSPTRG00000013742,544,473-615
ENSPTRG00000013743,680,676-684
ENSPTRG00000030476,645,615-676
ENSPTRG00000048914,645,615-676
ENSPTRG00000050999,78,74-82
ENSPTRG00000046043,78,74-82
ENSPTRG00000013751,332,312-352
ENSPTRG00000050196,332,312-352
ENSPTRG00000000592,332,312-352
ENSPTRG00000044934,332,312-352
ENSPTRG00000046489,12,9-16
ENSPTRG00000050292,4,3-7
ENSPTRG00000019695,332,312-352
ENSPTRG00000006090,1714,1660-1768
ENSPTRG00000001180,424,413-435
ENSPTRG00000048392,18,16-20
ENSPTRG00000048912,18,16-20
ENSPTRG00000030802,86,82-90
ENSPTRG00000006104,332,312-352
ENSPTRG00000006105,332,312-352
ENSPTRG00000030807,332,312-352
ENSPTRG00000006098,332,312-352
ENSPTRG00000006106,78,74-82
ENSPTRG00000011738,>4290,>4290
ENSPTRG00000022566,>4290,>4290
ENSPTRG00000051263,244,177-312
ENSPTRG00000011079,382,352-413
ENSPTRG00000011091,382,352-413
ENSPTRG00000044273,>4290,>4290
ENSPTRG00000006712,55,43-67
ENSPTRG00000006709,645,615-676
ENSPTRG00000011358,382,352-413
ENSPTRG00000049501,78,74-82
ENSPTRG00000011359,382,352-413
ENSPTRG00000001798,544,473-615
ENSPTRG00000000589,645,615-676
ENSPTRG00000020262,645,615-676
ENSPTRG00000033768,55,43-67
ENSPTRG00000024122,382,352-413
ENSPTRG00000018009,454,435-473
ENSPTRG00000018012,950,948-952
ENSPTRG00000019581,645,615-676
ENSPTRG00000015694,645,615-676
ENSPTRG00000001219,244,177-312
ENSPTRG00000045836,1,0-3
ENSPTRG00000001179,332,312-352
ENSPTRG00000009674,454,435-473
ENSPTRG00000021293,454,435-473
ENSPTRG00000021292,680,676-684
ENSPTRG00000000414,886,824-948
ENSPTRG00000023914,645,615-676
ENSPTRG00000010855,645,615-676
ENSPTRG00000010866,382,352-413
ENSPTRG00000010858,332,312-352
ENSPTRG00000016151,454,435-473
ENSPTRG00000016152,454,435-473
ENSPTRG00000011221,332,312-352
ENSPTRG00000011220,244,177-312
ENSPTRG00000049111,244,177-312
ENSPTRG00000043032,244,177-312
ENSPTRG00000003930,244,177-312
ENSPTRG00000002581,645,615-676
ENSPTRG00000006421,645,615-676
ENSPTRG00000052472,424,413-435
ENSPTRG00000013731,680,676-684
ENSPTRG00000030658,18,16-20
ENSPTRG00000023357,18,16-20
ENSPTRG00000046099,18,16-20
ENSPTRG00000008397,544,473-615
ENSPTRG00000006583,544,473-615
ENSPTRG00000006408,544,473-615
ENSPTRG00000043517,1,0-3
ENSPTRG00000010372,680,676-684
ENSPTRG00000000822,544,473-615
ENSPTRG00000046842,544,473-615
ENSPTRG00000033891,382,352-413
ENSPTRG00000020409,950,948-952
ENSPTRG00000018288,645,615-676
ENSPTRG00000018285,382,352-413
ENSPTRG00000032453,70,67-74
ENSPTRG00000018284,382,352-413
ENSPTRG00000048903,18,16-20
ENSPTRG00000018280,70,67-74
ENSPTRG00000032454,70,67-74
ENSPTRG00000003509,645,615-676
ENSPTRG00000014545,645,615-676
ENSPTRG00000004985,382,352-413
ENSPTRG00000023315,680,676-684
ENSPTRG00000008831,645,615-676
ENSPTRG00000008839,987,952-1023
ENSPTRG00000019183,332,312-352
ENSPTRG00000051442,454,435-473
ENSPTRG00000019470,244,177-312
ENSPTRG00000044538,18,16-20
ENSPTRG00000009910,1714,1660-1768
ENSPTRG00000009912,680,676-684
ENSPTRG00000009913,950,948-952
ENSPTRG00000009916,1064,1023-1105
ENSPTRG00000009920,1578,1496-1660
ENSPTRG00000019196,886,824-948
ENSPTRG00000020403,544,473-615
ENSPTRG00000002336,680,676-684
ENSPTRG00000052168,680,676-684
ENSPTRG00000002333,1578,1496-1660
ENSPTRG00000009818,544,473-615
ENSPTRG00000009820,544,473-615
ENSPTRG00000009824,645,615-676
ENSPTRG00000044224,645,615-676
ENSPTRG00000009825,645,615-676
ENSPTRG00000009832,645,615-676
ENSPTRG00000009833,645,615-676
ENSPTRG00000009834,950,948-952
ENSPTRG00000050680,4,3-7
ENSPTRG00000009836,645,615-676
ENSPTRG00000009835,645,615-676
ENSPTRG00000020856,645,615-676
ENSPTRG00000046609,1,0-3
ENSPTRG00000048078,1934,1768-2101
ENSPTRG00000048765,12,9-16
ENSPTRG00000020857,1934,1768-2101
ENSPTRG00000038846,645,615-676
ENSPTRG00000020249,645,615-676
ENSPTRG00000020250,454,435-473
ENSPTRG00000020251,1714,1660-1768
ENSPTRG00000020256,645,615-676
ENSPTRG00000002328,680,676-684
ENSPTRG00000019053,950,948-952
ENSPTRG00000044307,810,797-824
ENSPTRG00000019050,810,797-824
ENSPTRG00000030255,680,676-684
ENSPTRG00000014842,680,676-684
ENSPTRG00000019049,454,435-473
ENSPTRG00000050231,454,435-473
ENSPTRG00000020660,645,615-676
ENSPTRG00000020638,645,615-676
ENSPTRG00000000649,886,824-948
ENSPTRG00000000648,>4290,>4290
ENSPTRG00000010170,78,74-82
ENSPTRG00000019528,544,473-615
ENSPTRG00000046790,544,473-615
ENSPTRG00000000916,810,797-824
ENSPTRG00000000909,1064,1023-1105
ENSPTRG00000000906,1064,1023-1105
ENSPTRG00000011318,1064,1023-1105
ENSPTRG00000020708,454,435-473
ENSPTRG00000002324,886,824-948
ENSPTRG00000002323,886,824-948
ENSPTRG00000034021,645,615-676
ENSPTRG00000014775,645,615-676
ENSPTRG00000051490,544,473-615
ENSPTRG00000020384,1934,1768-2101
ENSPTRG00000020382,987,952-1023
ENSPTRG00000030011,987,952-1023
ENSPTRG00000015610,987,952-1023
ENSPTRG00000015611,987,952-1023
ENSPTRG00000015616,544,473-615
ENSPTRG00000052745,680,676-684
ENSPTRG00000015615,680,676-684
ENSPTRG00000010286,454,435-473
ENSPTRG00000049296,1,0-3
ENSPTRG00000010234,645,615-676
ENSPTRG00000010387,987,952-1023
ENSPTRG00000010386,645,615-676
ENSPTRG00000010658,>4290,>4290
ENSPTRG00000023462,886,824-948
ENSPTRG00000016800,544,473-615
ENSPTRG00000010645,1714,1660-1768
ENSPTRG00000010644,645,615-676
ENSPTRG00000010642,987,952-1023
ENSPTRG00000052468,4,3-7
ENSPTRG00000046887,950,948-952
ENSPTRG00000010637,950,948-952
ENSPTRG00000044197,1,0-3
ENSPTRG00000010639,645,615-676
ENSPTRG00000010640,>4290,>4290
ENSPTRG00000000483,>4290,>4290
ENSPTRG00000016843,1714,1660-1768
ENSPTRG00000046658,454,435-473
ENSPTRG00000010351,645,615-676
ENSPTRG00000010344,645,615-676
ENSPTRG00000000641,645,615-676
ENSPTRG00000034216,645,615-676
ENSPTRG00000000765,645,615-676
ENSPTRG00000000764,645,615-676
ENSPTRG00000000763,645,615-676
ENSPTRG00000000759,>4290,>4290
ENSPTRG00000000757,>4290,>4290
ENSPTRG00000001546,987,952-1023
ENSPTRG00000041198,12,9-16
ENSPTRG00000021759,987,952-1023
ENSPTRG00000001024,645,615-676
ENSPTRG00000001023,645,615-676
ENSPTRG00000001017,645,615-676
ENSPTRG00000001015,645,615-676
ENSPTRG00000052669,55,43-67
ENSPTRG00000046091,55,43-67
ENSPTRG00000049578,55,43-67
ENSPTRG00000050585,>4290,>4290
ENSPTRG00000049858,>4290,>4290
ENSPTRG00000044328,>4290,>4290
ENSPTRG00000011898,810,797-824
ENSPTRG00000011899,>4290,>4290
ENSPTRG00000045734,18,16-20
ENSPTRG00000011901,645,615-676
ENSPTRG00000006626,645,615-676
ENSPTRG00000011902,680,676-684
ENSPTRG00000000795,680,676-684
ENSPTRG00000011874,645,615-676
ENSPTRG00000011873,645,615-676
ENSPTRG00000051255,454,435-473
ENSPTRG00000046058,454,435-473
ENSPTRG00000011948,810,797-824
ENSPTRG00000011949,645,615-676
ENSPTRG00000011952,645,615-676
ENSPTRG00000011954,645,615-676
ENSPTRG00000038824,645,615-676
ENSPTRG00000002908,645,615-676
ENSPTRG00000030469,544,473-615
ENSPTRG00000011985,645,615-676
ENSPTRG00000018334,987,952-1023
ENSPTRG00000018335,645,615-676
ENSPTRG00000003764,1714,1660-1768
ENSPTRG00000011942,1714,1660-1768
ENSPTRG00000011941,>4290,>4290
ENSPTRG00000003004,>4290,>4290
ENSPTRG00000003003,886,824-948
ENSPTRG00000003005,886,824-948
ENSPTRG00000002950,645,615-676
ENSPTRG00000002963,987,952-1023
ENSPTRG00000018188,987,952-1023
ENSPTRG00000018186,>4290,>4290
ENSPTRG00000018182,645,615-676
ENSPTRG00000002116,645,615-676
ENSPTRG00000034279,645,615-676
ENSPTRG00000002114,645,615-676
ENSPTRG00000002112,645,615-676
ENSPTRG00000002111,645,615-676
ENSPTRG00000002110,810,797-824
ENSPTRG00000002136,987,952-1023
ENSPTRG00000002135,950,948-952
ENSPTRG00000002134,1578,1496-1660
ENSPTRG00000002133,645,615-676
ENSPTRG00000002132,950,948-952
ENSPTRG00000002130,645,615-676
ENSPTRG00000048786,987,952-1023
ENSPTRG00000002129,987,952-1023
ENSPTRG00000043791,1292,1105-1480
ENSPTRG00000048327,36,29-43
ENSPTRG00000002127,1292,1105-1480
ENSPTRG00000046330,18,16-20
ENSPTRG00000043397,645,615-676
ENSPTRG00000011832,645,615-676
ENSPTRG00000011831,1578,1496-1660
ENSPTRG00000030515,645,615-676
ENSPTRG00000011812,1714,1660-1768
ENSPTRG00000011810,18,16-20
ENSPTRG00000052017,>4290,>4290
ENSPTRG00000050445,86,82-90
ENSPTRG00000013247,645,615-676
ENSPTRG00000013248,645,615-676
ENSPTRG00000013252,1714,1660-1768
ENSPTRG00000013255,>4290,>4290
ENSPTRG00000013256,950,948-952
ENSPTRG00000013257,1578,1496-1660
ENSPTRG00000013261,>4290,>4290
ENSPTRG00000013263,645,615-676
ENSPTRG00000018207,645,615-676
ENSPTRG00000046564,544,473-615
ENSPTRG00000029617,454,435-473
ENSPTRG00000050700,86,82-90
ENSPTRG00000003684,454,435-473
ENSPTRG00000003683,454,435-473
ENSPTRG00000003685,86,82-90
ENSPTRG00000013279,86,82-90
ENSPTRG00000013278,1578,1496-1660
ENSPTRG00000013276,1578,1496-1660
ENSPTRG00000018215,886,824-948
ENSPTRG00000018213,645,615-676
ENSPTRG00000003008,645,615-676
ENSPTRG00000002600,886,824-948
ENSPTRG00000023469,645,615-676
ENSPTRG00000023687,544,473-615
ENSPTRG00000013877,544,473-615
ENSPTRG00000023882,544,473-615
ENSPTRG00000002615,1714,1660-1768
ENSPTRG00000022948,1714,1660-1768
ENSPTRG00000002617,645,615-676
ENSPTRG00000018787,950,948-952
ENSPTRG00000018789,950,948-952
ENSPTRG00000018790,78,74-82
ENSPTRG00000023700,1714,1660-1768
ENSPTRG00000011912,987,952-1023
ENSPTRG00000012358,645,615-676
ENSPTRG00000012360,1714,1660-1768
ENSPTRG00000030241,544,473-615
ENSPTRG00000034501,680,676-684
ENSPTRG00000041446,680,676-684
ENSPTRG00000001732,544,473-615
ENSPTRG00000001731,645,615-676
ENSPTRG00000001729,645,615-676
ENSPTRG00000001703,544,473-615
ENSPTRG00000010696,454,435-473
ENSPTRG00000031470,1714,1660-1768
ENSPTRG00000010703,645,615-676
ENSPTRG00000010721,>4290,>4290
ENSPTRG00000010725,>4290,>4290
ENSPTRG00000043190,1,0-3
ENSPTRG00000010713,1714,1660-1768
ENSPTRG00000039223,1,0-3
ENSPTRG00000010690,645,615-676
ENSPTRG00000010199,>4290,>4290
ENSPTRG00000010198,>4290,>4290
ENSPTRG00000010196,>4290,>4290
ENSPTRG00000010173,680,676-684
ENSPTRG00000010648,1934,1768-2101
ENSPTRG00000010388,1934,1768-2101
ENSPTRG00000010275,544,473-615
ENSPTRG00000051945,332,312-352
ENSPTRG00000049897,332,312-352
ENSPTRG00000001793,1934,1768-2101
ENSPTRG00000049668,544,473-615
ENSPTRG00000001788,645,615-676
ENSPTRG00000001756,544,473-615
ENSPTRG00000051859,454,435-473
ENSPTRG00000001609,544,473-615
ENSPTRG00000001608,886,824-948
ENSPTRG00000020661,645,615-676
ENSPTRG00000020662,1934,1768-2101
ENSPTRG00000017667,645,615-676
ENSPTRG00000017663,1064,1023-1105
ENSPTRG00000017657,1064,1023-1105
ENSPTRG00000034494,168,159-177
ENSPTRG00000017673,454,435-473
ENSPTRG00000017733,454,435-473
ENSPTRG00000020712,454,435-473
ENSPTRG00000020659,>4290,>4290
ENSPTRG00000020655,1578,1496-1660
ENSPTRG00000030912,8,7-9
ENSPTRG00000043035,8,7-9
ENSPTRG00000020654,987,952-1023
ENSPTRG00000010718,645,615-676
ENSPTRG00000010418,645,615-676
