ensembl_id,gene_age,gene_Interval
WBGene00015878,120,60-181
WBGene00020617,120,60-181
WBGene00017362,120,60-181
WBGene00020624,120,60-181
WBGene00017189,120,60-181
WBGene00019442,120,60-181
WBGene00021108,120,60-181
WBGene00017192,120,60-181
WBGene00017191,120,60-181
WBGene00015277,120,60-181
WBGene00015220,120,60-181
WBGene00015225,120,60-181
WBGene00015226,39,19-60
WBGene00015227,120,60-181
WBGene00015221,120,60-181
WBGene00010004,120,60-181
WBGene00015223,120,60-181
WBGene00022548,120,60-181
WBGene00022547,120,60-181
WBGene00010508,120,60-181
WBGene00012381,120,60-181
WBGene00012399,120,60-181
WBGene00022549,120,60-181
WBGene00001721,492,241-743
WBGene00017880,120,60-181
WBGene00022537,120,60-181
WBGene00010032,120,60-181
WBGene00010031,120,60-181
WBGene00000262,492,241-743
WBGene00010033,492,241-743
WBGene00010034,120,60-181
WBGene00010968,492,241-743
WBGene00010969,492,241-743
WBGene00010368,492,241-743
WBGene00005129,120,60-181
WBGene00005128,120,60-181
WBGene00000757,492,241-743
WBGene00009530,492,241-743
WBGene00007905,120,60-181
WBGene00001116,810,797-824
WBGene00007295,810,797-824
WBGene00007844,120,60-181
WBGene00008358,120,60-181
WBGene00009634,120,60-181
WBGene00044337,120,60-181
WBGene00008360,120,60-181
WBGene00008356,120,60-181
WBGene00023493,120,60-181
WBGene00044357,120,60-181
WBGene00015392,120,60-181
WBGene00009637,120,60-181
WBGene00009639,120,60-181
WBGene00009638,120,60-181
WBGene00005119,9,0-19
WBGene00195210,9,0-19
WBGene00194849,9,0-19
WBGene00004123,9,0-19
WBGene00009720,9,0-19
WBGene00195212,9,0-19
WBGene00009091,9,0-19
WBGene00012440,9,0-19
WBGene00010775,9,0-19
WBGene00010837,9,0-19
WBGene00005065,120,60-181
WBGene00010253,120,60-181
WBGene00020728,120,60-181
WBGene00077543,120,60-181
WBGene00022030,120,60-181
WBGene00009130,120,60-181
WBGene00022038,120,60-181
WBGene00022039,120,60-181
WBGene00271776,120,60-181
WBGene00016904,120,60-181
WBGene00016905,120,60-181
WBGene00022269,120,60-181
WBGene00001309,120,60-181
WBGene00015008,120,60-181
WBGene00010447,120,60-181
WBGene00009775,120,60-181
WBGene00021631,120,60-181
WBGene00086557,120,60-181
WBGene00022472,120,60-181
WBGene00018896,120,60-181
WBGene00001246,120,60-181
WBGene00021633,120,60-181
WBGene00021634,120,60-181
WBGene00021643,120,60-181
WBGene00021269,120,60-181
WBGene00018267,120,60-181
WBGene00022834,120,60-181
WBGene00020989,120,60-181
WBGene00022125,120,60-181
WBGene00002034,120,60-181
WBGene00019247,120,60-181
WBGene00022467,9,0-19
WBGene00019248,9,0-19
WBGene00021838,9,0-19
WBGene00022124,9,0-19
WBGene00044894,9,0-19
WBGene00019597,120,60-181
WBGene00019002,120,60-181
WBGene00016950,120,60-181
WBGene00016949,120,60-181
WBGene00011379,120,60-181
WBGene00021274,120,60-181
WBGene00021279,120,60-181
WBGene00015175,9,0-19
WBGene00023411,9,0-19
WBGene00015032,9,0-19
WBGene00269382,9,0-19
WBGene00022282,9,0-19
WBGene00021630,120,60-181
WBGene00006984,120,60-181
WBGene00019010,120,60-181
WBGene00020404,9,0-19
WBGene00018774,120,60-181
WBGene00016953,120,60-181
WBGene00021458,120,60-181
WBGene00009449,120,60-181
WBGene00011489,120,60-181
WBGene00008935,120,60-181
WBGene00011494,120,60-181
WBGene00004887,1064,1023-1105
WBGene00011231,1064,1023-1105
WBGene00008064,1064,1023-1105
WBGene00077768,1064,1023-1105
WBGene00013729,120,60-181
WBGene00007109,120,60-181
WBGene00010114,120,60-181
WBGene00013700,9,0-19
WBGene00009125,9,0-19
WBGene00195069,9,0-19
WBGene00045212,9,0-19
WBGene00044431,9,0-19
WBGene00009261,9,0-19
WBGene00194654,9,0-19
WBGene00021648,9,0-19
WBGene00077599,9,0-19
WBGene00020629,9,0-19
WBGene00020653,9,0-19
WBGene00013712,9,0-19
WBGene00013713,9,0-19
WBGene00003083,9,0-19
WBGene00009243,9,0-19
WBGene00009117,9,0-19
WBGene00010324,120,60-181
WBGene00013726,120,60-181
WBGene00189958,120,60-181
WBGene00077526,120,60-181
WBGene00020656,120,60-181
WBGene00015235,120,60-181
WBGene00000058,9,0-19
WBGene00009480,120,60-181
WBGene00020050,120,60-181
WBGene00020052,120,60-181
WBGene00020642,39,19-60
WBGene00019150,39,19-60
WBGene00020118,39,19-60
WBGene00003890,39,19-60
WBGene00020635,39,19-60
WBGene00003993,120,60-181
WBGene00010475,120,60-181
WBGene00014031,120,60-181
WBGene00019304,120,60-181
WBGene00001584,120,60-181
WBGene00007577,120,60-181
WBGene00011505,120,60-181
WBGene00015773,39,19-60
WBGene00021879,39,19-60
WBGene00045481,120,60-181
WBGene00010222,120,60-181
WBGene00010221,120,60-181
WBGene00018311,120,60-181
WBGene00020143,492,241-743
WBGene00020144,492,241-743
WBGene00015672,492,241-743
WBGene00017730,120,60-181
WBGene00017938,120,60-181
WBGene00018373,492,241-743
WBGene00019518,492,241-743
WBGene00019519,492,241-743
WBGene00011475,39,19-60
WBGene00018188,39,19-60
WBGene00006353,39,19-60
WBGene00006384,39,19-60
WBGene00011310,39,19-60
WBGene00009935,39,19-60
WBGene00011228,39,19-60
WBGene00007819,39,19-60
WBGene00007817,39,19-60
WBGene00007816,39,19-60
WBGene00007818,39,19-60
WBGene00012224,120,60-181
WBGene00012226,120,60-181
WBGene00008211,120,60-181
WBGene00044136,120,60-181
WBGene00003981,120,60-181
WBGene00017581,120,60-181
WBGene00017582,120,60-181
WBGene00015182,120,60-181
WBGene00015178,120,60-181
WBGene00001463,120,60-181
WBGene00016009,120,60-181
WBGene00014140,120,60-181
WBGene00014145,120,60-181
WBGene00014142,120,60-181
WBGene00007410,120,60-181
WBGene00007408,120,60-181
WBGene00009888,120,60-181
WBGene00009379,120,60-181
WBGene00009380,120,60-181
WBGene00009382,120,60-181
WBGene00009381,120,60-181
WBGene00011763,120,60-181
WBGene00002067,120,60-181
WBGene00008865,120,60-181
WBGene00008869,120,60-181
WBGene00011642,120,60-181
WBGene00011644,120,60-181
WBGene00010009,120,60-181
WBGene00010010,810,797-824
WBGene00010008,810,797-824
WBGene00007939,810,797-824
WBGene00002997,120,60-181
WBGene00007326,120,60-181
WBGene00011139,120,60-181
WBGene00011141,120,60-181
WBGene00011140,120,60-181
WBGene00012217,120,60-181
WBGene00044153,120,60-181
WBGene00044152,39,19-60
WBGene00044151,39,19-60
WBGene00012255,39,19-60
WBGene00010224,120,60-181
WBGene00010225,120,60-181
WBGene00010718,120,60-181
WBGene00010715,120,60-181
WBGene00003757,120,60-181
WBGene00010717,120,60-181
WBGene00009820,120,60-181
WBGene00018946,120,60-181
WBGene00009814,120,60-181
WBGene00009816,120,60-181
WBGene00009817,120,60-181
WBGene00011903,120,60-181
WBGene00011902,120,60-181
WBGene00003999,120,60-181
WBGene00007317,120,60-181
WBGene00001495,120,60-181
WBGene00011463,120,60-181
WBGene00011460,120,60-181
WBGene00011073,120,60-181
WBGene00011317,120,60-181
WBGene00016124,120,60-181
WBGene00000043,810,797-824
WBGene00006774,810,797-824
WBGene00011415,810,797-824
WBGene00021305,950,948-952
WBGene00017640,987,952-1023
WBGene00235102,987,952-1023
WBGene00010815,987,952-1023
WBGene00003229,987,952-1023
WBGene00006993,1488,1480-1496
WBGene00004206,987,952-1023
WBGene00006757,950,948-952
WBGene00022677,950,948-952
WBGene00019747,950,948-952
WBGene00019678,950,948-952
WBGene00003253,987,952-1023
WBGene00004048,987,952-1023
WBGene00000473,950,948-952
WBGene00000475,950,948-952
WBGene00000474,950,948-952
WBGene00003014,950,948-952
WBGene00000472,886,824-948
WBGene00002064,>4290,>4290
WBGene00002065,>4290,>4290
WBGene00010891,>4290,>4290
WBGene00001708,987,952-1023
WBGene00013807,987,952-1023
WBGene00018819,987,952-1023
WBGene00001952,950,948-952
WBGene00001958,950,948-952
WBGene00004307,1488,1480-1496
WBGene00019401,1488,1480-1496
WBGene00000484,1488,1480-1496
WBGene00000283,492,241-743
WBGene00003421,1714,1660-1768
WBGene00008710,987,952-1023
WBGene00008958,987,952-1023
WBGene00015207,1292,1105-1480
WBGene00012258,1292,1105-1480
WBGene00022252,1292,1105-1480
WBGene00000548,987,952-1023
WBGene00002189,987,952-1023
WBGene00006808,987,952-1023
WBGene00014243,987,952-1023
WBGene00012192,987,952-1023
WBGene00000148,987,952-1023
WBGene00017734,987,952-1023
WBGene00000498,>4290,>4290
WBGene00019815,>4290,>4290
WBGene00019817,>4290,>4290
WBGene00012792,>4290,>4290
WBGene00019814,>4290,>4290
WBGene00011409,1488,1480-1496
WBGene00001226,1488,1480-1496
WBGene00018330,1488,1480-1496
WBGene00010936,9,0-19
WBGene00016144,9,0-19
WBGene00021828,987,952-1023
WBGene00013877,987,952-1023
WBGene00022173,886,824-948
WBGene00001048,886,824-948
WBGene00009829,1714,1660-1768
WBGene00018013,1292,1105-1480
WBGene00017319,>4290,>4290
WBGene00021830,>4290,>4290
WBGene00022152,>4290,>4290
WBGene00021370,120,60-181
WBGene00021371,120,60-181
WBGene00003583,120,60-181
WBGene00002986,1488,1480-1496
WBGene00021319,1488,1480-1496
WBGene00011972,9,0-19
WBGene00021074,9,0-19
WBGene00009276,39,19-60
WBGene00017826,987,952-1023
WBGene00006588,775,753-797
WBGene00000664,886,824-948
WBGene00000637,886,824-948
WBGene00000612,886,824-948
WBGene00000627,886,824-948
WBGene00000749,886,824-948
WBGene00001067,886,824-948
WBGene00000721,886,824-948
WBGene00000760,886,824-948
WBGene00005016,492,241-743
WBGene00007579,492,241-743
WBGene00017044,492,241-743
WBGene00019329,987,952-1023
WBGene00007711,987,952-1023
WBGene00007854,1488,1480-1496
WBGene00018077,>4290,>4290
WBGene00022259,>4290,>4290
WBGene00022260,>4290,>4290
WBGene00022258,>4290,>4290
WBGene00017335,>4290,>4290
WBGene00019525,>4290,>4290
WBGene00018782,>4290,>4290
WBGene00013225,>4290,>4290
WBGene00003905,>4290,>4290
WBGene00019157,>4290,>4290
WBGene00016101,987,952-1023
WBGene00050884,987,952-1023
WBGene00008144,987,952-1023
WBGene00006460,987,952-1023
WBGene00021558,987,952-1023
WBGene00020270,210,181-241
WBGene00006669,950,948-952
WBGene00008849,775,753-797
WBGene00019268,210,181-241
WBGene00007395,210,181-241
WBGene00019376,810,797-824
WBGene00020016,810,797-824
WBGene00010062,810,797-824
WBGene00022642,810,797-824
WBGene00009773,810,797-824
WBGene00008510,810,797-824
WBGene00013050,810,797-824
WBGene00005189,210,181-241
WBGene00005195,210,181-241
WBGene00005197,210,181-241
WBGene00005190,210,181-241
WBGene00005193,9,0-19
WBGene00005188,210,181-241
WBGene00043061,210,181-241
WBGene00005194,9,0-19
WBGene00005201,9,0-19
WBGene00005199,9,0-19
WBGene00005202,9,0-19
WBGene00005191,210,181-241
WBGene00005196,210,181-241
WBGene00005198,210,181-241
WBGene00013266,1064,1023-1105
WBGene00018145,210,181-241
WBGene00022847,210,181-241
WBGene00022848,210,181-241
WBGene00011557,210,181-241
WBGene00010135,492,241-743
WBGene00044019,492,241-743
WBGene00017048,492,241-743
WBGene00009395,9,0-19
WBGene00014046,210,181-241
WBGene00014043,210,181-241
WBGene00008853,210,181-241
WBGene00009396,210,181-241
WBGene00014047,210,181-241
WBGene00009397,210,181-241
WBGene00012661,210,181-241
WBGene00009393,210,181-241
WBGene00020938,210,181-241
WBGene00009394,210,181-241
WBGene00014045,210,181-241
WBGene00014063,210,181-241
WBGene00007070,492,241-743
WBGene00007304,492,241-743
WBGene00008331,987,952-1023
WBGene00012101,987,952-1023
WBGene00009059,1488,1480-1496
WBGene00006952,886,824-948
WBGene00022593,886,824-948
WBGene00004759,886,824-948
WBGene00003834,1488,1480-1496
WBGene00003835,1488,1480-1496
WBGene00022577,950,948-952
WBGene00000893,950,948-952
WBGene00013355,1714,1660-1768
WBGene00017772,492,241-743
WBGene00009768,492,241-743
WBGene00006778,886,824-948
WBGene00006782,886,824-948
WBGene00010592,886,824-948
WBGene00044553,886,824-948
WBGene00003916,210,181-241
WBGene00022417,492,241-743
WBGene00010319,492,241-743
WBGene00044316,210,181-241
WBGene00044317,210,181-241
WBGene00012044,9,0-19
WBGene00009418,9,0-19
WBGene00010940,210,181-241
WBGene00012729,210,181-241
WBGene00020239,210,181-241
WBGene00013943,210,181-241
WBGene00021612,210,181-241
WBGene00011521,210,181-241
WBGene00015398,210,181-241
WBGene00009417,210,181-241
WBGene00009420,210,181-241
WBGene00009422,210,181-241
WBGene00020244,210,181-241
WBGene00013941,210,181-241
WBGene00013939,210,181-241
WBGene00009152,210,181-241
WBGene00020243,210,181-241
WBGene00020240,210,181-241
WBGene00020237,210,181-241
WBGene00009423,210,181-241
WBGene00045497,210,181-241
WBGene00013935,210,181-241
WBGene00016781,210,181-241
WBGene00009424,210,181-241
WBGene00008726,120,60-181
WBGene00007365,120,60-181
WBGene00007366,120,60-181
WBGene00007778,120,60-181
WBGene00011931,120,60-181
WBGene00021703,492,241-743
WBGene00008629,492,241-743
WBGene00007424,120,60-181
WBGene00018142,120,60-181
WBGene00018141,120,60-181
WBGene00018143,120,60-181
WBGene00008660,120,60-181
WBGene00015193,39,19-60
WBGene00008628,120,60-181
WBGene00006210,120,60-181
WBGene00003812,987,952-1023
WBGene00004767,1064,1023-1105
WBGene00009974,1064,1023-1105
WBGene00009975,1064,1023-1105
WBGene00044921,1064,1023-1105
WBGene00008988,120,60-181
WBGene00009971,120,60-181
WBGene00008989,120,60-181
WBGene00009432,120,60-181
WBGene00009434,120,60-181
WBGene00009433,120,60-181
WBGene00009431,120,60-181
WBGene00009430,120,60-181
WBGene00009429,120,60-181
WBGene00009426,120,60-181
WBGene00011328,492,241-743
WBGene00007512,39,19-60
WBGene00007611,39,19-60
WBGene00023419,39,19-60
WBGene00009994,39,19-60
WBGene00005089,120,60-181
WBGene00015722,120,60-181
WBGene00009990,120,60-181
WBGene00009995,120,60-181
WBGene00013897,120,60-181
WBGene00013898,120,60-181
WBGene00013899,120,60-181
WBGene00001311,120,60-181
WBGene00005127,120,60-181
WBGene00011005,120,60-181
WBGene00010181,120,60-181
WBGene00017818,120,60-181
WBGene00017819,120,60-181
WBGene00017822,120,60-181
WBGene00017824,120,60-181
WBGene00020877,39,19-60
WBGene00015367,39,19-60
WBGene00015368,120,60-181
WBGene00000030,120,60-181
WBGene00004099,120,60-181
WBGene00000029,120,60-181
WBGene00000031,120,60-181
WBGene00005347,120,60-181
WBGene00005346,120,60-181
WBGene00044536,120,60-181
WBGene00004795,492,241-743
WBGene00015451,492,241-743
WBGene00015448,120,60-181
WBGene00015447,120,60-181
WBGene00015446,120,60-181
WBGene00015444,120,60-181
WBGene00021976,120,60-181
WBGene00000862,120,60-181
WBGene00019651,120,60-181
WBGene00015639,39,19-60
WBGene00019644,492,241-743
WBGene00021614,492,241-743
WBGene00021732,492,241-743
WBGene00015068,492,241-743
WBGene00015070,120,60-181
WBGene00012509,120,60-181
WBGene00015684,120,60-181
WBGene00007749,120,60-181
WBGene00007748,120,60-181
WBGene00008219,120,60-181
WBGene00008222,120,60-181
WBGene00006072,120,60-181
WBGene00009982,120,60-181
WBGene00009983,120,60-181
WBGene00009136,120,60-181
WBGene00009134,120,60-181
WBGene00009135,120,60-181
WBGene00045340,120,60-181
WBGene00011693,120,60-181
WBGene00009988,120,60-181
WBGene00017781,120,60-181
WBGene00018257,120,60-181
WBGene00019749,120,60-181
WBGene00019226,120,60-181
WBGene00003163,120,60-181
WBGene00019843,120,60-181
WBGene00004877,120,60-181
WBGene00018172,120,60-181
WBGene00018176,120,60-181
WBGene00018173,120,60-181
WBGene00010984,950,948-952
WBGene00001148,950,948-952
WBGene00009942,950,948-952
WBGene00021704,210,181-241
WBGene00020630,210,181-241
WBGene00019612,492,241-743
WBGene00009031,492,241-743
WBGene00009470,492,241-743
WBGene00016636,492,241-743
WBGene00011084,492,241-743
WBGene00020770,1488,1480-1496
WBGene00019680,1488,1480-1496
WBGene00008746,1064,1023-1105
WBGene00014093,950,948-952
WBGene00003914,1714,1660-1768
WBGene00016933,1714,1660-1768
WBGene00016849,1714,1660-1768
WBGene00018269,1714,1660-1768
WBGene00004862,1714,1660-1768
WBGene00019432,1714,1660-1768
WBGene00009798,210,181-241
WBGene00004219,1488,1480-1496
WBGene00020294,1488,1480-1496
WBGene00011182,210,181-241
WBGene00007340,987,952-1023
WBGene00007733,492,241-743
WBGene00020661,492,241-743
WBGene00015786,492,241-743
WBGene00016134,210,181-241
WBGene00003171,950,948-952
WBGene00009605,210,181-241
WBGene00004084,210,181-241
WBGene00014085,210,181-241
WBGene00007415,210,181-241
WBGene00007610,210,181-241
WBGene00013304,210,181-241
WBGene00013810,210,181-241
WBGene00016053,210,181-241
WBGene00019020,210,181-241
WBGene00012173,210,181-241
WBGene00021207,210,181-241
WBGene00015106,210,181-241
WBGene00013388,210,181-241
WBGene00012155,210,181-241
WBGene00015931,210,181-241
WBGene00009871,210,181-241
WBGene00007739,210,181-241
WBGene00021790,210,181-241
WBGene00009873,210,181-241
WBGene00009227,210,181-241
WBGene00009229,210,181-241
WBGene00017513,886,824-948
WBGene00003912,886,824-948
WBGene00017902,210,181-241
WBGene00016730,9,0-19
WBGene00019781,9,0-19
WBGene00006863,492,241-743
WBGene00016518,492,241-743
WBGene00022191,492,241-743
WBGene00007325,987,952-1023
WBGene00006429,987,952-1023
WBGene00010385,987,952-1023
WBGene00006472,748,743-753
WBGene00000526,748,743-753
WBGene00019203,492,241-743
WBGene00016748,492,241-743
WBGene00044070,1064,1023-1105
WBGene00023500,492,241-743
WBGene00020766,210,181-241
WBGene00015803,210,181-241
WBGene00015181,987,952-1023
WBGene00010338,987,952-1023
WBGene00012345,748,743-753
WBGene00018191,210,181-241
WBGene00018594,775,753-797
WBGene00005936,492,241-743
WBGene00016972,492,241-743
WBGene00013464,1714,1660-1768
WBGene00017108,210,181-241
WBGene00010359,210,181-241
WBGene00018879,210,181-241
WBGene00007934,492,241-743
WBGene00018702,492,241-743
WBGene00016638,492,241-743
WBGene00010847,492,241-743
WBGene00015000,210,181-241
WBGene00043982,210,181-241
WBGene00011951,9,0-19
WBGene00010373,9,0-19
WBGene00011988,210,181-241
WBGene00011986,210,181-241
WBGene00016413,9,0-19
WBGene00011985,210,181-241
WBGene00016558,886,824-948
WBGene00002185,748,743-753
WBGene00002184,987,952-1023
WBGene00001824,775,753-797
WBGene00017957,210,181-241
WBGene00018505,9,0-19
WBGene00009345,210,181-241
WBGene00022574,1064,1023-1105
WBGene00008932,1064,1023-1105
WBGene00015113,1064,1023-1105
WBGene00011486,1064,1023-1105
WBGene00022572,1064,1023-1105
WBGene00016545,1064,1023-1105
WBGene00019342,1064,1023-1105
WBGene00022567,1064,1023-1105
WBGene00022569,1064,1023-1105
WBGene00022571,1064,1023-1105
WBGene00015112,1064,1023-1105
WBGene00022573,1064,1023-1105
WBGene00022566,1064,1023-1105
WBGene00022568,1064,1023-1105
WBGene00017705,1064,1023-1105
WBGene00016550,1064,1023-1105
WBGene00019339,1064,1023-1105
WBGene00016549,1064,1023-1105
WBGene00022575,1064,1023-1105
WBGene00008425,1064,1023-1105
WBGene00014141,1064,1023-1105
WBGene00017663,987,952-1023
WBGene00004140,987,952-1023
WBGene00004782,1488,1480-1496
WBGene00010624,1488,1480-1496
WBGene00022781,886,824-948
WBGene00014228,886,824-948
WBGene00011850,886,824-948
WBGene00009622,886,824-948
WBGene00006937,1488,1480-1496
WBGene00010416,1292,1105-1480
WBGene00022306,1292,1105-1480
WBGene00009540,9,0-19
WBGene00001961,9,0-19
WBGene00013665,810,797-824
WBGene00001498,>4290,>4290
WBGene00018755,950,948-952
WBGene00012914,950,948-952
WBGene00003929,987,952-1023
WBGene00007918,1488,1480-1496
WBGene00004430,1488,1480-1496
WBGene00000898,987,952-1023
WBGene00001950,950,948-952
WBGene00012857,886,824-948
WBGene00006779,1488,1480-1496
WBGene00004231,886,824-948
WBGene00020192,987,952-1023
WBGene00003941,987,952-1023
WBGene00006795,1292,1105-1480
WBGene00017811,1292,1105-1480
WBGene00003791,1292,1105-1480
WBGene00001258,1488,1480-1496
WBGene00013268,950,948-952
WBGene00013255,950,948-952
WBGene00019996,950,948-952
WBGene00012371,950,948-952
WBGene00007330,950,948-952
WBGene00012920,950,948-952
WBGene00009200,950,948-952
WBGene00017430,810,797-824
WBGene00007287,1488,1480-1496
WBGene00018193,1488,1480-1496
WBGene00017868,950,948-952
WBGene00017867,950,948-952
WBGene00016974,886,824-948
WBGene00001620,987,952-1023
WBGene00017137,987,952-1023
WBGene00002036,>4290,>4290
WBGene00003060,>4290,>4290
WBGene00016996,492,241-743
WBGene00018044,492,241-743
WBGene00001338,1488,1480-1496
WBGene00007050,1488,1480-1496
WBGene00008806,950,948-952
WBGene00006820,886,824-948
WBGene00011401,987,952-1023
WBGene00018930,1292,1105-1480
WBGene00001979,1292,1105-1480
WBGene00022114,1292,1105-1480
WBGene00019301,1292,1105-1480
WBGene00015283,1488,1480-1496
WBGene00008316,1488,1480-1496
WBGene00010986,775,753-797
WBGene00022086,9,0-19
WBGene00004454,9,0-19
WBGene00001035,987,952-1023
WBGene00010093,987,952-1023
WBGene00020506,950,948-952
WBGene00001053,950,948-952
WBGene00000984,950,948-952
WBGene00003072,950,948-952
WBGene00006432,987,952-1023
WBGene00050885,1292,1105-1480
WBGene00013985,775,753-797
WBGene00015801,950,948-952
WBGene00018181,950,948-952
WBGene00021765,987,952-1023
WBGene00000441,950,948-952
WBGene00018925,1488,1480-1496
WBGene00000073,987,952-1023
WBGene00007374,492,241-743
WBGene00011757,1488,1480-1496
WBGene00006924,1488,1480-1496
WBGene00010045,1488,1480-1496
WBGene00014067,1488,1480-1496
WBGene00010060,775,753-797
WBGene00009917,210,181-241
WBGene00001397,1488,1480-1496
WBGene00001398,1488,1480-1496
WBGene00001399,1488,1480-1496
WBGene00000180,886,824-948
WBGene00022447,886,824-948
WBGene00019746,987,952-1023
WBGene00077490,987,952-1023
WBGene00007971,>4290,>4290
WBGene00017664,492,241-743
WBGene00001768,987,952-1023
WBGene00012993,210,181-241
WBGene00014164,775,753-797
WBGene00015567,1064,1023-1105
WBGene00022531,1064,1023-1105
WBGene00019407,1064,1023-1105
WBGene00014245,1064,1023-1105
WBGene00016184,886,824-948
WBGene00002050,810,797-824
WBGene00019890,950,948-952
WBGene00016022,492,241-743
WBGene00006137,9,0-19
WBGene00016313,9,0-19
WBGene00022673,9,0-19
WBGene00006918,9,0-19
WBGene00017435,9,0-19
WBGene00009400,9,0-19
WBGene00018249,492,241-743
WBGene00011768,492,241-743
WBGene00017969,210,181-241
WBGene00020325,210,181-241
WBGene00010341,210,181-241
WBGene00015949,210,181-241
WBGene00004203,210,181-241
WBGene00011923,210,181-241
WBGene00019018,492,241-743
WBGene00012328,492,241-743
WBGene00009307,492,241-743
WBGene00018784,492,241-743
WBGene00020503,886,824-948
WBGene00004221,1488,1480-1496
WBGene00003402,>4290,>4290
WBGene00017277,>4290,>4290
WBGene00019023,>4290,>4290
WBGene00007502,>4290,>4290
WBGene00012379,1292,1105-1480
WBGene00008496,1292,1105-1480
WBGene00010269,1292,1105-1480
WBGene00006495,987,952-1023
WBGene00006309,886,824-948
WBGene00021095,886,824-948
WBGene00010621,886,824-948
WBGene00010683,886,824-948
WBGene00000135,987,952-1023
WBGene00015300,987,952-1023
WBGene00017123,987,952-1023
WBGene00011664,987,952-1023
WBGene00016968,987,952-1023
WBGene00021259,886,824-948
WBGene00009956,1934,1768-2101
WBGene00004174,210,181-241
WBGene00010830,210,181-241
WBGene00021452,210,181-241
WBGene00010057,210,181-241
WBGene00012992,210,181-241
WBGene00005026,492,241-743
WBGene00017970,492,241-743
WBGene00008444,1488,1480-1496
WBGene00004888,1488,1480-1496
WBGene00005955,492,241-743
WBGene00005937,492,241-743
WBGene00005932,492,241-743
WBGene00005959,492,241-743
WBGene00005939,492,241-743
WBGene00005941,492,241-743
WBGene00005953,492,241-743
WBGene00005954,492,241-743
WBGene00005942,492,241-743
WBGene00005950,492,241-743
WBGene00005951,492,241-743
WBGene00005945,492,241-743
WBGene00005958,492,241-743
WBGene00005947,492,241-743
WBGene00005938,492,241-743
WBGene00005957,492,241-743
WBGene00005956,492,241-743
WBGene00009245,492,241-743
WBGene00007730,492,241-743
WBGene00000248,950,948-952
WBGene00013139,950,948-952
WBGene00013270,950,948-952
WBGene00003196,950,948-952
WBGene00012121,950,948-952
WBGene00012122,950,948-952
WBGene00005170,9,0-19
WBGene00005179,210,181-241
WBGene00005173,210,181-241
WBGene00005185,210,181-241
WBGene00005183,210,181-241
WBGene00005187,210,181-241
WBGene00005186,210,181-241
WBGene00005165,210,181-241
WBGene00005184,210,181-241
WBGene00005169,210,181-241
WBGene00005171,210,181-241
WBGene00022785,210,181-241
WBGene00019400,210,181-241
WBGene00019212,492,241-743
WBGene00002915,810,797-824
WBGene00003936,810,797-824
WBGene00001059,886,824-948
WBGene00016192,886,824-948
WBGene00019486,210,181-241
WBGene00013848,210,181-241
WBGene00018241,210,181-241
WBGene00019183,950,948-952
WBGene00014176,950,948-952
WBGene00015133,1292,1105-1480
WBGene00016175,210,181-241
WBGene00010979,210,181-241
WBGene00015580,492,241-743
WBGene00013847,492,241-743
WBGene00000549,492,241-743
WBGene00013578,1064,1023-1105
WBGene00001734,1064,1023-1105
WBGene00007925,210,181-241
WBGene00020317,210,181-241
WBGene00012185,210,181-241
WBGene00010524,210,181-241
WBGene00004223,210,181-241
WBGene00008091,210,181-241
WBGene00010434,210,181-241
WBGene00022131,210,181-241
WBGene00001720,492,241-743
WBGene00012363,810,797-824
WBGene00011215,810,797-824
WBGene00016165,987,952-1023
WBGene00021902,>4290,>4290
WBGene00012383,492,241-743
WBGene00008180,492,241-743
WBGene00012648,492,241-743
WBGene00012644,492,241-743
WBGene00010449,492,241-743
WBGene00018951,492,241-743
WBGene00001385,492,241-743
WBGene00001390,492,241-743
WBGene00001386,492,241-743
WBGene00010545,748,743-753
WBGene00009595,748,743-753
WBGene00016221,748,743-753
WBGene00016220,748,743-753
WBGene00023404,492,241-743
WBGene00021442,886,824-948
WBGene00006519,886,824-948
WBGene00016249,886,824-948
WBGene00007494,886,824-948
WBGene00018564,886,824-948
WBGene00014030,886,824-948
WBGene00015103,210,181-241
WBGene00044324,210,181-241
WBGene00017950,886,824-948
WBGene00020675,492,241-743
WBGene00017700,492,241-743
WBGene00022695,492,241-743
WBGene00022168,492,241-743
WBGene00012939,492,241-743
WBGene00016753,492,241-743
WBGene00018341,492,241-743
WBGene00044798,987,952-1023
WBGene00006559,987,952-1023
WBGene00004750,987,952-1023
WBGene00004182,950,948-952
WBGene00022271,810,797-824
WBGene00011046,492,241-743
WBGene00010887,492,241-743
WBGene00020941,492,241-743
WBGene00020940,492,241-743
WBGene00011042,492,241-743
WBGene00010884,492,241-743
WBGene00013742,492,241-743
WBGene00000985,987,952-1023
WBGene00011498,987,952-1023
WBGene00016030,987,952-1023
WBGene00006571,987,952-1023
WBGene00001154,1714,1660-1768
WBGene00017154,210,181-241
WBGene00022265,210,181-241
WBGene00020665,210,181-241
WBGene00015641,210,181-241
WBGene00015578,492,241-743
WBGene00001391,492,241-743
WBGene00006768,>4290,>4290
WBGene00022193,>4290,>4290
WBGene00021866,>4290,>4290
WBGene00010643,>4290,>4290
WBGene00017236,>4290,>4290
WBGene00012721,120,60-181
WBGene00013310,120,60-181
WBGene00014029,120,60-181
WBGene00014032,120,60-181
WBGene00013335,120,60-181
WBGene00023415,120,60-181
WBGene00008886,120,60-181
WBGene00044243,120,60-181
WBGene00013709,775,753-797
WBGene00006193,120,60-181
