ensembl_id,gene_age,gene_Interval
AT4G03415,>4290,>4290
AT1G03590,>4290,>4290
AT1G11090,1328,1160-1496
AT3G15520,1934,1768-2101
AT4G21440,306,181-431
AT4G05100,306,181-431
AT4G28110,306,181-431
AT4G03280,1714,1660-1768
AT3G05090,1714,1660-1768
AT4G21380,170,160-181
AT1G65790,170,160-181
AT4G21366,170,160-181
AT1G65800,170,160-181
AT1G74340,170,160-181
AT4G27240,306,181-431
AT5G54630,306,181-431
AT4G21280,846,532-1160
AT4G05180,846,532-1160
AT5G54730,846,532-1160
AT4G12750,846,532-1160
AT5G45520,170,160-181
AT5G45500,170,160-181
AT2G26680,170,160-181
AT3G20500,846,532-1160
AT5G54900,1934,1768-2101
AT1G11650,1934,1768-2101
AT4G27000,1934,1768-2101
AT3G20390,1934,1768-2101
AT1G73580,306,181-431
AT1G70800,306,181-431
AT2G01540,306,181-431
AT1G66360,306,181-431
AT1G23140,306,181-431
AT1G70810,306,181-431
AT5G37740,306,181-431
AT3G17980,306,181-431
AT1G70790,306,181-431
AT1G48590,306,181-431
AT3G58830,1578,1496-1660
AT1G79390,1578,1496-1660
AT1G60670,1328,1160-1496
AT1G10820,1328,1160-1496
AT1G68160,1328,1160-1496
AT1G14820,1714,1660-1768
AT5G65165,306,181-431
AT1G25250,846,532-1160
AT2G01940,846,532-1160
AT1G68130,846,532-1160
AT4G39820,846,532-1160
AT1G31290,306,181-431
AT1G31280,306,181-431
AT2G17300,139,117-160
AT4G35320,139,117-160
AT3G30530,58,26-91
AT5G38800,16,7-26
AT5G08320,16,7-26
AT1G25390,846,532-1160
AT1G68760,846,532-1160
AT1G31335,846,532-1160
AT1G73965,58,26-91
AT1G13310,846,532-1160
AT1G68550,170,160-181
AT1G25470,170,160-181
AT3G25890,170,160-181
AT1G14120,306,181-431
AT1G14130,306,181-431
AT5G18720,58,26-91
AT1G09260,3,0-7
AT5G18730,58,26-91
AT1G72070,16,7-26
AT5G18740,58,26-91
AT1G68440,139,117-160
AT1G25400,139,117-160
AT1G22950,58,26-91
AT1G68585,58,26-91
AT1G70780,139,117-160
AT2G01554,139,117-160
AT1G23150,139,117-160
AT2G44970,846,532-1160
AT2G18500,846,532-1160
AT3G51000,1714,1660-1768
AT4G36380,1328,1160-1496
AT1G58983,>4290,>4290
AT1G58684,>4290,>4290
AT1G59359,>4290,>4290
AT1G58380,>4290,>4290
AT3G57490,>4290,>4290
AT2G41840,>4290,>4290
AT2G17820,1328,1160-1496
AT4G35550,1328,1160-1496
AT4G35510,139,117-160
AT2G17540,139,117-160
AT1G20840,58,26-91
AT3G51490,58,26-91
AT5G37260,1328,1160-1496
AT5G17300,1328,1160-1496
AT1G33530,306,181-431
AT5G42300,1934,1768-2101
ATMG01010,16,7-26
AT2G07674,16,7-26
ATMG00580,98,91-106
AT2G07722,3,0-7
ATMG00620,3,0-7
ATMG00170,3,0-7
AT2G07820,3,0-7
ATMG00660,3,0-7
ATMG00520,3,0-7
ATMG01170,3,0-7
AT2G07741,3,0-7
ATMG00410,3,0-7
ATMG00160,3,0-7
AT5G57070,306,181-431
AT5G09380,170,160-181
AT4G33220,306,181-431
AT3G43270,306,181-431
AT5G20700,306,181-431
AT1G74940,306,181-431
AT1G19200,306,181-431
AT4G26060,>4290,>4290
AT5G57060,>4290,>4290
AT1G54260,16,7-26
AT1G54230,16,7-26
AT5G56790,846,532-1160
AT5G56850,846,532-1160
AT2G44240,16,7-26
AT2G44210,98,91-106
AT2G17750,98,91-106
AT2G44220,108,106-110
AT2G44250,98,91-106
AT2G19360,98,91-106
AT4G29210,482,431-532
AT5G56740,482,431-532
AT4G02550,306,181-431
AT1G12530,306,181-431
AT5G25550,846,532-1160
AT3G53440,846,532-1160
AT3G02880,306,181-431
AT5G16590,306,181-431
AT1G67450,16,7-26
AT3G24700,16,7-26
AT3G29010,16,7-26
AT5G64860,16,7-26
AT1G22040,846,532-1160
AT4G33500,1714,1660-1768
AT5G65110,>4290,>4290
AT4G39890,1934,1768-2101
AT5G64990,1934,1768-2101
AT5G10260,1934,1768-2101
AT2G22290,1934,1768-2101
AT5G65240,306,181-431
AT5G10290,306,181-431
AT1G34760,1578,1496-1660
AT1G22300,1578,1496-1660
AT1G22290,1578,1496-1660
AT5G49970,1578,1496-1660
AT5G66810,846,532-1160
AT1G49620,306,181-431
AT3G19150,306,181-431
AT4G30820,306,181-431
AT3G03450,846,532-1160
AT1G66350,846,532-1160
AT5G17490,846,532-1160
AT1G73655,1934,1768-2101
AT1G18170,1934,1768-2101
AT1G66460,846,532-1160
AT5G37790,846,532-1160
AT4G11655,846,532-1160
AT5G38410,1328,1160-1496
AT5G38420,1328,1160-1496
AT1G67090,1328,1160-1496
AT5G38430,1328,1160-1496
AT1G15140,1934,1768-2101
AT4G04350,>4290,>4290
AT1G72440,>4290,>4290
AT2G18280,846,532-1160
AT1G47270,846,532-1160
AT2G21600,>4290,>4290
AT4G39220,>4290,>4290
AT5G62940,306,181-431
AT1G19630,306,181-431
AT3G27650,846,532-1160
AT4G34140,306,181-431
AT5G01350,306,181-431
AT5G14590,>4290,>4290
AT5G50290,>4290,>4290
AT1G69070,>4290,>4290
AT5G35840,1328,1160-1496
AT3G07740,>4290,>4290
AT4G16420,>4290,>4290
AT3G13070,>4290,>4290
AT1G55930,>4290,>4290
AT3G02870,>4290,>4290
AT4G36730,846,532-1160
AT3G12780,>4290,>4290
AT1G56190,>4290,>4290
AT1G79480,108,106-110
AT5G17370,846,532-1160
AT5G54910,>4290,>4290
AT4G21890,>4290,>4290
AT1G61010,>4290,>4290
AT5G46850,>4290,>4290
AT5G45780,306,181-431
AT1G61790,1578,1496-1660
AT1G11560,1578,1496-1660
AT4G21210,1328,1160-1496
AT3G01200,1328,1160-1496
AT5G54690,846,532-1160
AT3G20680,846,532-1160
AT1G61740,>4290,>4290
AT4G21250,>4290,>4290
AT4G21260,>4290,>4290
AT1G11540,>4290,>4290
AT2G47020,>4290,>4290
AT5G19930,>4290,>4290
AT4G39470,306,181-431
AT1G71750,>4290,>4290
AT4G38440,>4290,>4290
AT2G19590,306,181-431
AT5G25900,306,181-431
AT2G25900,16,7-26
AT2G35490,846,532-1160
AT1G24240,1578,1496-1660
AT5G11750,1578,1496-1660
AT4G11630,1578,1496-1660
AT5G17630,306,181-431
AT5G17660,>4290,>4290
AT1G09815,>4290,>4290
AT4G19450,306,181-431
AT5G45275,306,181-431
AT3G01630,306,181-431
AT1G31470,306,181-431
AT1G31440,170,160-181
AT1G31410,170,160-181
AT2G35240,306,181-431
AT1G32580,306,181-431
AT1G64990,1714,1660-1768
AT4G27630,1714,1660-1768
AT5G45390,1328,1160-1496
AT5G43745,1328,1160-1496
AT5G02940,1328,1160-1496
AT1G68907,58,26-91
AT1G68905,58,26-91
AT1G69818,58,26-91
AT1G64195,58,26-91
AT1G69825,58,26-91
AT1G69828,58,26-91
AT1G72060,58,26-91
AT1G73603,16,7-26
AT1G49715,16,7-26
AT1G73607,16,7-26
AT1G76780,16,7-26
AT1G77093,3,0-7
AT1G76954,58,26-91
AT3G63088,58,26-91
AT5G14345,58,26-91
AT3G22935,58,26-91
AT2G28020,58,26-91
ATMG01130,58,26-91
ATMG00030,58,26-91
AT4G03625,58,26-91
AT5G48205,58,26-91
AT3G02860,58,26-91
AT2G36985,58,26-91
AT2G26320,58,26-91
ATCG00550,58,26-91
AT2G15170,58,26-91
AT1G73885,58,26-91
AT5G35610,58,26-91
AT1G53690,58,26-91
AT5G40645,58,26-91
AT2G27229,58,26-91
AT2G07655,58,26-91
AT5G44265,58,26-91
AT5G59330,58,26-91
AT3G47675,58,26-91
AT4G03320,58,26-91
AT5G15600,58,26-91
AT4G21740,58,26-91
AT5G12320,58,26-91
AT4G08640,58,26-91
AT1G36925,58,26-91
AT3G04184,58,26-91
AT3G05440,58,26-91
AT3G04990,58,26-91
AT5G61997,58,26-91
AT1G47389,58,26-91
AT3G23123,58,26-91
AT5G51580,58,26-91
AT3G09750,58,26-91
AT1G67455,58,26-91
AT4G12735,58,26-91
AT5G46360,58,26-91
AT5G46295,58,26-91
AT5G44973,58,26-91
AT5G44574,58,26-91
AT5G44572,58,26-91
AT5G44568,58,26-91
AT5G44567,58,26-91
AT5G44563,58,26-91
AT4G08545,58,26-91
AT5G43770,58,26-91
AT5G43185,58,26-91
AT1G36675,58,26-91
AT5G42530,58,26-91
AT5G60553,58,26-91
AT3G26235,58,26-91
AT5G42242,58,26-91
AT5G42223,58,26-91
AT3G33187,58,26-91
AT5G48543,58,26-91
AT5G48905,58,26-91
AT5G48953,58,26-91
AT5G50345,58,26-91
AT5G53910,58,26-91
AT5G54225,58,26-91
AT5G55650,58,26-91
AT5G56368,58,26-91
AT5G56369,58,26-91
AT5G57760,58,26-91
AT5G57887,58,26-91
AT5G59305,58,26-91
AT5G60615,58,26-91
AT5G60805,58,26-91
AT5G61605,58,26-91
AT5G63063,58,26-91
AT5G63085,58,26-91
AT5G63740,58,26-91
AT5G64800,58,26-91
AT5G66000,58,26-91
AT4G38980,58,26-91
AT4G39130,58,26-91
AT4G39917,58,26-91
AT5G42825,58,26-91
AT4G35725,58,26-91
AT4G33585,58,26-91
AT5G29613,58,26-91
AT4G30050,58,26-91
AT4G28775,58,26-91
AT5G28550,58,26-91
AT4G24030,58,26-91
AT5G55040,58,26-91
AT4G21903,306,181-431
AT1G11670,306,181-431
AT4G21910,306,181-431
AT1G61890,306,181-431
AT3G21690,306,181-431
AT4G21870,306,181-431
AT5G44870,1578,1496-1660
AT5G17880,1578,1496-1660
AT3G51570,1578,1496-1660
AT3G17940,>4290,>4290
AT1G50900,>4290,>4290
AT1G61850,>4290,>4290
AT3G21700,>4290,>4290
AT5G54840,>4290,>4290
AT4G14320,>4290,>4290
AT3G23390,>4290,>4290
AT5G45540,170,160-181
AT5G45530,170,160-181
AT5G45460,170,160-181
AT4G19090,170,160-181
AT5G45480,170,160-181
AT4G19080,170,160-181
AT5G45470,170,160-181
AT3G21710,306,181-431
AT5G54790,306,181-431
AT4G27080,1934,1768-2101
AT1G50950,1934,1768-2101
AT3G20560,1934,1768-2101
AT1G28100,1934,1768-2101
AT1G11570,>4290,>4290
AT3G21720,1578,1496-1660
AT4G21200,1578,1496-1660
AT1G05250,846,532-1160
AT3G01190,846,532-1160
AT5G15180,846,532-1160
AT1G05240,846,532-1160
AT1G61760,306,181-431
AT4G05220,306,181-431
AT2G32300,306,181-431
AT5G48150,306,181-431
AT2G04890,306,181-431
AT1G61667,306,181-431
AT5G54530,306,181-431
AT5G42310,306,181-431
AT4G03270,306,181-431
AT4G05110,1328,1160-1496
AT4G05120,1328,1160-1496
AT4G05140,1328,1160-1496
AT1G61630,1328,1160-1496
AT4G05130,1328,1160-1496
AT2G20890,1328,1160-1496
AT4G28240,1328,1160-1496
AT4G27400,846,532-1160
AT5G54370,846,532-1160
AT1G54890,846,532-1160
AT1G21010,306,181-431
AT1G76600,306,181-431
AT2G33570,846,532-1160
AT4G35390,846,532-1160
AT1G20900,846,532-1160
AT1G76500,846,532-1160
AT2G17340,1328,1160-1496
AT4G35360,1328,1160-1496
AT2G17320,1328,1160-1496
AT3G57980,306,181-431
AT2G44430,306,181-431
AT3G60110,306,181-431
AT2G42150,306,181-431
AT4G19650,306,181-431
AT5G45113,306,181-431
AT2G44500,846,532-1160
AT3G07900,846,532-1160
AT2G42210,846,532-1160
AT1G51570,846,532-1160
AT3G57880,846,532-1160
AT4G20080,846,532-1160
AT5G12970,846,532-1160
AT5G44760,846,532-1160
AT2G23140,846,532-1160
AT5G67340,846,532-1160
AT4G13070,846,532-1160
AT3G08700,16,7-26
AT4G26570,846,532-1160
AT5G55990,846,532-1160
AT5G55960,846,532-1160
AT3G13224,1934,1768-2101
AT2G04340,1934,1768-2101
AT1G22230,306,181-431
AT1G78110,306,181-431
AT4G09650,1714,1660-1768
AT3G20540,>4290,>4290
AT1G50840,>4290,>4290
AT4G02050,1934,1768-2101
AT5G35180,846,532-1160
AT2G22650,846,532-1160
AT1G77440,>4290,>4290
AT1G21720,>4290,>4290
AT1G16010,>4290,>4290
AT1G80900,>4290,>4290
AT3G54920,846,532-1160
AT5G07360,1328,1160-1496
AT5G42330,1328,1160-1496
AT3G62290,98,91-106
AT1G20225,139,117-160
AT1G76020,139,117-160
AT1G20030,482,431-532
AT1G75800,482,431-532
AT3G13100,846,532-1160
AT3G13090,846,532-1160
AT1G71330,846,532-1160
AT3G13080,846,532-1160
AT1G47840,1714,1660-1768
AT1G47845,1714,1660-1768
AT3G26080,1328,1160-1496
AT3G26070,1328,1160-1496
AT1G54850,1328,1160-1496
AT5G59110,>4290,>4290
AT2G19600,1328,1160-1496
AT4G15765,1934,1768-2101
AT4G15760,1934,1768-2101
AT5G56590,846,532-1160
AT1G67290,306,181-431
AT5G19580,306,181-431
AT1G57630,139,117-160
AT5G19650,139,117-160
AT4G19510,113,110-117
AT2G17240,306,181-431
AT3G24506,306,181-431
AT5G06370,846,532-1160
AT1G03390,139,117-160
AT1G67850,846,532-1160
AT5G20230,846,532-1160
AT1G16090,846,532-1160
AT2G12462,846,532-1160
AT2G18570,139,117-160
AT2G18560,139,117-160
AT5G20120,139,117-160
AT2G07599,139,117-160
AT1G28200,846,532-1160
AT1G59580,>4290,>4290
AT1G10210,>4290,>4290
AT3G16030,139,117-160
AT3G02190,139,117-160
AT4G31985,139,117-160
AT1G16400,58,26-91
AT5G35917,139,117-160
AT5G05260,139,117-160
AT1G79370,58,26-91
AT2G22330,58,26-91
AT1G16410,58,26-91
AT5G35920,139,117-160
AT1G58260,58,26-91
AT1G58265,3,0-7
AT4G39950,58,26-91
AT1G14185,1934,1768-2101
AT1G14190,1934,1768-2101
AT2G15130,482,431-532
AT2G15220,482,431-532
AT5G57840,139,117-160
AT5G57910,139,117-160
AT4G30630,139,117-160
AT4G30230,139,117-160
AT5G57620,1578,1496-1660
AT4G30410,306,181-431
AT5G57780,306,181-431
AT4G35890,139,117-160
AT5G13890,846,532-1160
AT2G21850,108,106-110
AT2G21840,108,106-110
AT2G19340,1578,1496-1660
AT4G29870,1578,1496-1660
AT1G09910,846,532-1160
ATMG00830,846,532-1160
AT4G25030,1328,1160-1496
AT1G22330,1934,1768-2101
AT1G78260,1934,1768-2101
AT2G04865,170,160-181
AT1G34790,846,532-1160
AT3G55780,846,532-1160
AT3G55590,>4290,>4290
AT5G13620,306,181-431
AT1G49290,306,181-431
AT5G13510,1328,1160-1496
AT3G54810,1578,1496-1660
AT4G30080,846,532-1160
AT3G22620,306,181-431
AT1G05450,306,181-431
AT1G09200,3,0-7
AT3G06100,1578,1496-1660
AT4G14890,>4290,>4290
AT5G19010,1714,1660-1768
AT3G05330,1714,1660-1768
AT1G59790,1934,1768-2101
AT1G43140,1934,1768-2101
AT1G02980,1934,1768-2101
AT1G59800,1934,1768-2101
AT4G02570,1934,1768-2101
AT2G28720,>4290,>4290
AT5G22880,58,26-91
AT1G14205,306,181-431
AT2G35650,58,26-91
AT1G26800,170,160-181
AT5G39660,1328,1160-1496
AT5G62430,1328,1160-1496
AT3G47500,1328,1160-1496
AT1G14180,846,532-1160
AT5G20830,170,160-181
AT3G43190,170,160-181
AT3G14205,306,181-431
AT3G14150,1714,1660-1768
AT3G14130,1714,1660-1768
AT1G74960,1328,1160-1496
AT5G21280,1328,1160-1496
AT1G19250,1714,1660-1768
AT5G45180,1714,1660-1768
AT5G20720,>4290,>4290
AT2G26250,306,181-431
AT1G66160,482,431-532
AT5G37490,482,431-532
AT3G02840,482,431-532
AT2G01850,846,532-1160
AT1G14720,846,532-1160
AT1G14710,846,532-1160
AT1G73450,>4290,>4290
AT3G17750,>4290,>4290
AT1G73460,>4290,>4290
AT2G41970,>4290,>4290
AT2G41940,306,181-431
AT3G58070,306,181-431
AT5G06650,306,181-431
AT1G72540,306,181-431
AT2G05940,306,181-431
AT2G26290,306,181-431
AT5G35580,306,181-431
AT2G05840,>4290,>4290
AT5G35590,>4290,>4290
AT3G14080,1934,1768-2101
AT1G19120,1934,1768-2101
AT1G17370,846,532-1160
AT3G14100,846,532-1160
AT1G54080,846,532-1160
AT5G37710,846,532-1160
AT1G68530,306,181-431
AT1G25450,306,181-431
AT5G49070,306,181-431
AT1G71160,306,181-431
AT5G67390,306,181-431
AT4G33920,>4290,>4290
AT3G19540,846,532-1160
AT1G27690,846,532-1160
AT1G49840,846,532-1160
AT1G69410,>4290,>4290
AT1G26630,>4290,>4290
AT1G13950,>4290,>4290
AT5G07960,>4290,>4290
AT1G69120,306,181-431
AT5G60910,306,181-431
AT1G26310,306,181-431
AT3G30260,306,181-431
AT1G69085,846,532-1160
AT3G07810,1714,1660-1768
AT4G26650,1714,1660-1768
AT5G55550,1714,1660-1768
AT5G14030,1714,1660-1768
AT5G23690,1328,1160-1496
AT3G48830,1328,1160-1496
AT1G28090,1328,1160-1496
AT1G28160,58,26-91
AT5G13910,306,181-431
AT5G07330,306,181-431
AT5G61790,1714,1660-1768
AT5G07340,1714,1660-1768
AT1G21450,306,181-431
AT3G06868,170,160-181
AT5G49100,170,160-181
AT5G16460,1578,1496-1660
AT2G43900,>4290,>4290
AT1G65580,>4290,>4290
AT1G05630,>4290,>4290
AT2G31830,>4290,>4290
AT2G43080,1328,1160-1496
AT1G50590,1328,1160-1496
AT5G46430,>4290,>4290
AT4G18100,>4290,>4290
AT2G13620,846,532-1160
AT5G48650,58,26-91
AT3G25150,1578,1496-1660
AT3G07250,16,7-26
AT1G24265,1328,1160-1496
AT1G24267,1328,1160-1496
AT4G24930,1328,1160-1496
AT2G25560,846,532-1160
AT5G53150,846,532-1160
AT5G50115,846,532-1160
AT5G37380,846,532-1160
AT4G18040,1714,1660-1768
AT3G26570,1714,1660-1768
AT3G48330,>4290,>4290
AT5G50240,>4290,>4290
AT1G01370,>4290,>4290
AT3G56690,>4290,>4290
AT2G05830,482,431-532
AT4G31390,1328,1160-1496
AT4G09350,306,181-431
AT5G64710,846,532-1160
AT5G09840,846,532-1160
AT4G21820,306,181-431
AT4G04670,1934,1768-2101
AT3G20475,1934,1768-2101
AT1G03780,1328,1160-1496
AT1G70580,>4290,>4290
AT1G23310,>4290,>4290
AT1G15330,>4290,>4290
AT1G80090,>4290,>4290
AT5G48330,1578,1496-1660
AT2G36835,1578,1496-1660
AT3G22740,>4290,>4290
AT3G63250,>4290,>4290
AT5G35220,1328,1160-1496
AT3G03773,>4290,>4290
AT5G06570,846,532-1160
AT4G21070,1578,1496-1660
AT4G37790,306,181-431
AT2G22800,306,181-431
AT5G25265,1328,1160-1496
AT4G39870,1578,1496-1660
AT1G15850,1934,1768-2101
AT1G80670,1934,1768-2101
AT4G31420,>4290,>4290
AT2G24500,>4290,>4290
AT2G22420,306,181-431
AT1G14140,1714,1660-1768
AT1G44180,>4290,>4290
AT1G44820,>4290,>4290
AT4G13970,>4290,>4290
AT1G49050,846,532-1160
AT1G18835,846,532-1160
AT3G28917,846,532-1160
AT1G74660,846,532-1160
AT2G13100,1328,1160-1496
AT5G35430,1328,1160-1496
AT2G12550,1328,1160-1496
AT2G03330,306,181-431
AT3G11810,306,181-431
AT2G03667,>4290,>4290
AT1G79700,1328,1160-1496
AT1G16060,1328,1160-1496
AT1G30550,>4290,>4290
AT1G30545,>4290,>4290
AT1G50430,1934,1768-2101
AT2G21090,482,431-532
AT5G48600,306,181-431
AT2G40360,306,181-431
AT3G52400,>4290,>4290
AT3G11820,>4290,>4290
AT5G67290,1328,1160-1496
AT1G30090,846,532-1160
AT2G34620,306,181-431
AT4G19070,306,181-431
AT1G79080,306,181-431
AT5G08415,1934,1768-2101
AT3G12955,482,431-532
AT5G44450,482,431-532
AT1G06660,482,431-532
AT2G30820,482,431-532
AT5G45170,482,431-532
AT5G65780,846,532-1160
AT5G65770,846,532-1160
AT1G78670,1714,1660-1768
AT1G78680,1714,1660-1768
AT1G78660,1714,1660-1768
AT4G28000,1934,1768-2101
AT5G52882,1934,1768-2101
AT3G59140,846,532-1160
AT3G61610,1714,1660-1768
AT3G14460,846,532-1160
AT2G41050,1328,1160-1496
AT4G20100,1328,1160-1496
AT3G56490,1578,1496-1660
AT4G26415,1578,1496-1660
AT1G06840,846,532-1160
AT1G10980,306,181-431
AT1G61670,306,181-431
AT3G60360,306,181-431
AT2G40550,306,181-431
AT4G14580,3,0-7
AT2G30320,>4290,>4290
AT5G01710,>4290,>4290
AT5G64190,306,181-431
AT2G40390,306,181-431
AT5G05460,1714,1660-1768
AT3G11040,1714,1660-1768
AT5G58550,1714,1660-1768
AT3G51770,1714,1660-1768
AT2G30100,846,532-1160
AT5G58610,306,181-431
AT5G63900,306,181-431
AT5G42120,306,181-431
AT3G57110,846,532-1160
AT5G43940,1934,1768-2101
AT5G43930,1328,1160-1496
AT1G04140,1328,1160-1496
AT5G32470,1328,1160-1496
AT3G24190,1328,1160-1496
AT3G60620,>4290,>4290
AT2G45150,>4290,>4290
AT1G62730,>4290,>4290
AT2G39170,>4290,>4290
AT5G53070,846,532-1160
AT4G37445,846,532-1160
AT2G33590,306,181-431
AT2G33600,306,181-431
AT2G01970,1714,1660-1768
AT5G37310,1714,1660-1768
AT1G14670,1714,1660-1768
AT4G10480,1934,1768-2101
AT1G33040,1934,1768-2101
AT2G46830,306,181-431
AT1G01060,306,181-431
AT5G52540,1328,1160-1496
AT5G24000,1328,1160-1496
AT5G52550,1328,1160-1496
AT5G27300,846,532-1160
AT2G27790,846,532-1160
AT2G02150,306,181-431
AT4G13700,846,532-1160
AT2G36930,>4290,>4290
AT3G45050,>4290,>4290
AT2G42450,846,532-1160
AT3G04560,846,532-1160
AT1G63720,846,532-1160
AT4G25620,846,532-1160
AT5G52430,846,532-1160
AT5G03510,306,181-431
AT4G00400,846,532-1160
AT1G01610,846,532-1160
AT5G41270,846,532-1160
AT1G63420,482,431-532
AT3G48980,482,431-532
AT3G61290,482,431-532
AT2G45830,482,431-532
AT3G61280,482,431-532
AT5G23850,482,431-532
AT3G61270,482,431-532
AT2G45840,482,431-532
AT4G00630,1328,1160-1496
AT1G01790,1328,1160-1496
AT5G53760,1328,1160-1496
AT1G26700,1328,1160-1496
AT2G02860,846,532-1160
AT5G23400,306,181-431
AT4G19180,1328,1160-1496
AT5G20040,1328,1160-1496
AT1G21540,306,181-431
AT1G21530,306,181-431
AT1G75960,306,181-431
AT5G16370,306,181-431
AT1G77240,306,181-431
AT5G16340,306,181-431
AT4G18840,482,431-532
AT1G74890,846,532-1160
AT1G19050,846,532-1160
AT5G62920,846,532-1160
AT3G48100,846,532-1160
AT1G59940,846,532-1160
AT1G10470,846,532-1160
AT5G15680,846,532-1160
AT3G29160,>4290,>4290
AT3G01090,>4290,>4290
AT1G20810,1714,1660-1768
AT1G76405,1328,1160-1496
AT1G20816,1328,1160-1496
AT2G17270,1714,1660-1768
AT4G38500,846,532-1160
AT1G20180,846,532-1160
AT1G11320,846,532-1160
AT4G35970,58,26-91
AT4G00620,>4290,>4290
AT4G34960,>4290,>4290
AT5G42470,>4290,>4290
AT5G47040,846,532-1160
AT4G11911,1328,1160-1496
AT4G11910,1328,1160-1496
AT4G22920,1328,1160-1496
AT2G45670,846,532-1160
AT4G38960,846,532-1160
AT2G21320,846,532-1160
AT5G42480,846,532-1160
AT4G34700,846,532-1160
AT4G10750,1328,1160-1496
AT4G24080,1328,1160-1496
AT4G27750,1328,1160-1496
AT5G52180,1328,1160-1496
AT4G25520,482,431-532
AT4G25515,482,431-532
AT5G62090,482,431-532
AT1G12600,1328,1160-1496
AT4G23010,1328,1160-1496
AT1G12580,>4290,>4290
AT4G14430,1714,1660-1768
AT4G14440,1714,1660-1768
AT1G65520,1714,1660-1768
AT2G19950,482,431-532
AT1G15165,58,26-91
AT5G19730,846,532-1160
AT2G43540,846,532-1160
AT3G16140,1328,1160-1496
AT1G52230,1328,1160-1496
AT5G46250,>4290,>4290
AT3G15120,1714,1660-1768
AT4G02750,482,431-532
AT1G29890,1328,1160-1496
AT5G46340,1328,1160-1496
AT2G34410,1328,1160-1496
AT3G27830,846,532-1160
AT3G27840,846,532-1160
AT3G27850,846,532-1160
AT1G70450,846,532-1160
AT1G10620,846,532-1160
AT1G70460,846,532-1160
AT1G23540,846,532-1160
AT4G32175,>4290,>4290
AT2G25355,>4290,>4290
AT3G27925,1328,1160-1496
AT3G01480,1934,1768-2101
AT1G03055,1934,1768-2101
AT3G55760,1934,1768-2101
AT1G04210,1934,1768-2101
AT1G08720,1578,1496-1660
AT3G01930,1714,1660-1768
AT5G50520,1714,1660-1768
AT5G50630,1714,1660-1768
AT5G65840,1714,1660-1768
AT2G14620,306,181-431
AT5G66780,306,181-431
AT1G64510,846,532-1160
AT4G29440,1714,1660-1768
AT2G19710,1714,1660-1768
AT4G26160,1328,1160-1496
AT4G29670,1328,1160-1496
AT1G74720,306,181-431
AT3G24450,170,160-181
AT4G32590,1328,1160-1496
AT5G11350,306,181-431
AT4G31200,306,181-431
AT2G39810,846,532-1160
AT1G56090,>4290,>4290
AT4G03115,1934,1768-2101
AT5G16070,>4290,>4290
AT3G02530,>4290,>4290
AT5G18580,>4290,>4290
AT5G05620,>4290,>4290
AT3G61650,>4290,>4290
AT4G35010,306,181-431
AT2G16730,306,181-431
AT4G38590,306,181-431
AT1G20090,846,532-1160
AT1G75840,846,532-1160
AT1G20300,306,181-431
AT1G76070,306,181-431
AT1G20310,306,181-431
AT4G38370,>4290,>4290
AT2G31960,482,431-532
AT5G13000,482,431-532
AT5G36870,3,0-7
AT1G05570,482,431-532
AT1G14570,1934,1768-2101
AT1G59550,1934,1768-2101
AT4G14245,1934,1768-2101
AT3G23605,1934,1768-2101
AT4G14250,1934,1768-2101
AT2G02148,1934,1768-2101
AT4G23660,1934,1768-2101
AT5G48730,846,532-1160
AT3G19990,846,532-1160
AT1G11520,>4290,>4290
AT4G21660,>4290,>4290
AT4G02620,>4290,>4290
AT1G01740,306,181-431
AT4G00710,306,181-431
AT5G23880,1934,1768-2101
AT5G55630,846,532-1160
AT3G53120,1578,1496-1660
AT2G36680,1578,1496-1660
AT5G17480,170,160-181
AT3G03430,170,160-181
AT3G13200,170,160-181
AT1G80770,1328,1160-1496
AT3G54230,1578,1496-1660
AT2G16790,1578,1496-1660
AT5G17520,1328,1160-1496
AT5G17523,1328,1160-1496
AT4G31270,1328,1160-1496
AT5G24800,170,160-181
AT2G19080,170,160-181
AT1G67170,170,160-181
AT5G57090,306,181-431
AT2G25280,306,181-431
AT5G11030,306,181-431
AT5G38440,58,26-91
AT5G38580,306,181-431
AT5G38920,58,26-91
AT2G34320,58,26-91
AT5G38960,846,532-1160
AT5G39010,58,26-91
AT2G39782,58,26-91
AT3G29635,113,110-117
AT5G39170,58,26-91
AT5G39140,58,26-91
AT5G39200,58,26-91
AT5G39330,58,26-91
AT3G60700,58,26-91
AT3G54410,58,26-91
AT1G70120,16,7-26
AT5G39365,58,26-91
AT2G24625,58,26-91
AT2G24615,58,26-91
AT5G39493,58,26-91
AT1G51230,58,26-91
AT1G51250,58,26-91
AT1G51240,58,26-91
AT5G39540,16,7-26
AT5G39645,113,110-117
AT4G14276,113,110-117
AT5G39870,58,26-91
AT5G40050,3,0-7
AT5G40060,58,26-91
AT5G41020,3,0-7
AT1G57943,58,26-91
AT1G75470,58,26-91
AT1G47603,58,26-91
AT5G41430,58,26-91
AT1G51930,58,26-91
AT5G41440,58,26-91
AT3G07710,58,26-91
AT5G41550,3,0-7
AT5G41740,58,26-91
AT5G41750,58,26-91
AT5G42232,58,26-91
AT5G42235,58,26-91
AT5G42280,16,7-26
AT5G42567,16,7-26
AT1G57610,98,91-106
AT5G42640,58,26-91
AT5G42797,16,7-26
AT4G09795,16,7-26
AT2G10535,16,7-26
AT5G42895,16,7-26
