ensembl_id,gene_age,gene_Interval
ENSSSCG00000014258,680,676-684
ENSSSCG00000014257,680,676-684
ENSSSCG00000014256,645,615-676
ENSSSCG00000014250,645,615-676
ENSSSCG00000014249,680,676-684
ENSSSCG00000040454,680,676-684
ENSSSCG00000047021,31,0-62
ENSSSCG00000039446,31,0-62
ENSSSCG00000037274,31,0-62
ENSSSCG00000014240,544,473-615
ENSSSCG00000000540,382,352-413
ENSSSCG00000024232,382,352-413
ENSSSCG00000000547,382,352-413
ENSSSCG00000000550,244,177-312
ENSSSCG00000027144,168,159-177
ENSSSCG00000026594,84,79-89
ENSSSCG00000032123,84,79-89
ENSSSCG00000000584,680,676-684
ENSSSCG00000021998,382,352-413
ENSSSCG00000040822,645,615-676
ENSSSCG00000033337,680,676-684
ENSSSCG00000000610,680,676-684
ENSSSCG00000040275,454,435-473
ENSSSCG00000000623,544,473-615
ENSSSCG00000038461,84,79-89
ENSSSCG00000045961,78,78-79
ENSSSCG00000038925,84,79-89
ENSSSCG00000000631,31,0-62
ENSSSCG00000035471,132,105-159
ENSSSCG00000000633,382,352-413
ENSSSCG00000040465,332,312-352
ENSSSCG00000032431,332,312-352
ENSSSCG00000039880,332,312-352
ENSSSCG00000000660,680,676-684
ENSSSCG00000000663,332,312-352
ENSSSCG00000000665,454,435-473
ENSSSCG00000000668,332,312-352
ENSSSCG00000000669,168,159-177
ENSSSCG00000039580,382,352-413
ENSSSCG00000036407,382,352-413
ENSSSCG00000025460,168,159-177
ENSSSCG00000000680,645,615-676
ENSSSCG00000000688,244,177-312
ENSSSCG00000000692,244,177-312
ENSSSCG00000000700,244,177-312
ENSSSCG00000000703,332,312-352
ENSSSCG00000000707,454,435-473
ENSSSCG00000000720,332,312-352
ENSSSCG00000000722,544,473-615
ENSSSCG00000024219,544,473-615
ENSSSCG00000044458,544,473-615
ENSSSCG00000000738,544,473-615
ENSSSCG00000000740,544,473-615
ENSSSCG00000000766,680,676-684
ENSSSCG00000000769,680,676-684
ENSSSCG00000027190,424,413-435
ENSSSCG00000000774,544,473-615
ENSSSCG00000037517,645,615-676
ENSSSCG00000012006,454,435-473
ENSSSCG00000013027,454,435-473
ENSSSCG00000012018,645,615-676
ENSSSCG00000012019,680,676-684
ENSSSCG00000036361,680,676-684
ENSSSCG00000037935,680,676-684
ENSSSCG00000032172,168,159-177
ENSSSCG00000039030,168,159-177
ENSSSCG00000025789,168,159-177
ENSSSCG00000027632,244,177-312
ENSSSCG00000049072,244,177-312
ENSSSCG00000017451,244,177-312
ENSSSCG00000038114,132,105-159
ENSSSCG00000039927,244,177-312
ENSSSCG00000036987,244,177-312
ENSSSCG00000017458,132,105-159
ENSSSCG00000024067,382,352-413
ENSSSCG00000017459,382,352-413
ENSSSCG00000017460,382,352-413
ENSSSCG00000028522,332,312-352
ENSSSCG00000017461,244,177-312
ENSSSCG00000017462,244,177-312
ENSSSCG00000017463,244,177-312
ENSSSCG00000017464,244,177-312
ENSSSCG00000017465,332,312-352
ENSSSCG00000017475,680,676-684
ENSSSCG00000017493,645,615-676
ENSSSCG00000017494,645,615-676
ENSSSCG00000017507,382,352-413
ENSSSCG00000036532,382,352-413
ENSSSCG00000037753,382,352-413
ENSSSCG00000022187,168,159-177
ENSSSCG00000035677,78,78-79
ENSSSCG00000017538,645,615-676
ENSSSCG00000017542,424,413-435
ENSSSCG00000026330,424,413-435
ENSSSCG00000023128,332,312-352
ENSSSCG00000040942,645,615-676
ENSSSCG00000030269,645,615-676
ENSSSCG00000031307,168,159-177
ENSSSCG00000037168,168,159-177
ENSSSCG00000028019,168,159-177
ENSSSCG00000017561,168,159-177
ENSSSCG00000017557,680,676-684
ENSSSCG00000017599,168,159-177
ENSSSCG00000017601,424,413-435
ENSSSCG00000031023,424,413-435
ENSSSCG00000017614,424,413-435
ENSSSCG00000035193,424,413-435
ENSSSCG00000044681,168,159-177
ENSSSCG00000047954,168,159-177
ENSSSCG00000035122,168,159-177
ENSSSCG00000050106,168,159-177
ENSSSCG00000043833,168,159-177
ENSSSCG00000033200,168,159-177
ENSSSCG00000017645,168,159-177
ENSSSCG00000024145,680,676-684
ENSSSCG00000017670,382,352-413
ENSSSCG00000017679,382,352-413
ENSSSCG00000017696,382,352-413
ENSSSCG00000029874,424,413-435
ENSSSCG00000034371,31,0-62
ENSSSCG00000039569,31,0-62
ENSSSCG00000017700,424,413-435
ENSSSCG00000033457,424,413-435
ENSSSCG00000034722,424,413-435
ENSSSCG00000040940,101,96-105
ENSSSCG00000017705,424,413-435
ENSSSCG00000017706,424,413-435
ENSSSCG00000039395,132,105-159
ENSSSCG00000036746,544,473-615
ENSSSCG00000031114,544,473-615
ENSSSCG00000021617,544,473-615
ENSSSCG00000040648,244,177-312
ENSSSCG00000017723,244,177-312
ENSSSCG00000017726,332,312-352
ENSSSCG00000017731,544,473-615
ENSSSCG00000030167,382,352-413
ENSSSCG00000017737,132,105-159
ENSSSCG00000012811,132,105-159
ENSSSCG00000012816,332,312-352
ENSSSCG00000012817,680,676-684
ENSSSCG00000012818,544,473-615
ENSSSCG00000023654,680,676-684
ENSSSCG00000035196,680,676-684
ENSSSCG00000006888,680,676-684
ENSSSCG00000006870,680,676-684
ENSSSCG00000035602,680,676-684
ENSSSCG00000039921,544,473-615
ENSSSCG00000031311,544,473-615
ENSSSCG00000030140,544,473-615
ENSSSCG00000036331,544,473-615
ENSSSCG00000028277,544,473-615
ENSSSCG00000033100,544,473-615
ENSSSCG00000021440,168,159-177
ENSSSCG00000006841,168,159-177
ENSSSCG00000033292,680,676-684
ENSSSCG00000036975,544,473-615
ENSSSCG00000006821,680,676-684
ENSSSCG00000028425,168,159-177
ENSSSCG00000006804,454,435-473
ENSSSCG00000006801,168,159-177
ENSSSCG00000006799,168,159-177
ENSSSCG00000015735,244,177-312
ENSSSCG00000022638,680,676-684
ENSSSCG00000009570,454,435-473
ENSSSCG00000031308,454,435-473
ENSSSCG00000009302,680,676-684
ENSSSCG00000039890,645,615-676
ENSSSCG00000009313,645,615-676
ENSSSCG00000035817,132,105-159
ENSSSCG00000009317,645,615-676
ENSSSCG00000009314,544,473-615
ENSSSCG00000046261,544,473-615
ENSSSCG00000009334,680,676-684
ENSSSCG00000009338,424,413-435
ENSSSCG00000034524,424,413-435
ENSSSCG00000040566,382,352-413
ENSSSCG00000009348,680,676-684
ENSSSCG00000000359,680,676-684
ENSSSCG00000026164,244,177-312
ENSSSCG00000009357,132,105-159
ENSSSCG00000003729,454,435-473
ENSSSCG00000003730,680,676-684
ENSSSCG00000038703,680,676-684
ENSSSCG00000003736,680,676-684
ENSSSCG00000003737,645,615-676
ENSSSCG00000039052,132,105-159
ENSSSCG00000003740,168,159-177
ENSSSCG00000003741,101,96-105
ENSSSCG00000023276,168,159-177
ENSSSCG00000030018,168,159-177
ENSSSCG00000003747,168,159-177
ENSSSCG00000037991,680,676-684
ENSSSCG00000033912,680,676-684
ENSSSCG00000003289,645,615-676
ENSSSCG00000039670,454,435-473
ENSSSCG00000031712,454,435-473
ENSSSCG00000000667,454,435-473
ENSSSCG00000034329,454,435-473
ENSSSCG00000025343,544,473-615
ENSSSCG00000040725,544,473-615
ENSSSCG00000029151,680,676-684
ENSSSCG00000035612,454,435-473
ENSSSCG00000003390,680,676-684
ENSSSCG00000033465,645,615-676
ENSSSCG00000037856,645,615-676
ENSSSCG00000028973,680,676-684
ENSSSCG00000029097,680,676-684
ENSSSCG00000027401,645,615-676
ENSSSCG00000032674,680,676-684
ENSSSCG00000036755,454,435-473
ENSSSCG00000003561,680,676-684
ENSSSCG00000040007,680,676-684
ENSSSCG00000003559,680,676-684
ENSSSCG00000003564,680,676-684
ENSSSCG00000003565,680,676-684
ENSSSCG00000003567,680,676-684
ENSSSCG00000023636,680,676-684
ENSSSCG00000003570,680,676-684
ENSSSCG00000026731,680,676-684
ENSSSCG00000033546,680,676-684
ENSSSCG00000008503,680,676-684
ENSSSCG00000011299,645,615-676
ENSSSCG00000030575,645,615-676
ENSSSCG00000011312,680,676-684
ENSSSCG00000011313,645,615-676
ENSSSCG00000049630,645,615-676
ENSSSCG00000005997,645,615-676
ENSSSCG00000005996,680,676-684
ENSSSCG00000047247,680,676-684
ENSSSCG00000006087,680,676-684
ENSSSCG00000006088,680,676-684
ENSSSCG00000001087,680,676-684
ENSSSCG00000017119,680,676-684
ENSSSCG00000038397,645,615-676
ENSSSCG00000005944,680,676-684
ENSSSCG00000036569,645,615-676
ENSSSCG00000030947,645,615-676
ENSSSCG00000005995,645,615-676
ENSSSCG00000005994,645,615-676
ENSSSCG00000006002,680,676-684
ENSSSCG00000001101,645,615-676
ENSSSCG00000001100,680,676-684
ENSSSCG00000029324,680,676-684
ENSSSCG00000006003,680,676-684
ENSSSCG00000005975,680,676-684
ENSSSCG00000040731,680,676-684
ENSSSCG00000001078,680,676-684
ENSSSCG00000040178,645,615-676
ENSSSCG00000001080,680,676-684
ENSSSCG00000021696,645,615-676
ENSSSCG00000001085,544,473-615
ENSSSCG00000017121,544,473-615
ENSSSCG00000017112,645,615-676
ENSSSCG00000032074,645,615-676
ENSSSCG00000034884,645,615-676
ENSSSCG00000017109,645,615-676
ENSSSCG00000031547,31,0-62
ENSSSCG00000049253,680,676-684
ENSSSCG00000017102,680,676-684
ENSSSCG00000017101,680,676-684
ENSSSCG00000032827,680,676-684
ENSSSCG00000025846,454,435-473
ENSSSCG00000024024,454,435-473
ENSSSCG00000015632,645,615-676
ENSSSCG00000015631,680,676-684
ENSSSCG00000022009,680,676-684
ENSSSCG00000025783,645,615-676
ENSSSCG00000036381,645,615-676
ENSSSCG00000028258,544,473-615
ENSSSCG00000040057,680,676-684
ENSSSCG00000015314,544,473-615
ENSSSCG00000027356,63,62-64
ENSSSCG00000031031,645,615-676
ENSSSCG00000006016,680,676-684
ENSSSCG00000006014,680,676-684
ENSSSCG00000006009,645,615-676
ENSSSCG00000005969,645,615-676
ENSSSCG00000005967,645,615-676
ENSSSCG00000035521,645,615-676
ENSSSCG00000005981,680,676-684
ENSSSCG00000036781,680,676-684
ENSSSCG00000028080,680,676-684
ENSSSCG00000038602,645,615-676
ENSSSCG00000004216,680,676-684
ENSSSCG00000004217,680,676-684
ENSSSCG00000025486,680,676-684
ENSSSCG00000004218,645,615-676
ENSSSCG00000004220,645,615-676
ENSSSCG00000004221,680,676-684
ENSSSCG00000004222,645,615-676
ENSSSCG00000022618,680,676-684
ENSSSCG00000011274,680,676-684
ENSSSCG00000025408,645,615-676
ENSSSCG00000011278,645,615-676
ENSSSCG00000011277,645,615-676
ENSSSCG00000005924,645,615-676
ENSSSCG00000028691,680,676-684
ENSSSCG00000032374,680,676-684
ENSSSCG00000023280,680,676-684
ENSSSCG00000039518,680,676-684
ENSSSCG00000040012,680,676-684
ENSSSCG00000002888,454,435-473
ENSSSCG00000034551,680,676-684
ENSSSCG00000021867,454,435-473
ENSSSCG00000020686,454,435-473
ENSSSCG00000036783,454,435-473
ENSSSCG00000034355,645,615-676
ENSSSCG00000025060,645,615-676
ENSSSCG00000039582,680,676-684
ENSSSCG00000005983,680,676-684
ENSSSCG00000005984,680,676-684
ENSSSCG00000021744,680,676-684
ENSSSCG00000005986,544,473-615
ENSSSCG00000005987,680,676-684
ENSSSCG00000033690,680,676-684
ENSSSCG00000021586,680,676-684
ENSSSCG00000005992,645,615-676
ENSSSCG00000033971,645,615-676
ENSSSCG00000032488,680,676-684
ENSSSCG00000004861,680,676-684
ENSSSCG00000004859,544,473-615
ENSSSCG00000023533,544,473-615
ENSSSCG00000038767,544,473-615
ENSSSCG00000035012,680,676-684
ENSSSCG00000004858,645,615-676
ENSSSCG00000004856,645,615-676
ENSSSCG00000004736,645,615-676
ENSSSCG00000006034,645,615-676
ENSSSCG00000006033,645,615-676
ENSSSCG00000006032,645,615-676
ENSSSCG00000006031,645,615-676
ENSSSCG00000040768,645,615-676
ENSSSCG00000006023,645,615-676
ENSSSCG00000028931,645,615-676
ENSSSCG00000045491,645,615-676
ENSSSCG00000038444,645,615-676
ENSSSCG00000006024,645,615-676
ENSSSCG00000004466,680,676-684
ENSSSCG00000004465,680,676-684
ENSSSCG00000004464,645,615-676
ENSSSCG00000004460,645,615-676
ENSSSCG00000004458,645,615-676
ENSSSCG00000026346,645,615-676
ENSSSCG00000004457,680,676-684
ENSSSCG00000004453,680,676-684
ENSSSCG00000004452,680,676-684
ENSSSCG00000004454,645,615-676
ENSSSCG00000004354,645,615-676
ENSSSCG00000004351,645,615-676
ENSSSCG00000004349,645,615-676
ENSSSCG00000004347,680,676-684
ENSSSCG00000004344,680,676-684
ENSSSCG00000027002,645,615-676
ENSSSCG00000006052,680,676-684
ENSSSCG00000006051,680,676-684
ENSSSCG00000006049,680,676-684
ENSSSCG00000006048,680,676-684
ENSSSCG00000031957,680,676-684
ENSSSCG00000006043,680,676-684
ENSSSCG00000006040,680,676-684
ENSSSCG00000006038,645,615-676
ENSSSCG00000028144,244,177-312
ENSSSCG00000006037,645,615-676
ENSSSCG00000005970,645,615-676
ENSSSCG00000001076,645,615-676
ENSSSCG00000039769,680,676-684
ENSSSCG00000006054,680,676-684
ENSSSCG00000023873,680,676-684
ENSSSCG00000027480,680,676-684
ENSSSCG00000022479,680,676-684
ENSSSCG00000006083,645,615-676
ENSSSCG00000006082,645,615-676
ENSSSCG00000006079,645,615-676
ENSSSCG00000006078,680,676-684
ENSSSCG00000031267,680,676-684
ENSSSCG00000031917,544,473-615
ENSSSCG00000006073,645,615-676
ENSSSCG00000006071,645,615-676
ENSSSCG00000006069,680,676-684
ENSSSCG00000027587,680,676-684
ENSSSCG00000006066,645,615-676
ENSSSCG00000036336,168,159-177
ENSSSCG00000032167,168,159-177
ENSSSCG00000036416,424,413-435
ENSSSCG00000006060,680,676-684
ENSSSCG00000006059,680,676-684
ENSSSCG00000024312,680,676-684
ENSSSCG00000027007,680,676-684
ENSSSCG00000021738,680,676-684
ENSSSCG00000003673,680,676-684
ENSSSCG00000027417,645,615-676
ENSSSCG00000028411,680,676-684
ENSSSCG00000011301,680,676-684
ENSSSCG00000031576,680,676-684
ENSSSCG00000032344,680,676-684
ENSSSCG00000011229,680,676-684
ENSSSCG00000038607,680,676-684
ENSSSCG00000011226,680,676-684
ENSSSCG00000011294,645,615-676
ENSSSCG00000011293,645,615-676
ENSSSCG00000011295,645,615-676
ENSSSCG00000011296,680,676-684
ENSSSCG00000011297,680,676-684
ENSSSCG00000006000,680,676-684
ENSSSCG00000006001,680,676-684
ENSSSCG00000037116,680,676-684
ENSSSCG00000036436,680,676-684
ENSSSCG00000015307,645,615-676
ENSSSCG00000036022,78,78-79
ENSSSCG00000035891,645,615-676
ENSSSCG00000004289,645,615-676
ENSSSCG00000022994,680,676-684
ENSSSCG00000004357,645,615-676
ENSSSCG00000004358,680,676-684
ENSSSCG00000004361,680,676-684
ENSSSCG00000004364,680,676-684
ENSSSCG00000004366,680,676-684
ENSSSCG00000004367,680,676-684
ENSSSCG00000001062,645,615-676
ENSSSCG00000009889,680,676-684
ENSSSCG00000006361,680,676-684
ENSSSCG00000024552,680,676-684
ENSSSCG00000028579,680,676-684
ENSSSCG00000037568,544,473-615
ENSSSCG00000011616,680,676-684
ENSSSCG00000011617,680,676-684
ENSSSCG00000011626,680,676-684
ENSSSCG00000011304,132,105-159
ENSSSCG00000038675,244,177-312
ENSSSCG00000037600,244,177-312
ENSSSCG00000034292,424,413-435
ENSSSCG00000003623,424,413-435
ENSSSCG00000003622,544,473-615
ENSSSCG00000002847,680,676-684
ENSSSCG00000024443,680,676-684
ENSSSCG00000002849,645,615-676
ENSSSCG00000038094,680,676-684
ENSSSCG00000031188,680,676-684
ENSSSCG00000027072,168,159-177
ENSSSCG00000037318,168,159-177
ENSSSCG00000003885,680,676-684
ENSSSCG00000020872,382,352-413
ENSSSCG00000003753,382,352-413
ENSSSCG00000003894,424,413-435
ENSSSCG00000021808,424,413-435
ENSSSCG00000003898,168,159-177
ENSSSCG00000034300,168,159-177
ENSSSCG00000003901,382,352-413
ENSSSCG00000050383,382,352-413
ENSSSCG00000003926,382,352-413
ENSSSCG00000037270,680,676-684
ENSSSCG00000003931,680,676-684
ENSSSCG00000033259,680,676-684
ENSSSCG00000036909,645,615-676
ENSSSCG00000040612,645,615-676
ENSSSCG00000034727,645,615-676
ENSSSCG00000026449,680,676-684
ENSSSCG00000003951,680,676-684
ENSSSCG00000045047,101,96-105
ENSSSCG00000034109,101,96-105
ENSSSCG00000037615,101,96-105
ENSSSCG00000033430,101,96-105
ENSSSCG00000049843,132,105-159
ENSSSCG00000044667,168,159-177
ENSSSCG00000048781,168,159-177
ENSSSCG00000002170,332,312-352
ENSSSCG00000026858,31,0-62
ENSSSCG00000002610,78,78-79
ENSSSCG00000035716,31,0-62
ENSSSCG00000047498,244,177-312
ENSSSCG00000031812,244,177-312
ENSSSCG00000044800,244,177-312
ENSSSCG00000045451,78,78-79
ENSSSCG00000038316,101,96-105
ENSSSCG00000027630,101,96-105
ENSSSCG00000039891,101,96-105
ENSSSCG00000038589,168,159-177
ENSSSCG00000025197,132,105-159
ENSSSCG00000002148,168,159-177
ENSSSCG00000002142,680,676-684
ENSSSCG00000002134,132,105-159
ENSSSCG00000039240,101,96-105
ENSSSCG00000002131,332,312-352
ENSSSCG00000002130,382,352-413
ENSSSCG00000021866,132,105-159
ENSSSCG00000031649,332,312-352
ENSSSCG00000029754,454,435-473
ENSSSCG00000023857,382,352-413
ENSSSCG00000030437,382,352-413
ENSSSCG00000002129,424,413-435
ENSSSCG00000029544,424,413-435
ENSSSCG00000051561,424,413-435
ENSSSCG00000002106,332,312-352
ENSSSCG00000002105,168,159-177
ENSSSCG00000031716,544,473-615
ENSSSCG00000000940,645,615-676
ENSSSCG00000040399,84,79-89
ENSSSCG00000000934,84,79-89
ENSSSCG00000000920,454,435-473
ENSSSCG00000043131,31,0-62
ENSSSCG00000044000,31,0-62
ENSSSCG00000046115,31,0-62
ENSSSCG00000032855,31,0-62
ENSSSCG00000041974,31,0-62
ENSSSCG00000044765,31,0-62
ENSSSCG00000046620,31,0-62
ENSSSCG00000035722,31,0-62
ENSSSCG00000042147,31,0-62
ENSSSCG00000038906,31,0-62
ENSSSCG00000045646,31,0-62
ENSSSCG00000047467,31,0-62
ENSSSCG00000047325,31,0-62
ENSSSCG00000051631,31,0-62
ENSSSCG00000048612,31,0-62
ENSSSCG00000046594,31,0-62
ENSSSCG00000047301,31,0-62
ENSSSCG00000041995,31,0-62
ENSSSCG00000042965,31,0-62
ENSSSCG00000050712,31,0-62
ENSSSCG00000045030,31,0-62
ENSSSCG00000046241,31,0-62
ENSSSCG00000051543,31,0-62
ENSSSCG00000048720,31,0-62
ENSSSCG00000044531,31,0-62
ENSSSCG00000037349,31,0-62
ENSSSCG00000049014,31,0-62
ENSSSCG00000048775,31,0-62
ENSSSCG00000046128,31,0-62
ENSSSCG00000041956,31,0-62
ENSSSCG00000050814,31,0-62
ENSSSCG00000041777,31,0-62
ENSSSCG00000049038,31,0-62
ENSSSCG00000049674,31,0-62
ENSSSCG00000045606,31,0-62
ENSSSCG00000041712,31,0-62
ENSSSCG00000041232,31,0-62
ENSSSCG00000048909,31,0-62
ENSSSCG00000040285,31,0-62
ENSSSCG00000042294,31,0-62
ENSSSCG00000046798,31,0-62
ENSSSCG00000042754,31,0-62
ENSSSCG00000043817,31,0-62
ENSSSCG00000050468,31,0-62
ENSSSCG00000040767,31,0-62
ENSSSCG00000045945,31,0-62
ENSSSCG00000045977,31,0-62
ENSSSCG00000036978,31,0-62
ENSSSCG00000041269,31,0-62
ENSSSCG00000045802,31,0-62
ENSSSCG00000040198,31,0-62
ENSSSCG00000048514,31,0-62
ENSSSCG00000050174,31,0-62
ENSSSCG00000046586,31,0-62
ENSSSCG00000050671,31,0-62
ENSSSCG00000050856,31,0-62
ENSSSCG00000040999,31,0-62
ENSSSCG00000047822,31,0-62
ENSSSCG00000046403,31,0-62
ENSSSCG00000047029,31,0-62
ENSSSCG00000049206,31,0-62
ENSSSCG00000046077,31,0-62
ENSSSCG00000044581,31,0-62
ENSSSCG00000042279,31,0-62
ENSSSCG00000043643,31,0-62
ENSSSCG00000041649,31,0-62
ENSSSCG00000049251,31,0-62
ENSSSCG00000041595,31,0-62
ENSSSCG00000045699,31,0-62
ENSSSCG00000048444,31,0-62
ENSSSCG00000048729,31,0-62
ENSSSCG00000045745,31,0-62
ENSSSCG00000046593,31,0-62
ENSSSCG00000042171,31,0-62
ENSSSCG00000047701,31,0-62
ENSSSCG00000050328,31,0-62
ENSSSCG00000041859,31,0-62
ENSSSCG00000044320,31,0-62
ENSSSCG00000046257,31,0-62
ENSSSCG00000049564,31,0-62
ENSSSCG00000034962,31,0-62
ENSSSCG00000049676,31,0-62
ENSSSCG00000048982,31,0-62
ENSSSCG00000043033,31,0-62
ENSSSCG00000051184,31,0-62
ENSSSCG00000044995,31,0-62
ENSSSCG00000048836,31,0-62
ENSSSCG00000048278,31,0-62
ENSSSCG00000051136,31,0-62
ENSSSCG00000041020,31,0-62
ENSSSCG00000041314,31,0-62
ENSSSCG00000033328,31,0-62
ENSSSCG00000049512,31,0-62
ENSSSCG00000043616,31,0-62
ENSSSCG00000047227,31,0-62
ENSSSCG00000045877,31,0-62
ENSSSCG00000048241,31,0-62
ENSSSCG00000043577,31,0-62
ENSSSCG00000049755,31,0-62
ENSSSCG00000042180,31,0-62
ENSSSCG00000049570,31,0-62
ENSSSCG00000044177,31,0-62
ENSSSCG00000042565,31,0-62
ENSSSCG00000045226,31,0-62
ENSSSCG00000050526,31,0-62
ENSSSCG00000044025,31,0-62
ENSSSCG00000043088,31,0-62
ENSSSCG00000049545,31,0-62
ENSSSCG00000042944,31,0-62
ENSSSCG00000048491,31,0-62
ENSSSCG00000044379,31,0-62
ENSSSCG00000046275,31,0-62
ENSSSCG00000050831,31,0-62
ENSSSCG00000044967,31,0-62
ENSSSCG00000050436,31,0-62
ENSSSCG00000048197,31,0-62
ENSSSCG00000047020,31,0-62
ENSSSCG00000042101,31,0-62
ENSSSCG00000035655,31,0-62
ENSSSCG00000051461,31,0-62
ENSSSCG00000042696,31,0-62
ENSSSCG00000042688,31,0-62
ENSSSCG00000043920,31,0-62
ENSSSCG00000046287,31,0-62
ENSSSCG00000047269,31,0-62
ENSSSCG00000046505,31,0-62
ENSSSCG00000044900,31,0-62
ENSSSCG00000032719,31,0-62
ENSSSCG00000041405,31,0-62
ENSSSCG00000042497,31,0-62
ENSSSCG00000039120,31,0-62
ENSSSCG00000042154,31,0-62
ENSSSCG00000051665,31,0-62
ENSSSCG00000041739,31,0-62
ENSSSCG00000043590,31,0-62
ENSSSCG00000049036,31,0-62
ENSSSCG00000043408,31,0-62
ENSSSCG00000043551,31,0-62
ENSSSCG00000051103,31,0-62
ENSSSCG00000051320,31,0-62
ENSSSCG00000044658,31,0-62
ENSSSCG00000046698,31,0-62
ENSSSCG00000051306,31,0-62
ENSSSCG00000046306,31,0-62
ENSSSCG00000043267,31,0-62
ENSSSCG00000047351,31,0-62
ENSSSCG00000041522,31,0-62
ENSSSCG00000051144,31,0-62
ENSSSCG00000050164,31,0-62
ENSSSCG00000038647,31,0-62
ENSSSCG00000036134,31,0-62
ENSSSCG00000045989,31,0-62
ENSSSCG00000014880,454,435-473
ENSSSCG00000014876,680,676-684
ENSSSCG00000014875,680,676-684
ENSSSCG00000046906,680,676-684
ENSSSCG00000015205,645,615-676
ENSSSCG00000020910,680,676-684
ENSSSCG00000029198,680,676-684
ENSSSCG00000015001,680,676-684
ENSSSCG00000015002,544,473-615
ENSSSCG00000038989,680,676-684
ENSSSCG00000017885,645,615-676
ENSSSCG00000017810,544,473-615
ENSSSCG00000023728,680,676-684
ENSSSCG00000014827,680,676-684
ENSSSCG00000028517,680,676-684
ENSSSCG00000031831,680,676-684
ENSSSCG00000015045,645,615-676
ENSSSCG00000030095,645,615-676
ENSSSCG00000024497,645,615-676
ENSSSCG00000015053,645,615-676
ENSSSCG00000015052,645,615-676
ENSSSCG00000023912,680,676-684
ENSSSCG00000007687,680,676-684
ENSSSCG00000029300,680,676-684
ENSSSCG00000015115,544,473-615
ENSSSCG00000015116,645,615-676
ENSSSCG00000017041,680,676-684
ENSSSCG00000009710,31,0-62
ENSSSCG00000039635,645,615-676
ENSSSCG00000017006,544,473-615
ENSSSCG00000029158,680,676-684
ENSSSCG00000023691,680,676-684
ENSSSCG00000021092,544,473-615
ENSSSCG00000035653,544,473-615
ENSSSCG00000051132,680,676-684
ENSSSCG00000039656,680,676-684
ENSSSCG00000014887,645,615-676
ENSSSCG00000014903,544,473-615
ENSSSCG00000014901,544,473-615
ENSSSCG00000017870,544,473-615
ENSSSCG00000007647,544,473-615
ENSSSCG00000014794,544,473-615
ENSSSCG00000017929,544,473-615
ENSSSCG00000017928,544,473-615
ENSSSCG00000022759,680,676-684
ENSSSCG00000006320,680,676-684
ENSSSCG00000027100,680,676-684
ENSSSCG00000017888,454,435-473
ENSSSCG00000038745,544,473-615
ENSSSCG00000017818,645,615-676
ENSSSCG00000014851,244,177-312
ENSSSCG00000031388,680,676-684
ENSSSCG00000034288,645,615-676
ENSSSCG00000017918,680,676-684
ENSSSCG00000014445,680,676-684
ENSSSCG00000038615,680,676-684
ENSSSCG00000014366,544,473-615
ENSSSCG00000014443,645,615-676
ENSSSCG00000024043,544,473-615
ENSSSCG00000014371,544,473-615
ENSSSCG00000014372,645,615-676
ENSSSCG00000031212,680,676-684
ENSSSCG00000012463,680,676-684
ENSSSCG00000022741,454,435-473
ENSSSCG00000014441,645,615-676
ENSSSCG00000040528,680,676-684
ENSSSCG00000038493,680,676-684
ENSSSCG00000017038,645,615-676
ENSSSCG00000026423,680,676-684
ENSSSCG00000021229,680,676-684
ENSSSCG00000037534,544,473-615
ENSSSCG00000015253,454,435-473
ENSSSCG00000015194,544,473-615
ENSSSCG00000015211,680,676-684
ENSSSCG00000040824,680,676-684
ENSSSCG00000015202,645,615-676
ENSSSCG00000015201,645,615-676
ENSSSCG00000015200,544,473-615
ENSSSCG00000015212,680,676-684
ENSSSCG00000010614,680,676-684
ENSSSCG00000015255,645,615-676
ENSSSCG00000015256,645,615-676
ENSSSCG00000015238,680,676-684
ENSSSCG00000029456,680,676-684
ENSSSCG00000012037,680,676-684
ENSSSCG00000011999,680,676-684
ENSSSCG00000030528,680,676-684
ENSSSCG00000035619,680,676-684
ENSSSCG00000012363,680,676-684
ENSSSCG00000024108,680,676-684
ENSSSCG00000025248,454,435-473
ENSSSCG00000030707,680,676-684
ENSSSCG00000025796,680,676-684
ENSSSCG00000017886,680,676-684
ENSSSCG00000033329,382,352-413
ENSSSCG00000018046,31,0-62
ENSSSCG00000017798,31,0-62
ENSSSCG00000017893,31,0-62
ENSSSCG00000026761,680,676-684
ENSSSCG00000017759,680,676-684
ENSSSCG00000026706,680,676-684
ENSSSCG00000020962,680,676-684
ENSSSCG00000038478,680,676-684
ENSSSCG00000021275,680,676-684
ENSSSCG00000027529,680,676-684
ENSSSCG00000017768,645,615-676
ENSSSCG00000034699,31,0-62
ENSSSCG00000035080,645,615-676
ENSSSCG00000011704,680,676-684
ENSSSCG00000014978,454,435-473
ENSSSCG00000014976,680,676-684
ENSSSCG00000022212,454,435-473
ENSSSCG00000015065,454,435-473
ENSSSCG00000015125,680,676-684
ENSSSCG00000050125,680,676-684
ENSSSCG00000015215,680,676-684
ENSSSCG00000024914,454,435-473
ENSSSCG00000015022,645,615-676
ENSSSCG00000015023,680,676-684
ENSSSCG00000006354,680,676-684
ENSSSCG00000021871,680,676-684
ENSSSCG00000020895,454,435-473
ENSSSCG00000002997,680,676-684
ENSSSCG00000036724,680,676-684
ENSSSCG00000049415,680,676-684
