ensembl_id,gene_age,gene_Interval
ENSDARG00000058885,987,952-1023
ENSDARG00000026322,544,473-615
ENSDARG00000031814,544,473-615
ENSDARG00000038964,187,153-222
ENSDARG00000034453,76,0-153
ENSDARG00000031976,544,473-615
ENSDARG00000026925,544,473-615
ENSDARG00000099801,544,473-615
ENSDARG00000037411,544,473-615
ENSDARG00000019063,680,676-684
ENSDARG00000055852,645,615-676
ENSDARG00000061585,950,948-952
ENSDARG00000073709,987,952-1023
ENSDARG00000005576,454,435-473
ENSDARG00000059486,810,797-824
ENSDARG00000107858,>4290,>4290
ENSDARG00000112868,>4290,>4290
ENSDARG00000063899,645,615-676
ENSDARG00000063905,645,615-676
ENSDARG00000063908,645,615-676
ENSDARG00000063911,645,615-676
ENSDARG00000063912,645,615-676
ENSDARG00000063914,645,615-676
ENSDARG00000063917,680,676-684
ENSDARG00000063921,680,676-684
ENSDARG00000063922,680,676-684
ENSDARG00000063924,680,676-684
ENSDARG00000099257,680,676-684
ENSDARG00000069246,645,615-676
ENSDARG00000006447,987,952-1023
ENSDARG00000004537,76,0-153
ENSDARG00000079119,544,473-615
ENSDARG00000033978,454,435-473
ENSDARG00000070757,226,222-230
ENSDARG00000068915,226,222-230
ENSDARG00000070661,226,222-230
ENSDARG00000099399,544,473-615
ENSDARG00000105447,544,473-615
ENSDARG00000069282,544,473-615
ENSDARG00000042180,886,824-948
ENSDARG00000068417,886,824-948
ENSDARG00000099997,886,824-948
ENSDARG00000092308,226,222-230
ENSDARG00000101912,226,222-230
ENSDARG00000093234,226,222-230
ENSDARG00000104860,226,222-230
ENSDARG00000110961,187,153-222
ENSDARG00000116511,810,797-824
ENSDARG00000079361,1714,1660-1768
ENSDARG00000077542,544,473-615
ENSDARG00000093313,76,0-153
ENSDARG00000079266,544,473-615
ENSDARG00000093120,76,0-153
ENSDARG00000114294,76,0-153
ENSDARG00000059049,248,230-267
ENSDARG00000070950,248,230-267
ENSDARG00000100396,76,0-153
ENSDARG00000093430,76,0-153
ENSDARG00000067717,76,0-153
ENSDARG00000022372,76,0-153
ENSDARG00000092469,291,267-315
ENSDARG00000092552,76,0-153
ENSDARG00000093150,76,0-153
ENSDARG00000075676,544,473-615
ENSDARG00000071437,76,0-153
ENSDARG00000041839,680,676-684
ENSDARG00000103979,680,676-684
ENSDARG00000018485,226,222-230
ENSDARG00000092346,226,222-230
ENSDARG00000071398,226,222-230
ENSDARG00000095606,226,222-230
ENSDARG00000069595,226,222-230
ENSDARG00000113009,226,222-230
ENSDARG00000078504,454,435-473
ENSDARG00000036462,350,315-386
ENSDARG00000052893,454,435-473
ENSDARG00000094542,454,435-473
ENSDARG00000058479,76,0-153
ENSDARG00000101719,1488,1480-1496
ENSDARG00000078970,1488,1480-1496
ENSDARG00000057101,680,676-684
ENSDARG00000078625,680,676-684
ENSDARG00000068681,454,435-473
ENSDARG00000077139,411,386-435
ENSDARG00000086685,187,153-222
ENSDARG00000115875,291,267-315
ENSDARG00000105444,411,386-435
ENSDARG00000105484,187,153-222
ENSDARG00000105374,187,153-222
ENSDARG00000068941,248,230-267
ENSDARG00000098970,187,153-222
ENSDARG00000112967,226,222-230
ENSDARG00000101720,187,153-222
ENSDARG00000112647,187,153-222
ENSDARG00000095580,187,153-222
ENSDARG00000026990,248,230-267
ENSDARG00000021048,987,952-1023
ENSDARG00000021864,645,615-676
ENSDARG00000004672,248,230-267
ENSDARG00000029157,248,230-267
ENSDARG00000032571,544,473-615
ENSDARG00000007869,1578,1496-1660
ENSDARG00000041915,1578,1496-1660
ENSDARG00000020123,544,473-615
ENSDARG00000010059,1934,1768-2101
ENSDARG00000093374,810,797-824
ENSDARG00000031540,680,676-684
ENSDARG00000043847,411,386-435
ENSDARG00000030133,1714,1660-1768
ENSDARG00000102022,1934,1768-2101
ENSDARG00000074740,886,824-948
ENSDARG00000004581,1578,1496-1660
ENSDARG00000091633,544,473-615
ENSDARG00000008829,544,473-615
ENSDARG00000042934,680,676-684
ENSDARG00000069208,1578,1496-1660
ENSDARG00000095751,544,473-615
ENSDARG00000090722,544,473-615
ENSDARG00000025309,454,435-473
ENSDARG00000110654,>4290,>4290
ENSDARG00000003197,>4290,>4290
ENSDARG00000078652,1292,1105-1480
ENSDARG00000038348,1292,1105-1480
ENSDARG00000070434,454,435-473
ENSDARG00000070433,>4290,>4290
ENSDARG00000070432,645,615-676
ENSDARG00000070426,1714,1660-1768
ENSDARG00000070425,987,952-1023
ENSDARG00000042390,645,615-676
ENSDARG00000061963,645,615-676
ENSDARG00000057352,1714,1660-1768
ENSDARG00000059923,544,473-615
ENSDARG00000031200,248,230-267
ENSDARG00000024746,>4290,>4290
ENSDARG00000010478,>4290,>4290
ENSDARG00000041239,248,230-267
ENSDARG00000052408,810,797-824
ENSDARG00000041232,810,797-824
ENSDARG00000098059,1714,1660-1768
ENSDARG00000099022,1934,1768-2101
ENSDARG00000100209,645,615-676
ENSDARG00000003041,987,952-1023
ENSDARG00000079686,>4290,>4290
ENSDARG00000038432,1714,1660-1768
ENSDARG00000078095,544,473-615
ENSDARG00000008218,544,473-615
ENSDARG00000093659,950,948-952
ENSDARG00000053485,1714,1660-1768
ENSDARG00000079396,248,230-267
ENSDARG00000027978,645,615-676
ENSDARG00000099720,950,948-952
ENSDARG00000102965,987,952-1023
ENSDARG00000030154,544,473-615
ENSDARG00000101098,645,615-676
ENSDARG00000100786,987,952-1023
ENSDARG00000041430,987,952-1023
ENSDARG00000052652,987,952-1023
ENSDARG00000042344,987,952-1023
ENSDARG00000052497,1578,1496-1660
ENSDARG00000016011,1578,1496-1660
ENSDARG00000069101,>4290,>4290
ENSDARG00000068179,454,435-473
ENSDARG00000087688,645,615-676
ENSDARG00000060537,1714,1660-1768
ENSDARG00000087180,454,435-473
ENSDARG00000030263,680,676-684
ENSDARG00000016528,680,676-684
ENSDARG00000052625,645,615-676
ENSDARG00000060554,1064,1023-1105
ENSDARG00000079045,645,615-676
ENSDARG00000059233,291,267-315
ENSDARG00000070584,>4290,>4290
ENSDARG00000070625,950,948-952
ENSDARG00000036754,950,948-952
ENSDARG00000015970,1578,1496-1660
ENSDARG00000036903,1578,1496-1660
ENSDARG00000094345,886,824-948
ENSDARG00000036930,950,948-952
ENSDARG00000086679,>4290,>4290
ENSDARG00000060484,1714,1660-1768
ENSDARG00000096118,1714,1660-1768
ENSDARG00000045900,987,952-1023
ENSDARG00000116556,248,230-267
ENSDARG00000034146,411,386-435
ENSDARG00000079555,987,952-1023
ENSDARG00000005232,987,952-1023
ENSDARG00000043077,1578,1496-1660
ENSDARG00000101259,1578,1496-1660
ENSDARG00000071555,680,676-684
ENSDARG00000042147,1714,1660-1768
ENSDARG00000003446,1714,1660-1768
ENSDARG00000044135,1714,1660-1768
ENSDARG00000002192,645,615-676
ENSDARG00000044132,645,615-676
ENSDARG00000044143,645,615-676
ENSDARG00000006079,544,473-615
ENSDARG00000091413,544,473-615
ENSDARG00000062192,544,473-615
ENSDARG00000035553,645,615-676
ENSDARG00000035420,987,952-1023
ENSDARG00000067976,950,948-952
ENSDARG00000058128,645,615-676
ENSDARG00000062463,544,473-615
ENSDARG00000079624,544,473-615
ENSDARG00000093081,886,824-948
ENSDARG00000076998,886,824-948
ENSDARG00000058088,1578,1496-1660
ENSDARG00000058103,248,230-267
ENSDARG00000069066,248,230-267
ENSDARG00000033901,>4290,>4290
ENSDARG00000086573,544,473-615
ENSDARG00000068714,645,615-676
ENSDARG00000075752,645,615-676
ENSDARG00000100876,645,615-676
ENSDARG00000007944,291,267-315
ENSDARG00000078512,645,615-676
ENSDARG00000018025,987,952-1023
ENSDARG00000021380,>4290,>4290
ENSDARG00000076659,544,473-615
ENSDARG00000005186,645,615-676
ENSDARG00000028222,544,473-615
ENSDARG00000114159,645,615-676
ENSDARG00000024416,950,948-952
ENSDARG00000092160,950,948-952
ENSDARG00000030402,248,230-267
ENSDARG00000013828,1292,1105-1480
ENSDARG00000099596,1292,1105-1480
ENSDARG00000086326,987,952-1023
ENSDARG00000089362,950,948-952
ENSDARG00000088641,950,948-952
ENSDARG00000013863,950,948-952
ENSDARG00000070228,544,473-615
ENSDARG00000061365,645,615-676
ENSDARG00000002880,1714,1660-1768
ENSDARG00000096912,1714,1660-1768
ENSDARG00000028845,950,948-952
ENSDARG00000061351,987,952-1023
ENSDARG00000035798,886,824-948
ENSDARG00000027009,1714,1660-1768
ENSDARG00000034885,1714,1660-1768
ENSDARG00000020007,950,948-952
ENSDARG00000023900,950,948-952
ENSDARG00000012138,645,615-676
ENSDARG00000061304,950,948-952
ENSDARG00000034988,645,615-676
ENSDARG00000054848,544,473-615
ENSDARG00000098090,544,473-615
ENSDARG00000099353,1934,1768-2101
ENSDARG00000027899,1934,1768-2101
ENSDARG00000042291,886,824-948
ENSDARG00000042296,645,615-676
ENSDARG00000061268,886,824-948
ENSDARG00000036222,645,615-676
ENSDARG00000027599,645,615-676
ENSDARG00000062695,454,435-473
ENSDARG00000007863,680,676-684
ENSDARG00000010266,987,952-1023
ENSDARG00000062688,645,615-676
ENSDARG00000062640,987,952-1023
ENSDARG00000057649,76,0-153
ENSDARG00000036212,>4290,>4290
ENSDARG00000068468,987,952-1023
ENSDARG00000036214,987,952-1023
ENSDARG00000070831,645,615-676
ENSDARG00000062664,1714,1660-1768
ENSDARG00000036245,454,435-473
ENSDARG00000074216,645,615-676
ENSDARG00000036227,645,615-676
ENSDARG00000019810,680,676-684
ENSDARG00000003860,544,473-615
ENSDARG00000004405,645,615-676
ENSDARG00000104307,645,615-676
ENSDARG00000103862,544,473-615
ENSDARG00000102501,645,615-676
ENSDARG00000104162,454,435-473
ENSDARG00000100312,645,615-676
ENSDARG00000099365,645,615-676
ENSDARG00000100087,645,615-676
ENSDARG00000102906,248,230-267
ENSDARG00000098288,950,948-952
ENSDARG00000056793,645,615-676
ENSDARG00000100791,544,473-615
ENSDARG00000033251,291,267-315
ENSDARG00000086762,544,473-615
ENSDARG00000029043,680,676-684
ENSDARG00000038116,645,615-676
ENSDARG00000060707,1578,1496-1660
ENSDARG00000038121,987,952-1023
ENSDARG00000001976,>4290,>4290
ENSDARG00000074163,544,473-615
ENSDARG00000074414,987,952-1023
ENSDARG00000014680,454,435-473
ENSDARG00000003795,>4290,>4290
ENSDARG00000008491,680,676-684
ENSDARG00000093286,645,615-676
ENSDARG00000073824,645,615-676
ENSDARG00000001249,886,824-948
ENSDARG00000025131,454,435-473
ENSDARG00000109337,987,952-1023
ENSDARG00000103774,645,615-676
ENSDARG00000091029,645,615-676
ENSDARG00000041332,645,615-676
ENSDARG00000059911,645,615-676
ENSDARG00000011094,>4290,>4290
ENSDARG00000026406,645,615-676
ENSDARG00000039963,454,435-473
ENSDARG00000039966,987,952-1023
ENSDARG00000004748,291,267-315
ENSDARG00000037968,645,615-676
ENSDARG00000054578,645,615-676
ENSDARG00000037965,645,615-676
ENSDARG00000037967,544,473-615
ENSDARG00000105035,1934,1768-2101
ENSDARG00000027182,1934,1768-2101
ENSDARG00000027187,>4290,>4290
ENSDARG00000061248,987,952-1023
ENSDARG00000075757,454,435-473
ENSDARG00000098463,454,435-473
ENSDARG00000099325,454,435-473
ENSDARG00000069769,454,435-473
ENSDARG00000098772,454,435-473
ENSDARG00000103447,454,435-473
ENSDARG00000091730,454,435-473
ENSDARG00000099735,454,435-473
ENSDARG00000103444,454,435-473
ENSDARG00000034042,987,952-1023
ENSDARG00000097505,987,952-1023
ENSDARG00000061208,544,473-615
ENSDARG00000038097,544,473-615
ENSDARG00000054963,544,473-615
ENSDARG00000054950,544,473-615
ENSDARG00000075345,544,473-615
ENSDARG00000038024,544,473-615
ENSDARG00000096242,544,473-615
ENSDARG00000037390,454,435-473
ENSDARG00000075714,454,435-473
ENSDARG00000100972,645,615-676
ENSDARG00000103902,1488,1480-1496
ENSDARG00000104457,544,473-615
ENSDARG00000070261,950,948-952
ENSDARG00000095730,544,473-615
ENSDARG00000071457,544,473-615
ENSDARG00000056462,544,473-615
ENSDARG00000056498,544,473-615
ENSDARG00000042613,544,473-615
ENSDARG00000071456,544,473-615
ENSDARG00000036844,544,473-615
ENSDARG00000097566,350,315-386
ENSDARG00000097809,350,315-386
ENSDARG00000096821,350,315-386
ENSDARG00000078428,350,315-386
ENSDARG00000079603,350,315-386
ENSDARG00000088560,350,315-386
ENSDARG00000078149,950,948-952
ENSDARG00000074310,680,676-684
ENSDARG00000044938,645,615-676
ENSDARG00000058819,950,948-952
ENSDARG00000073985,454,435-473
ENSDARG00000040387,>4290,>4290
ENSDARG00000011609,645,615-676
ENSDARG00000030583,645,615-676
ENSDARG00000034060,645,615-676
ENSDARG00000088981,645,615-676
ENSDARG00000067593,1934,1768-2101
ENSDARG00000074443,680,676-684
ENSDARG00000052223,1488,1480-1496
ENSDARG00000086204,411,386-435
ENSDARG00000115174,248,230-267
ENSDARG00000039453,>4290,>4290
ENSDARG00000102081,810,797-824
ENSDARG00000031618,645,615-676
ENSDARG00000006468,680,676-684
ENSDARG00000059567,645,615-676
ENSDARG00000038012,645,615-676
ENSDARG00000038011,454,435-473
ENSDARG00000014477,645,615-676
ENSDARG00000021257,645,615-676
ENSDARG00000009885,987,952-1023
ENSDARG00000098616,454,435-473
ENSDARG00000089123,454,435-473
ENSDARG00000099416,454,435-473
ENSDARG00000101786,454,435-473
ENSDARG00000086337,454,435-473
ENSDARG00000099332,454,435-473
ENSDARG00000104775,454,435-473
ENSDARG00000102159,454,435-473
ENSDARG00000103060,454,435-473
ENSDARG00000076627,454,435-473
ENSDARG00000086091,680,676-684
ENSDARG00000040284,454,435-473
ENSDARG00000042983,645,615-676
ENSDARG00000042984,454,435-473
ENSDARG00000038445,680,676-684
ENSDARG00000024940,645,615-676
ENSDARG00000079946,645,615-676
ENSDARG00000095821,1934,1768-2101
ENSDARG00000104468,76,0-153
ENSDARG00000100387,76,0-153
ENSDARG00000100414,76,0-153
ENSDARG00000093650,76,0-153
ENSDARG00000096506,76,0-153
ENSDARG00000095059,76,0-153
ENSDARG00000093386,76,0-153
ENSDARG00000103031,76,0-153
ENSDARG00000098494,76,0-153
ENSDARG00000112450,76,0-153
ENSDARG00000092926,76,0-153
ENSDARG00000094500,76,0-153
ENSDARG00000093747,76,0-153
ENSDARG00000103091,76,0-153
ENSDARG00000111959,76,0-153
ENSDARG00000109740,76,0-153
ENSDARG00000100647,76,0-153
ENSDARG00000099347,76,0-153
ENSDARG00000104004,76,0-153
ENSDARG00000096467,76,0-153
ENSDARG00000103079,76,0-153
ENSDARG00000113519,76,0-153
ENSDARG00000099337,76,0-153
ENSDARG00000112493,76,0-153
ENSDARG00000104009,76,0-153
ENSDARG00000096109,76,0-153
ENSDARG00000103254,76,0-153
ENSDARG00000093724,76,0-153
ENSDARG00000095486,76,0-153
ENSDARG00000076476,76,0-153
ENSDARG00000075090,76,0-153
ENSDARG00000027639,76,0-153
ENSDARG00000079681,76,0-153
ENSDARG00000078394,76,0-153
ENSDARG00000076949,76,0-153
ENSDARG00000099076,76,0-153
ENSDARG00000105712,76,0-153
ENSDARG00000101763,76,0-153
ENSDARG00000113837,76,0-153
ENSDARG00000101790,76,0-153
ENSDARG00000099073,76,0-153
ENSDARG00000098774,76,0-153
ENSDARG00000086705,76,0-153
ENSDARG00000113299,76,0-153
ENSDARG00000104800,76,0-153
ENSDARG00000096933,76,0-153
ENSDARG00000110728,76,0-153
ENSDARG00000105348,76,0-153
ENSDARG00000105411,76,0-153
ENSDARG00000105351,76,0-153
ENSDARG00000105494,76,0-153
ENSDARG00000114901,76,0-153
ENSDARG00000087756,76,0-153
ENSDARG00000100484,76,0-153
ENSDARG00000099982,76,0-153
ENSDARG00000105089,76,0-153
ENSDARG00000102945,76,0-153
ENSDARG00000102519,76,0-153
ENSDARG00000088171,76,0-153
ENSDARG00000104347,76,0-153
ENSDARG00000093000,76,0-153
ENSDARG00000093304,76,0-153
ENSDARG00000079524,76,0-153
ENSDARG00000095400,76,0-153
ENSDARG00000092787,76,0-153
ENSDARG00000092387,76,0-153
ENSDARG00000086825,76,0-153
ENSDARG00000099015,76,0-153
ENSDARG00000109226,76,0-153
ENSDARG00000088408,76,0-153
ENSDARG00000095325,76,0-153
ENSDARG00000109615,76,0-153
ENSDARG00000097081,76,0-153
ENSDARG00000092180,76,0-153
ENSDARG00000113501,76,0-153
ENSDARG00000112714,76,0-153
ENSDARG00000112109,76,0-153
ENSDARG00000111218,76,0-153
ENSDARG00000111054,76,0-153
ENSDARG00000113029,76,0-153
ENSDARG00000112199,76,0-153
ENSDARG00000023546,76,0-153
ENSDARG00000094684,76,0-153
ENSDARG00000101672,76,0-153
ENSDARG00000100191,76,0-153
ENSDARG00000094081,76,0-153
ENSDARG00000077589,76,0-153
ENSDARG00000079589,76,0-153
ENSDARG00000076043,76,0-153
ENSDARG00000094045,76,0-153
ENSDARG00000114861,76,0-153
ENSDARG00000113712,76,0-153
ENSDARG00000103438,76,0-153
ENSDARG00000100541,76,0-153
ENSDARG00000101221,76,0-153
ENSDARG00000099526,76,0-153
ENSDARG00000101033,76,0-153
ENSDARG00000101681,76,0-153
ENSDARG00000099638,76,0-153
ENSDARG00000104591,76,0-153
ENSDARG00000003290,987,952-1023
ENSDARG00000038667,1714,1660-1768
ENSDARG00000100031,1714,1660-1768
ENSDARG00000100159,886,824-948
ENSDARG00000101799,645,615-676
ENSDARG00000102744,645,615-676
ENSDARG00000096791,645,615-676
ENSDARG00000076996,248,230-267
ENSDARG00000022810,1934,1768-2101
ENSDARG00000074233,950,948-952
ENSDARG00000110105,645,615-676
ENSDARG00000075980,645,615-676
ENSDARG00000034940,645,615-676
ENSDARG00000063341,645,615-676
ENSDARG00000022213,1714,1660-1768
ENSDARG00000037061,>4290,>4290
ENSDARG00000037056,987,952-1023
ENSDARG00000058734,645,615-676
ENSDARG00000075569,645,615-676
ENSDARG00000103038,987,952-1023
ENSDARG00000101215,1488,1480-1496
ENSDARG00000103545,950,948-952
ENSDARG00000001447,645,615-676
ENSDARG00000027986,248,230-267
ENSDARG00000087421,950,948-952
ENSDARG00000088140,680,676-684
ENSDARG00000058695,645,615-676
ENSDARG00000058701,680,676-684
ENSDARG00000017860,454,435-473
ENSDARG00000075352,645,615-676
ENSDARG00000036106,454,435-473
ENSDARG00000089077,544,473-615
ENSDARG00000017653,350,315-386
ENSDARG00000089225,350,315-386
ENSDARG00000020201,350,315-386
ENSDARG00000039373,544,473-615
ENSDARG00000076798,544,473-615
ENSDARG00000068663,544,473-615
ENSDARG00000058924,987,952-1023
ENSDARG00000002190,1578,1496-1660
ENSDARG00000038305,454,435-473
ENSDARG00000099088,680,676-684
ENSDARG00000102334,1292,1105-1480
ENSDARG00000099236,680,676-684
ENSDARG00000098790,987,952-1023
ENSDARG00000104768,987,952-1023
ENSDARG00000098249,645,615-676
ENSDARG00000055106,645,615-676
ENSDARG00000074384,950,948-952
ENSDARG00000018441,645,615-676
ENSDARG00000075284,645,615-676
ENSDARG00000014196,1488,1480-1496
ENSDARG00000020028,544,473-615
ENSDARG00000089536,645,615-676
ENSDARG00000004529,454,435-473
ENSDARG00000014215,645,615-676
ENSDARG00000051748,1578,1496-1660
ENSDARG00000051749,>4290,>4290
ENSDARG00000009351,680,676-684
ENSDARG00000013784,645,615-676
ENSDARG00000060987,645,615-676
ENSDARG00000101578,645,615-676
ENSDARG00000042126,680,676-684
ENSDARG00000076425,1714,1660-1768
ENSDARG00000042107,987,952-1023
ENSDARG00000051962,645,615-676
ENSDARG00000051959,454,435-473
ENSDARG00000003487,454,435-473
ENSDARG00000067981,987,952-1023
ENSDARG00000078435,987,952-1023
ENSDARG00000062558,950,948-952
ENSDARG00000025383,950,948-952
ENSDARG00000062756,950,948-952
ENSDARG00000093381,645,615-676
ENSDARG00000044002,454,435-473
ENSDARG00000070775,454,435-473
ENSDARG00000079653,454,435-473
ENSDARG00000043997,454,435-473
ENSDARG00000029729,454,435-473
ENSDARG00000016022,645,615-676
ENSDARG00000015554,544,473-615
ENSDARG00000037178,291,267-315
ENSDARG00000020447,645,615-676
ENSDARG00000001835,987,952-1023
ENSDARG00000040985,680,676-684
ENSDARG00000040982,680,676-684
ENSDARG00000055470,1934,1768-2101
ENSDARG00000069297,1578,1496-1660
ENSDARG00000055560,645,615-676
ENSDARG00000021433,>4290,>4290
ENSDARG00000025891,454,435-473
ENSDARG00000074225,1714,1660-1768
ENSDARG00000094660,1714,1660-1768
ENSDARG00000009953,1714,1660-1768
ENSDARG00000013708,645,615-676
ENSDARG00000014867,>4290,>4290
ENSDARG00000103056,987,952-1023
ENSDARG00000079397,>4290,>4290
ENSDARG00000019566,810,797-824
ENSDARG00000038938,645,615-676
ENSDARG00000036546,1934,1768-2101
ENSDARG00000000086,1578,1496-1660
ENSDARG00000026902,>4290,>4290
ENSDARG00000036592,886,824-948
ENSDARG00000036587,>4290,>4290
ENSDARG00000021149,248,230-267
ENSDARG00000015176,645,615-676
ENSDARG00000013561,291,267-315
ENSDARG00000020279,1714,1660-1768
ENSDARG00000017617,1934,1768-2101
ENSDARG00000021032,454,435-473
ENSDARG00000044373,645,615-676
ENSDARG00000078675,1578,1496-1660
ENSDARG00000044365,544,473-615
ENSDARG00000056414,645,615-676
ENSDARG00000059473,454,435-473
ENSDARG00000099545,1292,1105-1480
ENSDARG00000109399,886,824-948
ENSDARG00000037655,1714,1660-1768
ENSDARG00000103856,1714,1660-1768
ENSDARG00000098375,>4290,>4290
ENSDARG00000037556,645,615-676
ENSDARG00000003854,>4290,>4290
ENSDARG00000055045,987,952-1023
ENSDARG00000007387,680,676-684
ENSDARG00000059824,645,615-676
ENSDARG00000038467,454,435-473
ENSDARG00000019516,950,948-952
ENSDARG00000070471,987,952-1023
ENSDARG00000053311,544,473-615
ENSDARG00000088347,645,615-676
ENSDARG00000113284,645,615-676
ENSDARG00000069977,645,615-676
ENSDARG00000011407,645,615-676
ENSDARG00000075748,1064,1023-1105
ENSDARG00000045016,1064,1023-1105
ENSDARG00000109859,987,952-1023
ENSDARG00000071543,350,315-386
ENSDARG00000098769,544,473-615
ENSDARG00000040237,454,435-473
ENSDARG00000009018,1064,1023-1105
ENSDARG00000003903,454,435-473
ENSDARG00000099412,454,435-473
ENSDARG00000089033,1714,1660-1768
ENSDARG00000039989,680,676-684
ENSDARG00000079553,680,676-684
ENSDARG00000023152,>4290,>4290
ENSDARG00000021141,987,952-1023
ENSDARG00000090387,645,615-676
ENSDARG00000045301,645,615-676
ENSDARG00000100274,>4290,>4290
ENSDARG00000096310,>4290,>4290
ENSDARG00000017602,>4290,>4290
ENSDARG00000068214,1578,1496-1660
ENSDARG00000102180,886,824-948
ENSDARG00000010023,>4290,>4290
ENSDARG00000090886,454,435-473
ENSDARG00000058949,248,230-267
ENSDARG00000067613,1714,1660-1768
ENSDARG00000018065,544,473-615
ENSDARG00000115891,680,676-684
ENSDARG00000114395,680,676-684
ENSDARG00000111789,680,676-684
ENSDARG00000016038,1578,1496-1660
ENSDARG00000078509,645,615-676
ENSDARG00000015998,645,615-676
ENSDARG00000075759,1292,1105-1480
ENSDARG00000070453,>4290,>4290
ENSDARG00000015228,1934,1768-2101
ENSDARG00000099339,454,435-473
ENSDARG00000101210,950,948-952
ENSDARG00000035958,810,797-824
ENSDARG00000005612,1578,1496-1660
ENSDARG00000068460,950,948-952
ENSDARG00000030110,810,797-824
ENSDARG00000054447,680,676-684
ENSDARG00000061640,645,615-676
ENSDARG00000086271,645,615-676
ENSDARG00000105394,645,615-676
ENSDARG00000100503,454,435-473
ENSDARG00000020758,680,676-684
ENSDARG00000101008,544,473-615
ENSDARG00000102978,>4290,>4290
ENSDARG00000053918,1578,1496-1660
ENSDARG00000102430,544,473-615
ENSDARG00000054374,544,473-615
ENSDARG00000107385,987,952-1023
ENSDARG00000055715,680,676-684
ENSDARG00000055592,680,676-684
ENSDARG00000052748,291,267-315
ENSDARG00000024124,>4290,>4290
ENSDARG00000041538,>4290,>4290
ENSDARG00000063213,886,824-948
ENSDARG00000102755,645,615-676
ENSDARG00000105428,987,952-1023
ENSDARG00000012572,987,952-1023
ENSDARG00000055787,987,952-1023
ENSDARG00000041708,987,952-1023
ENSDARG00000103608,544,473-615
ENSDARG00000106258,544,473-615
ENSDARG00000074379,544,473-615
ENSDARG00000070239,544,473-615
ENSDARG00000062335,987,952-1023
ENSDARG00000021389,987,952-1023
ENSDARG00000016454,950,948-952
ENSDARG00000030107,544,473-615
ENSDARG00000092873,544,473-615
ENSDARG00000073933,680,676-684
ENSDARG00000057128,987,952-1023
ENSDARG00000102055,950,948-952
ENSDARG00000023272,987,952-1023
ENSDARG00000012667,645,615-676
ENSDARG00000005416,544,473-615
ENSDARG00000034076,987,952-1023
ENSDARG00000015201,>4290,>4290
ENSDARG00000043884,>4290,>4290
ENSDARG00000003751,950,948-952
ENSDARG00000046106,645,615-676
ENSDARG00000017162,1714,1660-1768
ENSDARG00000070792,226,222-230
ENSDARG00000077694,291,267-315
ENSDARG00000003520,645,615-676
ENSDARG00000052244,645,615-676
ENSDARG00000099078,680,676-684
ENSDARG00000102012,1292,1105-1480
ENSDARG00000098696,454,435-473
ENSDARG00000019406,454,435-473
ENSDARG00000041203,1578,1496-1660
ENSDARG00000091521,454,435-473
ENSDARG00000113112,810,797-824
ENSDARG00000099092,248,230-267
ENSDARG00000076386,291,267-315
ENSDARG00000054856,454,435-473
ENSDARG00000011462,1578,1496-1660
ENSDARG00000077419,680,676-684
ENSDARG00000103276,680,676-684
ENSDARG00000007526,680,676-684
ENSDARG00000001634,680,676-684
ENSDARG00000080020,680,676-684
ENSDARG00000062485,1578,1496-1660
ENSDARG00000016594,1578,1496-1660
ENSDARG00000016260,987,952-1023
ENSDARG00000022129,454,435-473
ENSDARG00000091111,454,435-473
ENSDARG00000068128,680,676-684
ENSDARG00000036298,680,676-684
ENSDARG00000060841,1064,1023-1105
ENSDARG00000036291,987,952-1023
ENSDARG00000074628,987,952-1023
ENSDARG00000013004,987,952-1023
ENSDARG00000086450,987,952-1023
ENSDARG00000045797,987,952-1023
ENSDARG00000092825,987,952-1023
ENSDARG00000045814,>4290,>4290
ENSDARG00000033597,>4290,>4290
ENSDARG00000015709,645,615-676
ENSDARG00000045606,645,615-676
ENSDARG00000097208,645,615-676
ENSDARG00000016598,987,952-1023
ENSDARG00000102640,1578,1496-1660
ENSDARG00000079783,950,948-952
ENSDARG00000045808,1934,1768-2101
ENSDARG00000045804,1934,1768-2101
ENSDARG00000045803,987,952-1023
ENSDARG00000045802,645,615-676
ENSDARG00000045799,645,615-676
ENSDARG00000073909,>4290,>4290
ENSDARG00000022045,544,473-615
ENSDARG00000010279,1714,1660-1768
ENSDARG00000030786,1714,1660-1768
ENSDARG00000092584,810,797-824
ENSDARG00000073843,950,948-952
ENSDARG00000045929,544,473-615
ENSDARG00000092798,645,615-676
ENSDARG00000063525,680,676-684
ENSDARG00000053204,645,615-676
ENSDARG00000076236,645,615-676
ENSDARG00000105296,680,676-684
ENSDARG00000091833,987,952-1023
ENSDARG00000071031,645,615-676
ENSDARG00000021466,544,473-615
ENSDARG00000045927,1714,1660-1768
ENSDARG00000007755,1578,1496-1660
ENSDARG00000079716,680,676-684
ENSDARG00000077495,544,473-615
ENSDARG00000008395,544,473-615
ENSDARG00000014954,1578,1496-1660
ENSDARG00000078227,645,615-676
ENSDARG00000079079,454,435-473
ENSDARG00000094996,454,435-473
ENSDARG00000003181,454,435-473
ENSDARG00000018361,454,435-473
ENSDARG00000028275,454,435-473
ENSDARG00000041540,454,435-473
ENSDARG00000060002,454,435-473
ENSDARG00000010316,645,615-676
ENSDARG00000020982,987,952-1023
ENSDARG00000002193,645,615-676
ENSDARG00000070145,645,615-676
ENSDARG00000041858,544,473-615
