ensembl_id,gene_age,gene_Interval
ENSRNOG00000008822,424,413-435
ENSRNOG00000022335,332,312-352
ENSRNOG00000005276,332,312-352
ENSRNOG00000023935,168,159-177
ENSRNOG00000023721,168,159-177
ENSRNOG00000023384,132,105-159
ENSRNOG00000023477,132,105-159
ENSRNOG00000053114,39,33-45
ENSRNOG00000023195,62,55-70
ENSRNOG00000023154,50,45-55
ENSRNOG00000036896,86,82-90
ENSRNOG00000007558,132,105-159
ENSRNOG00000036895,132,105-159
ENSRNOG00000008235,332,312-352
ENSRNOG00000008529,101,96-105
ENSRNOG00000042213,132,105-159
ENSRNOG00000046761,101,96-105
ENSRNOG00000060129,101,96-105
ENSRNOG00000000983,132,105-159
ENSRNOG00000025235,645,615-676
ENSRNOG00000024605,645,615-676
ENSRNOG00000030579,244,177-312
ENSRNOG00000001094,168,159-177
ENSRNOG00000006958,132,105-159
ENSRNOG00000043425,244,177-312
ENSRNOG00000058563,244,177-312
ENSRNOG00000034221,244,177-312
ENSRNOG00000003209,332,312-352
ENSRNOG00000003500,332,312-352
ENSRNOG00000024159,332,312-352
ENSRNOG00000003538,424,413-435
ENSRNOG00000003706,424,413-435
ENSRNOG00000004192,454,435-473
ENSRNOG00000004737,132,105-159
ENSRNOG00000005166,424,413-435
ENSRNOG00000008054,424,413-435
ENSRNOG00000008301,332,312-352
ENSRNOG00000008492,332,312-352
ENSRNOG00000008668,382,352-413
ENSRNOG00000000055,30,29-33
ENSRNOG00000009141,168,159-177
ENSRNOG00000049212,39,33-45
ENSRNOG00000046418,39,33-45
ENSRNOG00000046512,168,159-177
ENSRNOG00000045582,168,159-177
ENSRNOG00000003486,168,159-177
ENSRNOG00000050941,168,159-177
ENSRNOG00000003498,168,159-177
ENSRNOG00000022387,454,435-473
ENSRNOG00000003518,168,159-177
ENSRNOG00000003521,39,33-45
ENSRNOG00000022329,39,33-45
ENSRNOG00000003537,244,177-312
ENSRNOG00000003555,168,159-177
ENSRNOG00000022063,101,96-105
ENSRNOG00000060686,39,33-45
ENSRNOG00000003560,39,33-45
ENSRNOG00000059764,168,159-177
ENSRNOG00000015822,680,676-684
ENSRNOG00000029862,680,676-684
ENSRNOG00000057447,680,676-684
ENSRNOG00000043215,680,676-684
ENSRNOG00000003682,454,435-473
ENSRNOG00000003863,454,435-473
ENSRNOG00000018645,454,435-473
ENSRNOG00000005614,680,676-684
ENSRNOG00000050573,86,82-90
ENSRNOG00000001003,86,82-90
ENSRNOG00000022741,680,676-684
ENSRNOG00000003149,680,676-684
ENSRNOG00000003307,680,676-684
ENSRNOG00000027736,454,435-473
ENSRNOG00000014284,454,435-473
ENSRNOG00000011747,454,435-473
ENSRNOG00000012619,454,435-473
ENSRNOG00000014065,645,615-676
ENSRNOG00000003011,645,615-676
ENSRNOG00000003026,680,676-684
ENSRNOG00000039350,680,676-684
ENSRNOG00000003131,680,676-684
ENSRNOG00000002724,454,435-473
ENSRNOG00000002610,680,676-684
ENSRNOG00000007280,680,676-684
ENSRNOG00000006873,680,676-684
ENSRNOG00000042352,680,676-684
ENSRNOG00000008843,680,676-684
ENSRNOG00000020623,680,676-684
ENSRNOG00000020634,645,615-676
ENSRNOG00000050607,544,473-615
ENSRNOG00000016510,544,473-615
ENSRNOG00000016871,544,473-615
ENSRNOG00000047649,544,473-615
ENSRNOG00000016742,544,473-615
ENSRNOG00000017203,544,473-615
ENSRNOG00000016463,544,473-615
ENSRNOG00000055384,544,473-615
ENSRNOG00000017185,544,473-615
ENSRNOG00000017007,544,473-615
ENSRNOG00000017048,544,473-615
ENSRNOG00000043237,544,473-615
ENSRNOG00000039058,544,473-615
ENSRNOG00000050920,544,473-615
ENSRNOG00000024843,544,473-615
ENSRNOG00000017103,544,473-615
ENSRNOG00000032845,544,473-615
ENSRNOG00000016803,544,473-615
ENSRNOG00000016616,544,473-615
ENSRNOG00000017089,24,21-29
ENSRNOG00000016792,544,473-615
ENSRNOG00000016307,544,473-615
ENSRNOG00000016436,544,473-615
ENSRNOG00000016933,544,473-615
ENSRNOG00000017374,544,473-615
ENSRNOG00000039075,10,0-21
ENSRNOG00000029126,544,473-615
ENSRNOG00000049154,10,0-21
ENSRNOG00000006913,10,0-21
ENSRNOG00000020879,10,0-21
ENSRNOG00000002930,645,615-676
ENSRNOG00000003065,680,676-684
ENSRNOG00000003125,680,676-684
ENSRNOG00000002795,680,676-684
ENSRNOG00000003326,680,676-684
ENSRNOG00000004601,680,676-684
ENSRNOG00000022248,680,676-684
ENSRNOG00000003137,680,676-684
ENSRNOG00000050441,10,0-21
ENSRNOG00000002407,645,615-676
ENSRNOG00000002714,645,615-676
ENSRNOG00000022043,680,676-684
ENSRNOG00000009255,680,676-684
ENSRNOG00000026764,645,615-676
ENSRNOG00000004107,645,615-676
ENSRNOG00000020486,101,96-105
ENSRNOG00000020543,101,96-105
ENSRNOG00000002636,680,676-684
ENSRNOG00000031129,680,676-684
ENSRNOG00000047052,680,676-684
ENSRNOG00000019813,680,676-684
ENSRNOG00000019103,680,676-684
ENSRNOG00000047905,680,676-684
ENSRNOG00000036677,680,676-684
ENSRNOG00000036676,680,676-684
ENSRNOG00000027498,680,676-684
ENSRNOG00000002358,680,676-684
ENSRNOG00000000244,680,676-684
ENSRNOG00000009225,680,676-684
ENSRNOG00000057147,132,105-159
ENSRNOG00000008365,680,676-684
ENSRNOG00000008313,645,615-676
ENSRNOG00000008191,454,435-473
ENSRNOG00000007585,645,615-676
ENSRNOG00000007573,544,473-615
ENSRNOG00000007491,645,615-676
ENSRNOG00000006868,645,615-676
ENSRNOG00000053448,645,615-676
ENSRNOG00000051307,645,615-676
ENSRNOG00000037247,454,435-473
ENSRNOG00000026243,332,312-352
ENSRNOG00000004090,62,55-70
ENSRNOG00000026109,62,55-70
ENSRNOG00000052864,680,676-684
ENSRNOG00000009718,680,676-684
ENSRNOG00000046698,680,676-684
ENSRNOG00000020905,680,676-684
ENSRNOG00000007433,680,676-684
ENSRNOG00000013378,680,676-684
ENSRNOG00000007437,680,676-684
ENSRNOG00000021758,680,676-684
ENSRNOG00000006874,454,435-473
ENSRNOG00000059016,645,615-676
ENSRNOG00000005496,680,676-684
ENSRNOG00000005781,680,676-684
ENSRNOG00000038948,680,676-684
ENSRNOG00000008965,544,473-615
ENSRNOG00000008507,544,473-615
ENSRNOG00000006231,680,676-684
ENSRNOG00000015980,680,676-684
ENSRNOG00000042758,680,676-684
ENSRNOG00000034183,680,676-684
ENSRNOG00000005908,680,676-684
ENSRNOG00000012763,680,676-684
ENSRNOG00000023824,680,676-684
ENSRNOG00000028782,680,676-684
ENSRNOG00000003985,645,615-676
ENSRNOG00000058424,645,615-676
ENSRNOG00000005362,645,615-676
ENSRNOG00000023593,645,615-676
ENSRNOG00000027622,680,676-684
ENSRNOG00000006304,680,676-684
ENSRNOG00000036960,680,676-684
ENSRNOG00000013463,544,473-615
ENSRNOG00000048114,680,676-684
ENSRNOG00000017644,680,676-684
ENSRNOG00000032394,680,676-684
ENSRNOG00000058677,680,676-684
ENSRNOG00000004013,680,676-684
ENSRNOG00000007834,680,676-684
ENSRNOG00000007286,680,676-684
ENSRNOG00000007821,680,676-684
ENSRNOG00000038225,544,473-615
ENSRNOG00000004411,544,473-615
ENSRNOG00000005278,680,676-684
ENSRNOG00000034134,645,615-676
ENSRNOG00000007047,680,676-684
ENSRNOG00000006628,645,615-676
ENSRNOG00000007115,645,615-676
ENSRNOG00000007126,680,676-684
ENSRNOG00000005528,680,676-684
ENSRNOG00000006338,544,473-615
ENSRNOG00000019701,544,473-615
ENSRNOG00000042547,10,0-21
ENSRNOG00000018795,680,676-684
ENSRNOG00000007088,680,676-684
ENSRNOG00000004813,680,676-684
ENSRNOG00000004494,680,676-684
ENSRNOG00000023951,645,615-676
ENSRNOG00000019057,645,615-676
ENSRNOG00000029235,680,676-684
ENSRNOG00000049614,680,676-684
ENSRNOG00000001066,680,676-684
ENSRNOG00000026690,680,676-684
ENSRNOG00000019336,680,676-684
ENSRNOG00000013067,544,473-615
ENSRNOG00000024560,680,676-684
ENSRNOG00000013423,680,676-684
ENSRNOG00000031269,680,676-684
ENSRNOG00000004637,680,676-684
ENSRNOG00000047459,168,159-177
ENSRNOG00000048264,168,159-177
ENSRNOG00000054458,680,676-684
ENSRNOG00000004483,544,473-615
ENSRNOG00000003923,680,676-684
ENSRNOG00000004221,544,473-615
ENSRNOG00000021833,544,473-615
ENSRNOG00000021317,680,676-684
ENSRNOG00000047279,544,473-615
ENSRNOG00000054671,544,473-615
ENSRNOG00000005491,544,473-615
ENSRNOG00000031173,680,676-684
ENSRNOG00000054360,544,473-615
ENSRNOG00000004183,544,473-615
ENSRNOG00000027451,645,615-676
ENSRNOG00000060689,544,473-615
ENSRNOG00000007340,680,676-684
ENSRNOG00000007090,645,615-676
ENSRNOG00000007900,645,615-676
ENSRNOG00000008332,680,676-684
ENSRNOG00000010154,680,676-684
ENSRNOG00000048205,680,676-684
ENSRNOG00000008752,680,676-684
ENSRNOG00000013072,680,676-684
ENSRNOG00000046023,680,676-684
ENSRNOG00000008775,680,676-684
ENSRNOG00000020655,24,21-29
ENSRNOG00000017759,544,473-615
ENSRNOG00000011014,680,676-684
ENSRNOG00000048088,680,676-684
ENSRNOG00000014018,645,615-676
ENSRNOG00000013547,680,676-684
ENSRNOG00000007990,680,676-684
ENSRNOG00000008168,680,676-684
ENSRNOG00000010282,680,676-684
ENSRNOG00000009956,680,676-684
ENSRNOG00000005927,645,615-676
ENSRNOG00000005689,645,615-676
ENSRNOG00000011363,645,615-676
ENSRNOG00000047350,680,676-684
ENSRNOG00000046159,680,676-684
ENSRNOG00000007792,680,676-684
ENSRNOG00000029866,680,676-684
ENSRNOG00000027028,680,676-684
ENSRNOG00000007392,680,676-684
ENSRNOG00000051860,680,676-684
ENSRNOG00000019719,645,615-676
ENSRNOG00000060349,680,676-684
ENSRNOG00000047100,645,615-676
ENSRNOG00000004284,645,615-676
ENSRNOG00000004554,645,615-676
ENSRNOG00000004610,544,473-615
ENSRNOG00000004635,645,615-676
ENSRNOG00000004717,645,615-676
ENSRNOG00000024955,680,676-684
ENSRNOG00000007587,645,615-676
ENSRNOG00000008022,645,615-676
ENSRNOG00000024870,645,615-676
ENSRNOG00000050317,680,676-684
ENSRNOG00000008016,680,676-684
ENSRNOG00000008247,680,676-684
ENSRNOG00000058372,680,676-684
ENSRNOG00000001962,645,615-676
ENSRNOG00000001220,71,71-73
ENSRNOG00000042956,71,71-73
ENSRNOG00000046323,71,71-73
ENSRNOG00000033928,71,71-73
ENSRNOG00000058151,71,71-73
ENSRNOG00000057487,71,71-73
ENSRNOG00000001159,382,352-413
ENSRNOG00000001162,382,352-413
ENSRNOG00000001164,168,159-177
ENSRNOG00000001167,424,413-435
ENSRNOG00000020901,168,159-177
ENSRNOG00000009946,645,615-676
ENSRNOG00000011490,645,615-676
ENSRNOG00000011799,645,615-676
ENSRNOG00000012604,645,615-676
ENSRNOG00000013263,680,676-684
ENSRNOG00000023920,101,96-105
ENSRNOG00000042580,39,33-45
ENSRNOG00000042504,39,33-45
ENSRNOG00000016417,62,55-70
ENSRNOG00000003443,168,159-177
ENSRNOG00000003279,168,159-177
ENSRNOG00000003029,332,312-352
ENSRNOG00000002950,382,352-413
ENSRNOG00000007582,454,435-473
ENSRNOG00000025796,454,435-473
ENSRNOG00000005729,168,159-177
ENSRNOG00000039252,168,159-177
ENSRNOG00000050162,86,82-90
ENSRNOG00000050546,86,82-90
ENSRNOG00000047452,39,33-45
ENSRNOG00000049347,39,33-45
ENSRNOG00000050481,39,33-45
ENSRNOG00000047595,39,33-45
ENSRNOG00000007398,244,177-312
ENSRNOG00000000335,244,177-312
ENSRNOG00000008560,244,177-312
ENSRNOG00000061851,680,676-684
ENSRNOG00000009906,544,473-615
ENSRNOG00000037432,544,473-615
ENSRNOG00000011421,645,615-676
ENSRNOG00000012340,645,615-676
ENSRNOG00000012806,454,435-473
ENSRNOG00000019112,424,413-435
ENSRNOG00000030981,645,615-676
ENSRNOG00000017842,645,615-676
ENSRNOG00000017487,680,676-684
ENSRNOG00000017277,680,676-684
ENSRNOG00000028473,680,676-684
ENSRNOG00000025110,680,676-684
ENSRNOG00000016292,680,676-684
ENSRNOG00000015783,244,177-312
ENSRNOG00000027505,39,33-45
ENSRNOG00000043296,71,71-73
ENSRNOG00000022910,71,71-73
ENSRNOG00000009339,680,676-684
ENSRNOG00000009178,680,676-684
ENSRNOG00000008232,680,676-684
ENSRNOG00000051383,424,413-435
ENSRNOG00000031638,39,33-45
ENSRNOG00000050386,39,33-45
ENSRNOG00000049615,680,676-684
ENSRNOG00000048004,680,676-684
ENSRNOG00000009898,680,676-684
ENSRNOG00000009905,680,676-684
ENSRNOG00000007923,168,159-177
ENSRNOG00000025726,168,159-177
ENSRNOG00000006204,382,352-413
ENSRNOG00000006146,680,676-684
ENSRNOG00000055197,680,676-684
ENSRNOG00000058285,332,312-352
ENSRNOG00000058692,645,615-676
ENSRNOG00000055986,645,615-676
ENSRNOG00000023126,424,413-435
ENSRNOG00000022929,680,676-684
ENSRNOG00000013451,680,676-684
ENSRNOG00000032328,680,676-684
ENSRNOG00000053232,645,615-676
ENSRNOG00000042206,645,615-676
ENSRNOG00000018853,645,615-676
ENSRNOG00000021795,645,615-676
ENSRNOG00000024878,645,615-676
ENSRNOG00000052979,332,312-352
ENSRNOG00000047230,70,70-71
ENSRNOG00000042772,10,0-21
ENSRNOG00000028214,10,0-21
ENSRNOG00000059074,10,0-21
ENSRNOG00000031178,10,0-21
ENSRNOG00000019280,10,0-21
ENSRNOG00000019127,168,159-177
ENSRNOG00000049975,645,615-676
ENSRNOG00000031459,132,105-159
ENSRNOG00000031113,62,55-70
ENSRNOG00000004692,382,352-413
ENSRNOG00000037549,24,21-29
ENSRNOG00000019626,680,676-684
ENSRNOG00000027487,424,413-435
ENSRNOG00000027550,382,352-413
ENSRNOG00000046658,544,473-615
ENSRNOG00000039560,544,473-615
ENSRNOG00000016525,424,413-435
ENSRNOG00000016560,424,413-435
ENSRNOG00000016779,680,676-684
ENSRNOG00000027311,39,33-45
ENSRNOG00000010397,645,615-676
ENSRNOG00000026965,645,615-676
ENSRNOG00000026958,645,615-676
ENSRNOG00000010573,645,615-676
ENSRNOG00000011750,645,615-676
ENSRNOG00000010714,424,413-435
ENSRNOG00000052858,424,413-435
ENSRNOG00000012779,244,177-312
ENSRNOG00000049782,30,29-33
ENSRNOG00000049270,10,0-21
ENSRNOG00000007678,168,159-177
ENSRNOG00000008134,168,159-177
ENSRNOG00000046583,244,177-312
ENSRNOG00000045802,244,177-312
ENSRNOG00000039760,244,177-312
ENSRNOG00000049640,244,177-312
ENSRNOG00000047259,244,177-312
ENSRNOG00000047727,244,177-312
ENSRNOG00000048685,244,177-312
ENSRNOG00000049114,244,177-312
ENSRNOG00000048615,244,177-312
ENSRNOG00000049716,244,177-312
ENSRNOG00000050126,244,177-312
ENSRNOG00000030412,244,177-312
ENSRNOG00000047511,244,177-312
ENSRNOG00000050905,244,177-312
ENSRNOG00000049118,244,177-312
ENSRNOG00000046347,244,177-312
ENSRNOG00000050820,244,177-312
ENSRNOG00000047553,244,177-312
ENSRNOG00000048133,244,177-312
ENSRNOG00000021872,244,177-312
ENSRNOG00000003455,168,159-177
ENSRNOG00000021782,244,177-312
ENSRNOG00000003542,244,177-312
ENSRNOG00000003546,244,177-312
ENSRNOG00000003648,168,159-177
ENSRNOG00000003654,168,159-177
ENSRNOG00000004461,244,177-312
ENSRNOG00000058561,244,177-312
ENSRNOG00000047969,680,676-684
ENSRNOG00000039656,71,71-73
ENSRNOG00000060934,680,676-684
ENSRNOG00000030541,680,676-684
ENSRNOG00000019174,680,676-684
ENSRNOG00000019445,680,676-684
ENSRNOG00000022331,680,676-684
ENSRNOG00000032970,244,177-312
ENSRNOG00000061102,244,177-312
ENSRNOG00000026133,168,159-177
ENSRNOG00000006086,244,177-312
ENSRNOG00000006058,382,352-413
ENSRNOG00000005944,77,73-82
ENSRNOG00000061376,101,96-105
ENSRNOG00000027238,645,615-676
ENSRNOG00000043465,645,615-676
ENSRNOG00000032827,244,177-312
ENSRNOG00000009103,244,177-312
ENSRNOG00000002754,454,435-473
ENSRNOG00000002771,454,435-473
ENSRNOG00000002782,454,435-473
ENSRNOG00000002792,332,312-352
ENSRNOG00000028043,332,312-352
ENSRNOG00000002802,332,312-352
ENSRNOG00000002829,332,312-352
ENSRNOG00000002843,132,105-159
ENSRNOG00000039504,454,435-473
ENSRNOG00000002878,454,435-473
ENSRNOG00000002889,454,435-473
ENSRNOG00000002911,132,105-159
ENSRNOG00000002940,680,676-684
ENSRNOG00000003119,454,435-473
ENSRNOG00000029811,454,435-473
ENSRNOG00000002032,544,473-615
ENSRNOG00000002092,680,676-684
ENSRNOG00000012109,645,615-676
ENSRNOG00000030070,39,33-45
ENSRNOG00000045783,168,159-177
ENSRNOG00000042502,168,159-177
ENSRNOG00000037366,132,105-159
ENSRNOG00000059987,30,29-33
ENSRNOG00000059938,132,105-159
ENSRNOG00000042777,132,105-159
ENSRNOG00000034184,132,105-159
ENSRNOG00000022129,132,105-159
ENSRNOG00000015456,132,105-159
ENSRNOG00000022994,132,105-159
ENSRNOG00000031899,50,45-55
ENSRNOG00000038644,50,45-55
ENSRNOG00000033755,50,45-55
ENSRNOG00000048505,50,45-55
ENSRNOG00000038647,50,45-55
ENSRNOG00000048104,50,45-55
ENSRNOG00000049710,50,45-55
ENSRNOG00000021913,50,45-55
ENSRNOG00000015743,39,33-45
ENSRNOG00000016274,168,159-177
ENSRNOG00000016279,132,105-159
ENSRNOG00000016574,168,159-177
ENSRNOG00000016565,77,73-82
ENSRNOG00000038625,424,413-435
ENSRNOG00000042528,424,413-435
ENSRNOG00000033173,132,105-159
ENSRNOG00000017673,424,413-435
ENSRNOG00000018090,680,676-684
ENSRNOG00000058906,244,177-312
ENSRNOG00000018217,645,615-676
ENSRNOG00000047204,382,352-413
ENSRNOG00000049759,132,105-159
ENSRNOG00000018458,132,105-159
ENSRNOG00000058538,168,159-177
ENSRNOG00000058087,10,0-21
ENSRNOG00000054954,168,159-177
ENSRNOG00000058422,168,159-177
ENSRNOG00000027808,168,159-177
ENSRNOG00000046683,168,159-177
ENSRNOG00000053260,168,159-177
ENSRNOG00000027733,168,159-177
ENSRNOG00000027811,50,45-55
ENSRNOG00000056098,50,45-55
ENSRNOG00000055716,382,352-413
ENSRNOG00000055581,382,352-413
ENSRNOG00000060745,544,473-615
ENSRNOG00000057159,132,105-159
ENSRNOG00000012089,132,105-159
ENSRNOG00000011358,680,676-684
ENSRNOG00000058003,680,676-684
ENSRNOG00000042888,680,676-684
ENSRNOG00000011279,680,676-684
ENSRNOG00000011296,680,676-684
ENSRNOG00000011422,645,615-676
ENSRNOG00000051838,645,615-676
ENSRNOG00000014904,645,615-676
ENSRNOG00000017489,645,615-676
ENSRNOG00000017575,645,615-676
ENSRNOG00000017654,680,676-684
ENSRNOG00000017817,454,435-473
ENSRNOG00000017869,680,676-684
ENSRNOG00000049906,544,473-615
ENSRNOG00000046443,544,473-615
ENSRNOG00000026974,544,473-615
ENSRNOG00000026994,645,615-676
ENSRNOG00000000264,680,676-684
ENSRNOG00000017023,680,676-684
ENSRNOG00000013014,680,676-684
ENSRNOG00000013376,680,676-684
ENSRNOG00000050827,680,676-684
ENSRNOG00000013250,680,676-684
ENSRNOG00000038050,680,676-684
ENSRNOG00000013612,680,676-684
ENSRNOG00000027432,680,676-684
ENSRNOG00000022721,680,676-684
ENSRNOG00000049053,680,676-684
ENSRNOG00000026634,680,676-684
ENSRNOG00000026857,544,473-615
ENSRNOG00000011683,544,473-615
ENSRNOG00000014845,680,676-684
ENSRNOG00000026964,680,676-684
ENSRNOG00000047741,680,676-684
ENSRNOG00000012007,680,676-684
ENSRNOG00000011782,680,676-684
ENSRNOG00000017102,680,676-684
ENSRNOG00000019109,680,676-684
ENSRNOG00000017953,680,676-684
ENSRNOG00000017745,680,676-684
ENSRNOG00000015179,680,676-684
ENSRNOG00000019288,680,676-684
ENSRNOG00000042983,680,676-684
ENSRNOG00000026517,680,676-684
ENSRNOG00000052499,680,676-684
ENSRNOG00000059622,645,615-676
ENSRNOG00000055251,645,615-676
ENSRNOG00000058898,645,615-676
ENSRNOG00000059702,645,615-676
ENSRNOG00000057676,544,473-615
ENSRNOG00000033226,544,473-615
ENSRNOG00000055049,680,676-684
ENSRNOG00000060338,645,615-676
ENSRNOG00000054446,645,615-676
ENSRNOG00000060750,645,615-676
ENSRNOG00000061928,645,615-676
ENSRNOG00000016090,680,676-684
ENSRNOG00000038766,680,676-684
ENSRNOG00000037133,680,676-684
ENSRNOG00000000262,544,473-615
ENSRNOG00000016108,544,473-615
ENSRNOG00000016291,544,473-615
ENSRNOG00000016509,645,615-676
ENSRNOG00000016752,680,676-684
ENSRNOG00000014452,680,676-684
ENSRNOG00000014619,680,676-684
ENSRNOG00000011142,680,676-684
ENSRNOG00000015397,680,676-684
ENSRNOG00000029227,680,676-684
ENSRNOG00000055911,680,676-684
ENSRNOG00000059545,680,676-684
ENSRNOG00000061438,680,676-684
ENSRNOG00000015335,680,676-684
ENSRNOG00000019456,680,676-684
ENSRNOG00000052310,244,177-312
ENSRNOG00000045626,680,676-684
ENSRNOG00000029591,680,676-684
ENSRNOG00000025489,680,676-684
ENSRNOG00000021866,680,676-684
ENSRNOG00000011989,680,676-684
ENSRNOG00000012238,645,615-676
ENSRNOG00000026754,680,676-684
ENSRNOG00000015488,680,676-684
ENSRNOG00000017195,680,676-684
ENSRNOG00000017767,645,615-676
ENSRNOG00000026902,645,615-676
ENSRNOG00000009812,680,676-684
ENSRNOG00000010427,680,676-684
ENSRNOG00000010752,680,676-684
ENSRNOG00000012206,680,676-684
ENSRNOG00000013123,680,676-684
ENSRNOG00000013591,680,676-684
ENSRNOG00000013934,645,615-676
ENSRNOG00000014373,544,473-615
ENSRNOG00000014590,680,676-684
ENSRNOG00000046566,645,615-676
ENSRNOG00000012258,680,676-684
ENSRNOG00000057623,680,676-684
ENSRNOG00000011417,680,676-684
ENSRNOG00000011367,544,473-615
ENSRNOG00000020514,680,676-684
ENSRNOG00000008944,680,676-684
ENSRNOG00000027264,645,615-676
ENSRNOG00000048562,454,435-473
ENSRNOG00000023805,454,435-473
ENSRNOG00000019293,454,435-473
ENSRNOG00000020668,645,615-676
ENSRNOG00000020646,645,615-676
ENSRNOG00000011895,645,615-676
ENSRNOG00000017291,680,676-684
ENSRNOG00000037178,680,676-684
ENSRNOG00000023496,645,615-676
ENSRNOG00000016357,645,615-676
ENSRNOG00000016459,645,615-676
ENSRNOG00000029911,680,676-684
ENSRNOG00000030800,645,615-676
ENSRNOG00000011981,680,676-684
ENSRNOG00000012307,680,676-684
ENSRNOG00000005715,645,615-676
ENSRNOG00000004926,645,615-676
ENSRNOG00000005037,645,615-676
ENSRNOG00000047466,645,615-676
ENSRNOG00000045698,544,473-615
ENSRNOG00000016327,680,676-684
ENSRNOG00000016266,680,676-684
ENSRNOG00000015144,680,676-684
ENSRNOG00000015063,680,676-684
ENSRNOG00000026650,332,312-352
ENSRNOG00000015695,680,676-684
ENSRNOG00000015880,645,615-676
ENSRNOG00000027906,645,615-676
ENSRNOG00000015150,680,676-684
ENSRNOG00000027954,645,615-676
ENSRNOG00000015077,680,676-684
ENSRNOG00000014581,680,676-684
ENSRNOG00000029558,424,413-435
ENSRNOG00000014461,680,676-684
ENSRNOG00000012752,332,312-352
ENSRNOG00000010691,680,676-684
ENSRNOG00000011009,680,676-684
ENSRNOG00000025791,680,676-684
ENSRNOG00000033133,680,676-684
ENSRNOG00000012371,680,676-684
ENSRNOG00000011901,645,615-676
ENSRNOG00000054275,645,615-676
ENSRNOG00000029184,544,473-615
ENSRNOG00000001689,680,676-684
ENSRNOG00000010597,645,615-676
ENSRNOG00000060775,680,676-684
ENSRNOG00000046660,544,473-615
ENSRNOG00000014648,680,676-684
ENSRNOG00000038990,645,615-676
ENSRNOG00000056226,645,615-676
ENSRNOG00000021005,645,615-676
ENSRNOG00000021379,645,615-676
ENSRNOG00000002884,645,615-676
ENSRNOG00000039567,645,615-676
ENSRNOG00000022762,680,676-684
ENSRNOG00000011591,680,676-684
ENSRNOG00000011194,680,676-684
ENSRNOG00000017671,680,676-684
ENSRNOG00000048723,645,615-676
ENSRNOG00000018430,680,676-684
ENSRNOG00000019346,680,676-684
ENSRNOG00000046973,680,676-684
ENSRNOG00000019473,680,676-684
ENSRNOG00000052837,680,676-684
ENSRNOG00000062013,645,615-676
ENSRNOG00000019504,645,615-676
ENSRNOG00000061995,645,615-676
ENSRNOG00000019629,680,676-684
ENSRNOG00000019649,680,676-684
ENSRNOG00000024562,680,676-684
ENSRNOG00000059334,680,676-684
ENSRNOG00000037765,680,676-684
ENSRNOG00000043378,680,676-684
ENSRNOG00000008970,544,473-615
ENSRNOG00000008986,680,676-684
ENSRNOG00000009034,680,676-684
ENSRNOG00000013306,544,473-615
ENSRNOG00000057059,30,29-33
ENSRNOG00000038068,645,615-676
ENSRNOG00000060662,680,676-684
ENSRNOG00000009690,680,676-684
ENSRNOG00000009836,680,676-684
ENSRNOG00000013180,680,676-684
ENSRNOG00000029316,680,676-684
ENSRNOG00000025394,645,615-676
ENSRNOG00000005990,645,615-676
ENSRNOG00000056984,680,676-684
ENSRNOG00000006241,645,615-676
ENSRNOG00000007012,680,676-684
ENSRNOG00000008129,680,676-684
ENSRNOG00000008346,645,615-676
ENSRNOG00000008482,544,473-615
ENSRNOG00000061129,680,676-684
ENSRNOG00000014288,680,676-684
ENSRNOG00000015511,680,676-684
ENSRNOG00000019294,680,676-684
ENSRNOG00000028411,680,676-684
ENSRNOG00000054218,645,615-676
ENSRNOG00000015027,645,615-676
ENSRNOG00000017307,680,676-684
ENSRNOG00000003075,645,615-676
ENSRNOG00000002289,645,615-676
ENSRNOG00000025151,645,615-676
ENSRNOG00000003740,544,473-615
ENSRNOG00000004124,645,615-676
ENSRNOG00000003587,544,473-615
ENSRNOG00000003674,544,473-615
ENSRNOG00000031665,645,615-676
ENSRNOG00000030759,645,615-676
ENSRNOG00000003726,680,676-684
ENSRNOG00000003742,645,615-676
ENSRNOG00000027331,645,615-676
ENSRNOG00000003949,680,676-684
ENSRNOG00000009639,680,676-684
ENSRNOG00000019662,680,676-684
ENSRNOG00000019529,680,676-684
ENSRNOG00000019426,680,676-684
ENSRNOG00000061450,680,676-684
ENSRNOG00000028113,680,676-684
ENSRNOG00000019278,645,615-676
ENSRNOG00000019005,680,676-684
ENSRNOG00000000168,680,676-684
ENSRNOG00000010262,454,435-473
ENSRNOG00000010729,645,615-676
ENSRNOG00000011401,680,676-684
ENSRNOG00000009381,680,676-684
ENSRNOG00000026286,680,676-684
ENSRNOG00000052289,680,676-684
ENSRNOG00000016103,645,615-676
ENSRNOG00000015810,645,615-676
ENSRNOG00000015676,680,676-684
ENSRNOG00000039743,680,676-684
ENSRNOG00000028261,645,615-676
ENSRNOG00000015465,645,615-676
ENSRNOG00000060123,680,676-684
ENSRNOG00000020946,680,676-684
ENSRNOG00000027880,680,676-684
ENSRNOG00000055292,680,676-684
ENSRNOG00000016330,680,676-684
ENSRNOG00000004972,680,676-684
ENSRNOG00000011705,544,473-615
ENSRNOG00000031595,680,676-684
ENSRNOG00000011593,680,676-684
ENSRNOG00000026120,680,676-684
ENSRNOG00000016998,680,676-684
ENSRNOG00000016538,680,676-684
ENSRNOG00000016955,680,676-684
ENSRNOG00000031306,454,435-473
ENSRNOG00000008602,645,615-676
ENSRNOG00000046165,77,73-82
ENSRNOG00000009086,544,473-615
ENSRNOG00000014838,680,676-684
ENSRNOG00000053875,454,435-473
